d_vendor_name,overall_total
CISTEL TECHNOLOGY,6234537.22
THE AIM GROUP,4179179.32
MAPLESOFT CONSULTING,2573929.85
THE MASHA KRUPP TRANSLATION GROUP,1248184.23
CGI,967912.94
MICROSOFT CANADA,921917.15
TEKNION,880414.25
ITEX,795360.53
TERAMACH TECHNOLOGIES,739127.54
WESTBURY NATIONAL SHOW SYSTEMS,722863.55
THE RIGHT DOOR CONSULTING,521537.00
GARTNER,511162.97
ADVANCED BUSINESS INTERIORS,455254.04
TOSHIBA CANADA,407264.97
LEXISNEXIS CANADA,277273.09
XEROX,271074.96
SOFTCHOICE,248344.62
CALIAN,228997.28
CONEXSYS,211252.06
QMR,187153.23
IBM CANADA,181084.90
SIMPLEX GRINNELL,177135.68
IPSS,173920.02
KONICA MINOLTA BUSINESS SOLUTIONS,164646.09
APPLIED ELECTONICS,160318.97
MDOS CONSULTING,157034.77
VMWARE,148755.95
EXCEL HUMAN RESOURCES,146049.74
RANDSTAD,145835.35
THOMSON REUTERS,130300.64
ALTIS HUMAN RESOURCES,126772.65
MEGALEXIS COMMUNICATIONS,119322.00
INFO TECH RESEARCH GROUP,119102.00
QUINTET CONSULTING,104070.01
TPG TECHNOLOGY CONSULTANTS,103253.75
LIONBRIDGE,99999.00
NISHA TECHONOLOGIES,99082.59
DYNAMIC PERSONNEL CONSULTANTS,95516.64
BDO CANADA,92039.09
IRON MOUNTAIN,91574.21
CANADIAN CORPS OF COMMISSIONAIRES,91489.65
COFOMO,89310.68
RAYMOND CHABOT GRANT THORNTON,88246.22
SYSTEMSCOPE,85880.00
PLEIAD CANADA,85871.85
ASOKAN BUSINESS INTERIORS,68837.78
FAST TRACK STAFFING,62432.50
OPENTEXT,60498.51
AVI SPL CANADA,58209.26
INTERNATIONAL REPORTING,53967.88
TEKSYSTEMS CANADA,52300.25
STONEWORKS TECHNOLOGIES,34876.68
EMCON SERVICES,33063.80
CANON,28077.37
KPMG,26446.05
1019837 ONTARIO,26112.96
MINDWIRE SYSTEMS,24998.99
DECISIVE TECHNOLOGIES,24147.17
TRM TECHNOLOGIES,24001.20
ZERNAM ENTERPRISE,22862.16
PRICEWATERHOUSE COOPERS,22711.87
ROGERS,22647.28
DELL COMPUTER,19702.49
CDW CANADA,19265.37
ADRM TECHNOLOGY CONSULTING,19105.21
OPTIV CANADA FEDERAL,18600.16
CSDC SYSTEMS,18427.49
ADVANCED CHIPPEWA TECHNOLOGIES,15514.67
GLOBAL KNOWLEDGE,15481.00
ECOLE DE LANGUES ABCE,10758.84
PITNEY BOWES,7808.78
TELECOM COMPUTER SERVICES,4886.27
BLACKBERRY,2034.21
