d_vendor_name,overall_total
MACDONALD DETTWILER AND ASSOCIATES,707942871.25
HONEYWELL,47579209.37
EMS TECHNOLOGIES,35613408.66
NEPTEC DESIGN GROUP,19738339.10
SED SYSTEMS,13675275.11
ABB,10492745.68
CANADIAN CORPS OF COMMISSIONAIRES,9427419.75
BEAUDOIN CANADA,9214865.59
L3HARRIS,6597927.96
UNIVERSITY OF CALGARY,6202521.19
UNIVERSITY OF WATERLOO,5770784.16
COMMUNICATIONS POWER,5018596.71
CARRE TECHNOLOGIES,4272851.79
CANADENSYS AEROSPACE,4187352.19
MAGELLAN AEROSPACE,3794491.47
YORK UNIVERSITY,3538776.84
NISHA TECHONOLOGIES,2807588.43
AIRBUS,2733326.38
UNIVERSITY OF GUELPH,2685825.17
AV TECH,2626795.06
UNIVERSITY OF SASKATCHEWAN,2549669.79
LES ENTREPRISES FERVEL,2097428.80
CALIAN,1991091.09
SOFTSIM TECHNOLOGIES,1983929.58
UNIVERSITY OF TORONTO,1959605.84
PROCOM CONSULTANTS,1736647.95
ADGA GROUP,1485832.80
INSTITUT NATIONAL D OPTIQUE,1205799.15
THALES,983162.81
LANSDOWNE TECHNOLOGIES,861431.71
UNIVERSITY OF OTTAWA,837725.44
ORACLE CANADA,824534.38
DOMUS BUILDING CLEANING,804410.81
UNIVERSITY OF ALBERTA,752449.77
TELESAT,739510.56
KPMG,694077.31
APPLIED ELECTONICS,640799.04
SIEMENS,602004.96
KEYSIGHT TECHNOLOGIES CANADA,570097.08
THE MATHWORKS,564314.80
COLE ASSOCIATES ARCHITECTS,547187.22
PRA,541676.47
C CORE,480856.67
QMR,429592.03
ELSEVIER,415606.14
SOFTCHOICE,390653.59
TERAMACH TECHNOLOGIES,314631.78
THE AIM GROUP,287424.63
UNIVERSITY OF BRITISH COLUMBIA,273692.95
UNIVERSITY OF WESTERN ONTARIO,272248.26
BLACK MCDONALD,268126.66
THYSSENKRUPP ELEVATOR,262483.68
PYLON ELECTRONICS,260011.82
ZERNAM ENTERPRISE,257339.45
CDW CANADA,253165.77
MICHANIE CONSTRUCTION,247215.85
DELOITTE AND TOUCHE,226147.78
TURTLE ISLAND STAFFING,202617.99
MGIS,201192.34
EBSCO CANADA,174828.74
ALTIS HUMAN RESOURCES,172462.50
SIERRA SYSTEMS GROUP,157533.69
TUNDRA TECHNICAL SOLUTIONS,148482.17
INTEGRA NETWORKS,140524.09
GOSS GILROY,130437.80
IBM CANADA,120557.52
CANADIAN NUCLEAR LABORATORIES,112777.84
CHUBB EDWARDS,111348.02
AECOM,107093.57
WSP,104898.59
PROVENCHER ROY ASSOCIES,99075.03
BELL CANADA,96990.39
IT NET CONSULTANTS,90490.59
INTERNATIONAL SAFETY RESEARCH,88530.75
INTERACTIVE AUDIO VISUAL,87110.19
WORKDYNAMICS TECHNOLOGIES,86465.56
CNW GROUP,83931.75
HYPERTEC,83515.57
CEDROM SNI,81315.94
LUMINA IT,79100.00
PROLOGIC SYSTEMS,79005.08
MICROSOFT CANADA,74861.56
VAISALA CANADA,72866.21
INFO TECH RESEARCH GROUP,67614.30
FORD MOTOR COMPANY,65609.25
KONE,63724.89
OPENTEXT,62603.88
IRON MOUNTAIN,62476.16
SYSTEMSCOPE,60500.33
BOUTHILLETTE PARIZEAU,51111.56
CARAHSOFT TECHNOLOGY,50475.81
CONTRACT COMMUNITY,48940.00
CIMA,48581.38
ARTEMP PERSONNEL SERVICES,47572.76
QUINTET CONSULTING,46935.00
ITEX,46196.96
SAP,45884.10
THE VCAN GROUP,45115.41
LEO PISCES SERVICES GROUP,43812.57
TESTFORCE SYSTEMS,42700.44
GARTNER,36680.75
POLARIS INDUSTRIES,35217.46
HOSKIN SCIENTIFIC,34603.43
CBCI TELECOM,33498.79
EXCEL HUMAN RESOURCES,30698.33
SHI CANADA,29971.95
PLEIAD CANADA,28930.58
PRECISIONIT,27645.45
CARLETON UNIVERSITY,26904.15
MEGA TECH,24794.28
ACCESS 2 NETWORKS,24218.47
MEDIA Q,24114.20
ACME FUTURE SECURITY CONTROLS,22449.43
PRINTERS PLUS,20431.06
MISHKUMI TECHNOLOGIES,19065.74
STANTEC,16599.70
TELUS CANADA,16385.27
ENGLOBE,16341.01
QUANTUM MANAGEMENT SERVICES,16084.43
WAJAX,14762.87
AON REED STENHOUSE,14618.75
CUMMINS CANADA,14168.94
AVI SPL CANADA,13402.85
ZYCOM,12098.62
DELL COMPUTER,12069.11
MOBILE RESOURCE GROUP,12068.40
CONEXSYS,11497.50
PHASELOCK SYSTEMS INTERNATIONAL,11467.03
QUEEN S UNIVERSITY,11187.00
THOMAS SCHMIDT,3487.22
IFATHOM,3371.64
WASTE MANAGEMENT OF CANADA,1240.24
