d_vendor_name,overall_total
MACDONALD DETTWILER AND ASSOCIATES,1345128930.7919586
HONEYWELL,48694903.19421847
EMS TECHNOLOGIES,22460174.85085446
NEPTEC DESIGN GROUP,19738339.095694467
SED SYSTEMS,13675275.110242326
CANADIAN CORPS OF COMMISSIONAIRES,10554277.519508196
ABB,10491314.781909877
BEAUDOIN CANADA,9214865.594871324
L3 COMMUNICATIONS,6597927.959148921
THE UNIVERSITY OF CALGARY,6202521.193738778
UNIVERSITY OF WATERLOO,5770784.158741438
COMMUNICATIONS POWER,5018596.706420822
CARRE TECHNOLOGIES,4272851.789918433
CANADENSYS AEROSPACE,4187352.193135272
MAGELLAN AEROSPACE,3932951.260299942
YORK UNIVERSITY,3538776.8440961856
AIRBUS,3524280.074503713
NISHA TECHONOLOGIES,2807588.4333467633
UNIVERSITY OF GUELPH,2685825.1704655928
AV TECH,2626795.056323199
UNIVERSITY OF SASKATCHEWAN,2549669.7885799524
ADVANCED ELECTROMAGNETICS,2469840.9299999997
UNIVERSITY OF GUELPH OFFICE OF RESEARCH,2261286
WILDY ENTERPRISES,2258744.842213954
LES ENTREPRISES FERVEL,2097428.8048765175
CALIAN,1991091.0927586209
SOFTSIM TECHNOLOGIES,1983929.575547378
"NANORACKS",1959989.0152419906
THE GOVERNING COUNCIL OF THE UNIVERSITY OF TORONTO,1957988.7842361862
PROCOM CONSULTANTS,1736647.954842185
MPB COMMUNICATIONS,1624699.8090704794
MCGILL UNIVERSITY,1575870.5230609213
BUBBLE TECHNOLOGY INDUSTRIES,1567822.210592485
UNIVERSITE DE MONTREAL,1494632.009735055
ITRES RESEARCH,1494498.36
ADGA GROUP,1485832.797728892
ANALYTICAL GRAPHICS,1302501.2564092216
WYLE LABORATORIES,1267852.492368149
EUROCONSULT NORTH AMERICA,1209191.7593140595
INSTITUT NATIONAL D OPTIQUE,1205799.1500000001
MAEROSPACE,1189013.052154532
SWEDISH SPACE,1069956.180936258
MISSION CONTROL SPACE SERVICES,1038868.2916163758
THALES,983162.8099999999
DPL SCIENCE,969178.3291453875
THE RESEARCH INSTITUTE OF THE MCGILL UNIVERSITY HEALTH CENTER,945598.1240638606
TRANE CANADA,928596.3209827418
TRANE OTTAWA,924859.5874768816
DYNAVAC,877838.4953228963
"NANOWAVE TECHNOLOGIE",862312.5000000001
LANSDOWNE TECHNOLOGIES,861431.7139321727
ASTROCOM ASSOCIATES,854351.9554233798
UNIVERSITY OF OTTAWA,837725.4385964912
AIR PRODUCTS CANADA,835044.4153804051
POLAR VIEW CANADA,830311.4278210361
ORACLE CANADA,824534.38
DOMUS BUILDING CLEANING,804410.8058378971
DOMUS BUILDING CLEANING COMPANY,797844.31
ONDEL,792452.7799999999
TELESAT,739510.5633802817
UNIVERSITY OF SASKATCHEWAN¸OFFICE OF RESEARCH SERVICES,700326.352928832
KPMG,694077.3102011402
UNIVERSITY OF ALBERTA,692422.3966066976
HICKLING ARTHURS LOW,677782.8437634408
YVES GUERIN ET FILS,665624.51
ROCHON EXPERTS CONSEILS,661466.3725990099
THE UNIVERSITY OF CALGARY ACCOUNTS RECEIVABLE FINANCIAL SERVICES,654665.5972640219
APPLIED ELECTONICS,640799.0389802686
MCGILL UNIVERSITY THE ROYAL INSTITUTION FOR THE ADVANCEMENT OF LEARNING,635579.7386082475
SIEMENS,632819.4108378118
HATFIELD CONSULTANTS PARTNERSHIP,624073.0505027036
KEYSIGHT TECHNOLOGIES CANADA,621975.3321917808
POWER TEK ELECTRICAL SERVICES,621480.6639288159
THE GOVERNING COUNCIL OF THE,611170.1661569417
THE UNIVERSITY OF WESTERN ONTARIO,585456.0917721519
SAMSON ASSOCIES ASSOCIATES,566173.4180352773
THE MATHWORKS,564314.799428057
9165 1364 QUEBEC LES TOITURES TECHNI TOIT,560678.5567441861
SPACE STRATEGIES CONSULTING,555806.9271938776
SYSTEMES URBAINS,552987.8600000001
NUVU CAMERAS,551550.7658285714
COLE + ASSOCIATES ARCHITECTS,547187.2224779959
PRA,541676.4730050692
9165 1364 QUEBEC,538822.761627907
URTHECAST,530868.3641836734
INSARSAT,529286.839744898
I C I INFLUENCE COMMUNICATIONS,495840.09280941944
INSUM SOLUTIONS,486645.757827451
C CORE,480856.6740419162
PUG PHARM PRODUCTIONS,474202.89
UNIVERSITY OF WESTERN ONTARIO RESEEARCH DEVELOPMENT SERVICES,469722.648
MODERN NIAGARA OTTAWA,456407
CONSTRUCTION IRENEE PAQUET FILS,448253.48000000004
TRI STAR AVIATION,443806.36397810216
EFFIGIS GEO SOLUTIONS,438673.08300878585
FERME BELDOR,435885.75748631393
QMR,429592.02689536876
ELSEVIER,411391.1166033853
THE IBMP THE STATE RESEARCH CENTER OF RUSSIAN FEDERATION,409270.39048710605
XIPHOS SYSTEMS,407510.89864476386
