d_vendor_name,overall_total
MACDONALD DETTWILER AND ASSOCIATES,707942871.2541081
HONEYWELL,47579209.36913954
EMS TECHNOLOGIES,35613408.655598596
NEPTEC DESIGN GROUP,19738339.095694467
SED SYSTEMS,13675275.110242326
ABB,10492745.67502398
CANADIAN CORPS OF COMMISSIONAIRES,9427419.749508196
BEAUDOIN CANADA,9214865.594871324
L3HARRIS,6597927.959148921
UNIVERSITY OF CALGARY,6202521.193738778
UNIVERSITY OF WATERLOO,5770784.158741438
COMMUNICATIONS POWER,5018596.706420822
CARRE TECHNOLOGIES,4272851.789918433
CANADENSYS AEROSPACE,4187352.193135272
MAGELLAN AEROSPACE,3794491.470299942
YORK UNIVERSITY,3538776.8440961856
NISHA TECHONOLOGIES,2807588.4333467633
AIRBUS,2733326.3780245837
UNIVERSITY OF GUELPH,2685825.1704655928
AV TECH,2626795.056323199
UNIVERSITY OF SASKATCHEWAN,2549669.7885799524
LES ENTREPRISES FERVEL,2097428.8048765175
CALIAN,1991091.0927586209
SOFTSIM TECHNOLOGIES,1983929.575547378
UNIVERSITY OF TORONTO,1959605.8442361862
PROCOM CONSULTANTS,1736647.954842185
ADGA GROUP,1485832.797728892
INSTITUT NATIONAL D OPTIQUE,1205799.1500000001
THALES,983162.8099999999
LANSDOWNE TECHNOLOGIES,861431.7139321727
UNIVERSITY OF OTTAWA,837725.4385964912
ORACLE CANADA,824534.38
DOMUS BUILDING CLEANING,804410.8058378971
UNIVERSITY OF ALBERTA,752449.7688694713
TELESAT,739510.5633802817
KPMG,694077.3102011402
APPLIED ELECTONICS,640799.0389802686
SIEMENS,602004.9612832795
KEYSIGHT TECHNOLOGIES CANADA,570097.0821917808
THE MATHWORKS,564314.799428057
COLE ASSOCIATES ARCHITECTS,547187.2224779959
PRA,541676.4730050692
C CORE,480856.6740419162
QMR,429592.02689536876
SOFTCHOICE,390653.5885687915
ELSEVIER,373176.9966033853
TERAMACH TECHNOLOGIES,314631.78227424755
THE AIM GROUP,287424.63327277504
UNIVERSITY OF BRITISH COLUMBIA,273692.9525183374
UNIVERSITY OF WESTERN ONTARIO,272248.26
BLACK MCDONALD,268126.6587601078
THYSSENKRUPP ELEVATOR,262483.6786129032
PYLON ELECTRONICS,260011.82416638007
ZERNAM ENTERPRISE,257339.45
CDW CANADA,253165.77000000002
MICHANIE CONSTRUCTION,247215.85148959473
DELOITTE AND TOUCHE,226147.7796
TURTLE ISLAND STAFFING,202617.9936285097
MGIS,201192.33640032285
EBSCO CANADA,174828.74415272282
ALTIS HUMAN RESOURCES,172462.5
SIERRA SYSTEMS GROUP,157533.69
TUNDRA TECHNICAL SOLUTIONS,148482.17
INTEGRA NETWORKS,140524.09
GOSS GILROY,130437.79791855204
IBM CANADA,120557.52330859512
CANADIAN NUCLEAR LABORATORIES,112777.84
CHUBB EDWARDS,111348.02437766157
AECOM,107093.57260273973
WSP,104898.58624657535
PROVENCHER ROY ASSOCIES,99075.03119257951
BELL CANADA,96990.39
IT NET CONSULTANTS,90490.5924170616
INTERNATIONAL SAFETY RESEARCH,88530.74999999999
INTERACTIVE AUDIO VISUAL,87110.19
WORKDYNAMICS TECHNOLOGIES,86465.56410378328
CNW GROUP,83931.75
HYPERTEC,83515.56999999999
CEDROM SNI,81315.93698630139
LUMINA IT,79100
PROLOGIC SYSTEMS,79005.08
MICROSOFT CANADA,74861.56344708713
VAISALA CANADA,72866.20999999999
INFO TECH RESEARCH GROUP,67614.3
FORD MOTOR COMPANY,65609.25
KONE,63724.88594890511
OPENTEXT,62603.880000000005
IRON MOUNTAIN,62476.15771505376
SYSTEMSCOPE,60500.33389830508
BOUTHILLETTE PARIZEAU,51111.5649251461
CARAHSOFT TECHNOLOGY,50475.8138630137
CONTRACT COMMUNITY,48940
CIMA,48581.380000000005
ARTEMP PERSONNEL SERVICES,47572.764468368485
QUINTET CONSULTING,46935
ITEX,46196.96000000001
SAP,45884.1
THE VCAN GROUP,45115.41147864183
LEO PISCES SERVICES GROUP,43812.572912482065
TESTFORCE SYSTEMS,42700.44
GARTNER,36680.75
POLARIS INDUSTRIES,35217.46
HOSKIN SCIENTIFIC,34603.42529010239
CBCI TELECOM,33498.79
EXCEL HUMAN RESOURCES,30698.329999999994
SHI CANADA,29971.95
PLEIAD CANADA,28930.58
PRECISIONIT,27645.45
CARLETON UNIVERSITY,26904.149999999994
MEGA TECH,24794.280000000002
ACCESS 2 NETWORKS,24218.47
MEDIA Q,24114.2
ACME FUTURE SECURITY CONTROLS,22449.43
PRINTERS PLUS,20431.06
MISHKUMI TECHNOLOGIES,19065.74
STANTEC,16599.7
TELUS CANADA,16385.27
ENGLOBE,16341.014650283554
QUANTUM MANAGEMENT SERVICES,16084.43
WAJAX,14762.869999999999
AON REED STENHOUSE,14618.75
CUMMINS CANADA,14168.940000000002
AVI SPL CANADA,13402.849999999999
ZYCOM,12098.62
DELL COMPUTER,12069.11
MOBILE RESOURCE GROUP,12068.4
CONEXSYS,11497.5
PHASELOCK SYSTEMS INTERNATIONAL,11467.03
QUEEN S UNIVERSITY,11187
CARMICHAEL ENGINEERING,8381.56602739726
THOMAS SCHMIDT,3487.2238211382114
IFATHOM,3371.6423000000004
WASTE MANAGEMENT OF CANADA,1240.2439024390244
