d_vendor_name,overall_total
MACDONALD DETTWILER AND ASSOCIATES,926737226.42
HONEYWELL,63238722.18
EMS TECHNOLOGIES,44510666.81
NEPTEC DESIGN GROUP,19763938.17
CANADIAN CORPS OF COMMISSIONAIRES,13735792.51
SED SYSTEMS,13675275.11
ABB,13125079.99
BEAUDOIN CANADA,9214865.59
L3HARRIS,8664540.69
UNIVERSITY OF CALGARY,6941341.92
UNIVERSITY OF WATERLOO,6345042.84
COMMUNICATIONS POWER,5274574.25
CANADENSYS AEROSPACE,4806176.74
MAGELLAN AEROSPACE,4224475.46
AIRBUS,3881316.34
NISHA TECHONOLOGIES,3665308.38
UNIVERSITY OF GUELPH,3486849.57
AV TECH,3231995.48
LES ENTREPRISES FERVEL,2621596.30
SOFTSIM TECHNOLOGIES,2612370.76
UNIVERSITY OF SASKATCHEWAN,2549669.79
UNIVERSITY OF TORONTO,2176476.43
CALIAN,2022100.36
PROCOM CONSULTANTS,1938192.81
UNIVERSITY OF WESTERN ONTARIO,1652494.26
ADGA GROUP,1485832.80
UNIVERSITY OF ALBERTA,1241022.17
THALES,1235445.66
INSTITUT NATIONAL D OPTIQUE,1205799.15
C CORE,1203171.05
DOMUS BUILDING CLEANING,1005375.86
TELESAT,956159.62
UNIVERSITY OF OTTAWA,924880.99
ORACLE CANADA,877570.85
KPMG,850385.55
LANSDOWNE TECHNOLOGIES,787230.18
SIEMENS,728398.19
KEYSIGHT TECHNOLOGIES CANADA,683433.53
THE MATHWORKS,663814.58
APPLIED ELECTONICS,659615.96
BOUTHILLETTE PARIZEAU,639783.20
PRA,590748.80
ELSEVIER,492153.72
SOFTCHOICE,479432.53
WSP,472713.39
CDW CANADA,457271.15
BLACK MCDONALD,442976.46
QMR,429592.03
TURTLE ISLAND STAFFING,334446.10
MICROSOFT CANADA,325863.21
PYLON ELECTRONICS,321650.81
TERAMACH TECHNOLOGIES,314631.78
THE AIM GROUP,287424.63
UNIVERSITY OF BRITISH COLUMBIA,273692.95
ALTIS HUMAN RESOURCES,271874.25
IBM CANADA,262608.67
THYSSENKRUPP ELEVATOR,262483.68
GOSS GILROY,259950.46
ZERNAM ENTERPRISE,257339.45
MICHANIE CONSTRUCTION,247215.85
DELOITTE AND TOUCHE,226147.78
TESTFORCE SYSTEMS,218676.09
MGIS,201192.34
EBSCO CANADA,189602.40
SYSTEMSCOPE,158645.32
SIERRA SYSTEMS GROUP,157533.69
TUNDRA TECHNICAL SOLUTIONS,148482.17
INTEGRA NETWORKS,140524.09
CBCI TELECOM,128311.41
EVALUATION PERSONNEL SELECTION,122152.43
CANADIAN NUCLEAR LABORATORIES,112777.84
CHUBB EDWARDS,111348.02
AECOM,107093.57
CEDROM SNI,101574.66
CNW GROUP,101263.03
PROVENCHER ROY ASSOCIES,99075.03
WORKDYNAMICS TECHNOLOGIES,97133.48
BELL CANADA,96990.39
HOSKIN SCIENTIFIC,96571.23
LEO PISCES SERVICES GROUP,91980.01
IT NET CONSULTANTS,90490.59
INTERNATIONAL SAFETY RESEARCH,88530.75
INTERACTIVE AUDIO VISUAL,87110.19
HYPERTEC,83515.57
LUMINA IT,79100.00
PROLOGIC SYSTEMS,79005.08
THE VCAN GROUP,75164.91
IRON MOUNTAIN,74521.56
VAISALA CANADA,72866.21
KONE,69495.00
INFO TECH RESEARCH GROUP,67614.30
ACOSYS CONSULTING SERVICES,66488.12
FORD MOTOR COMPANY,65609.25
CARAHSOFT TECHNOLOGY,64264.08
OPENTEXT,62603.88
ITEX,59278.82
STANTEC,48944.82
CONTRACT COMMUNITY,48940.00
CIMA,48581.38
ARTEMP PERSONNEL SERVICES,47572.76
QUINTET CONSULTING,46935.00
SAP,45884.10
CUMMINS CANADA,44995.34
CHARTER TELECOM,42514.79
SHI CANADA,42022.40
IFATHOM,39666.38
PODOLINSKY EQUIPMENT,38907.08
GARTNER,36680.75
POLARIS INDUSTRIES,35217.46
SUSE SOFTWARE SOLUTIONS CANADA,31047.89
EXCEL HUMAN RESOURCES,30698.33
PLEIAD CANADA,28930.58
LIFELABS,28250.00
PRECISIONIT,27645.45
CARLETON UNIVERSITY,26904.15
MEGA TECH,24794.28
ACCESS 2 NETWORKS,24218.47
MEDIA Q,24114.20
ACME FUTURE SECURITY CONTROLS,22449.43
PRINTERS PLUS,20431.06
MISHKUMI TECHNOLOGIES,19065.74
TELUS CANADA,16385.27
ENGLOBE,16341.01
QUANTUM MANAGEMENT SERVICES,16084.43
GLOBAL TOTAL OFFICE,16010.16
WAJAX,14762.87
AON REED STENHOUSE,14618.75
THOMAS SCHMIDT,13509.56
AVI SPL CANADA,13402.85
ZYCOM,12098.62
DELL COMPUTER,12069.11
MOBILE RESOURCE GROUP,12068.40
CONEXSYS,11497.50
PHASELOCK SYSTEMS INTERNATIONAL,11467.03
WASTE MANAGEMENT OF CANADA,11300.00
QUEEN S UNIVERSITY,11187.00
CARMICHAEL ENGINEERING,8381.57
