d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
10647802 CANADA,2018-2019,2410375.11,2447860.01
10647802 CANADA,2019-2020,2416978.88,2396582.05
10647802 CANADA,2020-2021,2410375.11,2291471.99
10647802 CANADA,2021-2022,2020752.83,1885993.88
2KEYS,2017-2018,2759573.33,2831091.04
2KEYS,2018-2019,15743277.64,15932309.22
2KEYS,2019-2020,30332022.13,30066783.55
2KEYS,2020-2021,31099813.56,29565688.04
2KEYS,2021-2022,27283878.12,25362867.79
3D DATACOMM,2019-2020,11956.41,11667.06
3D DATACOMM,2020-2021,5785.36,5461.26
3M CANADA COMPANY,2017-2018,1848744.09,1896651.09
3M CANADA COMPANY,2018-2019,1848744.09,1877494.79
3M CANADA COMPANY,2019-2020,1853809.14,1838164.89
3M CANADA COMPANY,2020-2021,1848744.09,1757546.06
3M CANADA COMPANY,2021-2022,1403019.49,1313878.75
4 OFFICE AUTOMATION,2017-2018,3813.24,3912.05
4 OFFICE AUTOMATION,2018-2019,3813.24,3872.54
4 OFFICE AUTOMATION,2019-2020,1911.84,1913.52
49 SOLUTIONS,2017-2018,1342607.40,1377398.75
49 SOLUTIONS,2018-2019,811622.94,826722.89
49 SOLUTIONS,2020-2021,725687.07,687984.66
49 SOLUTIONS,2021-2022,2828003.63,2602489.16
529040 ONTARIO AND 880382,2017-2018,115005.65,117975.63
529040 ONTARIO AND 880382,2018-2019,6787.22,6934.63
529040 ONTARIO AND 880382,2019-2020,4258610.40,4219613.33
529040 ONTARIO AND 880382,2020-2021,4135817.60,3929528.78
529040 ONTARIO AND 880382,2021-2022,8797501.02,8166182.02
ACART COMMUNICATIONS,2017-2018,10819.75,11074.79
ACCENTURE,2017-2018,29335925.43,30095872.02
ACCENTURE,2018-2019,31012916.37,31499797.76
ACCENTURE,2019-2020,29455994.04,29205987.34
ACCENTURE,2020-2021,39967608.15,37978563.14
ACCENTURE,2021-2022,59210019.04,54847083.80
ACCESS 2 NETWORKS,2017-2018,22600.00,23153.72
ACCESS 2 NETWORKS,2018-2019,73450.00,74317.97
ACCESS 2 NETWORKS,2021-2022,49720.00,45143.06
ACKLANDS GRAINGER,2021-2022,16116.08,14556.04
ACME FUTURE SECURITY CONTROLS,2018-2019,7663.67,7739.07
ACME FUTURE SECURITY CONTROLS,2019-2020,59678.79,59175.16
ACME FUTURE SECURITY CONTROLS,2020-2021,59515.73,56579.84
ACME FUTURE SECURITY CONTROLS,2021-2022,163.06,154.18
ACOSYS CONSULTING SERVICES,2019-2020,98340.95,95961.05
ACOSYS CONSULTING SERVICES,2020-2021,1717632.71,1631777.31
ACOSYS CONSULTING SERVICES,2021-2022,2242132.34,2076482.17
ACT,2018-2019,33304.85,33653.42
ACT,2019-2020,70594.90,70430.06
ACTION PERSONNEL OF OTTAWA HULL,2017-2018,40617.85,41597.24
ACTION PERSONNEL OF OTTAWA HULL,2018-2019,87970.50,88938.04
ACTION PERSONNEL OF OTTAWA HULL,2019-2020,14497.51,14146.66
ACTION PERSONNEL OF OTTAWA HULL,2020-2021,533354.37,503724.71
ACTION PERSONNEL OF OTTAWA HULL,2021-2022,2536710.77,2362868.37
ADGA GROUP,2017-2018,9185450.08,9422859.38
ADGA GROUP,2018-2019,16304802.32,16556369.97
ADGA GROUP,2019-2020,9623517.45,9541423.43
ADGA GROUP,2020-2021,11840167.20,11256990.68
ADGA GROUP,2021-2022,21068141.08,19501323.91
ADOBE,2017-2018,7031929.80,7215385.42
ADOBE,2018-2019,6770406.34,6874980.37
ADOBE,2019-2020,6512362.15,6452533.51
ADOBE,2020-2021,7306746.67,6946806.13
ADOBE,2021-2022,6736808.18,6254199.11
ADRM TECHNOLOGY CONSULTING,2017-2018,13418877.80,13756504.42
ADRM TECHNOLOGY CONSULTING,2018-2019,11208057.37,11379587.53
ADRM TECHNOLOGY CONSULTING,2019-2020,13057965.80,12945140.31
ADRM TECHNOLOGY CONSULTING,2020-2021,13055138.37,12416541.69
ADRM TECHNOLOGY CONSULTING,2021-2022,13210492.56,12253468.65
ADVANCED CHIPPEWA TECHNOLOGIES,2018-2019,1331111.14,1345080.41
ADVANCED CHIPPEWA TECHNOLOGIES,2019-2020,1681705.46,1665816.71
ADVANCED CHIPPEWA TECHNOLOGIES,2020-2021,2871044.47,2728316.63
ADVANCED CHIPPEWA TECHNOLOGIES,2021-2022,537134.78,497560.21
AECOM,2018-2019,55981.74,56569.65
AECOM,2019-2020,17828.35,17396.89
AECOM,2020-2021,342491.97,325596.93
AECOM,2021-2022,440909.32,410570.24
AGILENT,2018-2019,12519.30,12736.77
AGILENT,2019-2020,19651.88,19501.12
AGILENT,2020-2021,2403.05,2262.76
AGILENT,2021-2022,21393.03,19862.25
AINSWORTH,2017-2018,173070.36,177208.86
AINSWORTH,2018-2019,67034.30,68490.24
AIRBUS,2018-2019,19940.71,20263.63
ALCAIDE WEBSTER ARCHITECTS,2017-2018,73532.26,75437.72
ALINEA INTERNATIONAL,2020-2021,25741.38,24352.25
ALINEA INTERNATIONAL,2021-2022,113644.12,105428.76
ALTIS HUMAN RESOURCES,2017-2018,2185650.42,2241849.68
ALTIS HUMAN RESOURCES,2018-2019,1988071.27,2016869.24
ALTIS HUMAN RESOURCES,2019-2020,3105239.90,3071597.25
ALTIS HUMAN RESOURCES,2020-2021,2620039.69,2488031.98
ALTIS HUMAN RESOURCES,2021-2022,2294406.75,2125679.79
AMAZON,2019-2020,0.00,0.00
AMAZON,2020-2021,4590253.46,4340683.23
AMAZON,2021-2022,16023541.94,14856160.10
AMTEK ENGINEERING,2017-2018,165016.62,169292.74
AMTEK ENGINEERING,2018-2019,165016.62,167582.87
