d_vendor_name,overall_total
BGIS,5301067256.568418
PCL CONSTRUCTORS,1764961292.7727733
MAPLE REINDERS CONSTRUCTORS,369502696.1792176
POMERLEAU,338478998.5488403
WSP,334221715.10155255
ELLISDON,291748245.34425795
HEWLETT PACKARD,216137202.58671
PARSONS CANADA,208195858.19967878
MONERIS SOLUTIONS,115212325.5
COLLIERS PROJECT LEADERS,110738246.16639322
CANADIAN CORPS OF COMMISSIONAIRES,109937021.74592565
PETER KIEWIT SONS,106851380.45470588
ACCENTURE,90758663.86503121
STANTEC,88715674.39898741
COMPUTERSHARE INVESTOR SERVICES,85560438.29308392
IBM CANADA,84091147.67808959
GOLDER ASSOCIATES,78066005.26840484
INFOSYS PUBLIC SERVICES,73291002.31027916
MILESTONE ENVIRONMENTAL,72522654.28908455
"NAHANNI CONSTRUCTION",68949706.9635108
ORACLE CANADA,59496179.10467769
SNC LAVALIN,58137091.903041676
ENGLOBE,57564676.43260655
GREEN TIMBERS PARTNERSHIP,56020833.938947365
AECOM,55580260.6360989
SQUAMISH INDIAN BAND,54982211.42
FRASER RIVER PILE DREDGE GP O,53478072.06880127
OPENTEXT,53476676.96951993
WHITE BEAR INDUSTRIES,53334848.69785323
TISSEUR,52792566.68326066
TEKNION,52442893.68515216
CGI,51191465.0809911
ELLISDON CIVIL CHANT LTD,49915289.49348067
BOLESS,46809547.98902127
TIREE,45726487.27560094
PRICEWATERHOUSE COOPERS,44640282.637265265
HAMEL CONSTRUCTION,43912400.400304385
LOUIS W BRAY CONSTRUCTION,42088042.68770843
LIONBRIDGE,42003319.999267936
SLR CONSULTING CANADA,40601890.89210077
AMERESCO CANADA,40597730.520083606
TALIGENT CONSULTING,40537273.17424935
JONELJIM CONCRETE CONSTRUCTION,39111523.07402784
APPLIED ELECTONICS,36991762.959747724
SCANSA CONSTRUCTION,36363294.028649494
CONSTRUCTION DEMATHIEU BARD,35764000.97698464
KUDLIK CONSTRUCTION,34949746.31958935
BLACK MCDONALD,33125912.766400762
MAXIM 2000,33099306.28401621
DRAGAGE OCEAN DS,32788524.115096204
NUNA EAST,32324560.56312305
RJG CONSTRUCTION,32181285.198351067
BIRD CONSTRUCTION COMPANY,31827731.989347152
PETER S BROS CONSTRUCTION,31816151.15917824
ARCHITECTURE EVOQ,31292650.045789946
DEXTER CONSTRUCTION,30688009.041486755
MCNALLY CONSTRUCTION,30078405.33793358
PENN CONSTRUCTION CANADA,29239487.32
TERVITA,28999326.905752894
SANI SABLE LB,28370798.47088816
J W LINDSAY ENTERPRISES,27121627.70032225
NORR,26727525.575801097
LEC ENGINEERING CONTRACTING,26704487.43
ARCHITECTURE49,26605340.17298475
QUINAN CONSTRUCTION,26525613.13754837
GREENFIELD CONSTRUCTION,25519452.12887632
851791 NWT,24483565.675704896
QM JJM CONTRACTING J V,24445299.88
SOLOTECH,23731213.747203026
CYMI CANADA,23012723.22
EIFFAGE INNOVATIVE CANADA,22921625.579595998
WRIGHT CONSTRUCTION WESTERN,22043134.089795347
FVB ENERGY,21794975.385285556
ST DENIS THOMPSON,21336416.001448426
GREY ROCK SERVICES,20960106.861807756
J 1 CONTRACTING,20734928.228479262
DIAMOND AND SCHMITT ARCHITECTS,20642562.821806025
NORTHERN MICRO,20474809.921684504
KPMG,20312956.926602412
D F S,20291801.87993444
BELL CANADA,20229955.67105369
SYSTEMATIX SOLUTIONS,20135308.40466442
ARCADIS CANADA,19483368.677075673
BUTTCON EAST,19381988.456635185
TPG TECHNOLOGY CONSULTANTS,19273911.310313288
DILLON CONSULTING,19273009.066277348
VANCOUVER SHIPYARDS,19264963.351627138
GARTNER,19221114.399052
LES ENTREPRISES P E C,18618612.186118253
NORTH AMERICA CONSTRUCTION 1993 L,18500205.610769562
ABI ADVANCED BUSINESS INTERIORS,18430472.580984816
AVONDALE CONSTRUCTION,17685687.467426017
CON PRO INDUSTRIES CANADA,17216348.116710555
ENTREPRISE DE CONSTRUCTION TEQ,17176663.787497763
DE ANGELIS CONSTRUCTION,17062961.150000002
MATCON ENVIRONMENTAL,17043014.59
ANCHOR QEA,17000000
PENNECON HEAVY CIVIL,16945497.676934395
CONSTRUCTION CYBCO,16711899.909430407
WOOD CANADA,16415987.130326124
