d_vendor_name,overall_total
BGIS,5301067256.568418
PCL CONSTRUCTORS,1764961292.7727733
MAPLE REINDERS CONSTRUCTORS,369502696.1792176
POMERLEAU,338478998.5488403
WSP,334221715.10155255
ELLISDON,291748245.34425795
HEWLETT PACKARD,216137202.58671
PARSONS CANADA,208195858.19967878
MONERIS SOLUTIONS,115212325.5
COLLIERS PROJECT LEADERS,110738246.16639322
CANADIAN CORPS OF COMMISSIONAIRES,109937021.74592565
PETER KIEWIT SONS,106851380.45470588
ACCENTURE,90758663.86503121
STANTEC,88715674.39898741
IBM CANADA,84091147.67808959
COMPUTERSHARE INVESTOR SERVICES,83667675.93422523
GOLDER ASSOCIATES,78066005.26840484
INFOSYS PUBLIC SERVICES,73291002.31027916
MILESTONE ENVIRONMENTAL,72522654.28908455
"NAHANNI CONSTRUCTION",68949706.9635108
ORACLE CANADA,59496179.10467769
SNC LAVALIN,58137091.903041676
ENGLOBE,57564676.43260655
AECOM,55580260.6360989
GREEN TIMBERS PARTNERSHIP,55484344.41894737
SQUAMISH INDIAN BAND,54982211.42
FRASER RIVER PILE DREDGE GP O,53478072.06880127
OPENTEXT,53476676.96951993
WHITE BEAR INDUSTRIES,53334848.69785323
TISSEUR,52792566.68326066
TEKNION,52442893.68515216
CGI,51191465.0809911
ELLISDON CIVIL CHANT LTD,49915289.49348067
BOLESS,46809547.98902127
TIREE,45726487.27560094
PRICEWATERHOUSE COOPERS,44640282.637265265
HAMEL CONSTRUCTION,43912400.400304385
LOUIS W BRAY CONSTRUCTION,42088042.68770843
LIONBRIDGE,42003319.999267936
SLR CONSULTING CANADA,40601890.89210077
AMERESCO CANADA,40597730.520083606
TALIGENT CONSULTING,40537273.17424935
JONELJIM CONCRETE CONSTRUCTION,39111523.07402784
APPLIED ELECTONICS,36991762.959747724
SCANSA CONSTRUCTION,36363294.028649494
CONSTRUCTION DEMATHIEU BARD,35764000.97698464
KUDLIK CONSTRUCTION,34949746.31958935
BLACK MCDONALD,33125912.766400762
MAXIM 2000,33099306.28401621
DRAGAGE OCEAN DS,32788524.115096204
NUNA EAST,32324560.56312305
RJG CONSTRUCTION,32181285.198351067
BIRD CONSTRUCTION COMPANY,31827731.989347152
PETER S BROS CONSTRUCTION,31816151.15917824
ARCHITECTURE EVOQ,31292650.045789946
DEXTER CONSTRUCTION,30688009.041486755
MCNALLY CONSTRUCTION,30078405.33793358
PENN CONSTRUCTION CANADA,29239487.32
TERVITA,28999326.905752894
SANI SABLE LB,28370798.47088816
J W LINDSAY ENTERPRISES,27121627.70032225
NORR,26727525.575801097
LEC ENGINEERING CONTRACTING,26704487.43
ARCHITECTURE49,26605340.17298475
QUINAN CONSTRUCTION,26525613.13754837
GREENFIELD CONSTRUCTION,25519452.12887632
851791 NWT,24483565.675704896
QM JJM CONTRACTING J V,24445299.88
SOLOTECH,23731213.747203026
CYMI CANADA,23012723.22
EIFFAGE INNOVATIVE CANADA,22921625.579595998
WRIGHT CONSTRUCTION WESTERN,22043134.089795347
FVB ENERGY,21794975.385285556
ST DENIS THOMPSON,21336416.001448426
GREY ROCK SERVICES,20960106.861807756
J 1 CONTRACTING,20734928.228479262
DIAMOND AND SCHMITT ARCHITECTS,20642562.821806025
KPMG,20312956.926602412
D F S,20291801.87993444
BELL CANADA,20229955.67105369
SYSTEMATIX SOLUTIONS,20135308.40466442
ARCADIS CANADA,19483368.677075673
BUTTCON EAST,19381988.456635185
TPG TECHNOLOGY CONSULTANTS,19273911.310313288
DILLON CONSULTING,19273009.066277348
VANCOUVER SHIPYARDS,19264963.351627138
GARTNER,19221114.399052
LES ENTREPRISES P E C,18618612.186118253
NORTH AMERICA CONSTRUCTION 1993 L,18500205.610769562
ABI ADVANCED BUSINESS INTERIORS,18430472.580984816
AVONDALE CONSTRUCTION,17685687.467426017
CON PRO INDUSTRIES CANADA,17216348.116710555
ENTREPRISE DE CONSTRUCTION TEQ,17176663.787497763
DE ANGELIS CONSTRUCTION,17062961.150000002
MATCON ENVIRONMENTAL,17043014.59
ANCHOR QEA,17000000
PENNECON HEAVY CIVIL,16945497.676934395
CONSTRUCTION CYBCO,16711899.909430407
WOOD CANADA,16415987.130326124
E D BRUNET ET ASSOCIES CANADA,16340718.232401319
SOLUDOC,16121163.219167158
BRIQUETAL,16062109.331230367
CANADIAN LEASEBACK,16060337.855732579
MACONNERIE DYNAMIQUE,15936241.476183508
HEMMERA ENVIROCHEM,15889939.556902578
TETRA TECH CANADA,15789430.324846778
CIMA CANADA,15752007.615067635
PRONEX EXCAVATION,15653114.441382978
TURNER TOWNSEND CM2R,15517650.28226706
TITANIUM CONSTRUCTION,15438108.678241
ADP CANADA COMPAGNIE ADP CANADA,15199085.84051212
2220742 ONTARIO,14980758.115405394
KINETIC CONSTRUCTION,14916428.476422016
TSUU T INA CONTRACTING GP,14859000
9006 9311 QUEBEC,14499226.025499798
ASBEX,14340030.22672085
SI SYSTEMS,14212807.137677593
ALLIED PAVING,14131530.629999999
ADGA GROUP,14103842.73689845
MORIYAMA TESHIMA ARCHITECTS,13550873.52257251
CONSTRUCTION DERIC,13174554.37940314
ATWILL MORIN ONTARIO,13124570.541823532
KING HOE EXCAVATING,13119738.620000001
MODIS CANADA,13104752.233196586
COADY CONSTRUCTION EXCAVATING,13065049.988089096
CCR CONSTRUCTION,12723793.319126016
DELOITTE AND TOUCHE,12687343.827324467
CELEB CONSTRUCTION,12548471.140275873
BERVIN CONSTRUCTION,12511097.808775447
KANIYASIHK CULTURE CAMPS,12489977.649853274
AMEX BANK OF CANADA,12399418.454545455
MILESTONE ENVIRONMENTAL CONTRACTING,12348589.274380952
EXCAVATION RENE ST PIERRE ENG,12308006.38
K C E CONSTRUCTION,12014480.28
INDUSTRA CONSTRUCTION,11843194.389280822
7305516 CANADA,11767509.850952081
PAVEX,11578043.875018496
"NADINE INTERNATIONAL",11572420.79817424
CHANDOS CONSTRUCTION,11536115.364828661
SUTHERLAND EXCAVATING,11479068.47440216
ROXBORO EXCAVATION,11275086.42
CAN AM PLATFORMS CONSTRUCTION,11272130.69764144
EMCON SERVICES,11269386.191227652
TERAMACH TECHNOLOGIES,11188784.029055575
THE AIM GROUP,11118376.702312442
GRAHAM CONSTRUCTION,10969585.233895449
WILD STONE ENGINEERING,10951014.734339718
ERNST YOUNG,10879461.696164032
TOTEM OFFISOURCE,10871819.610703884
UBIQUS CANADA,10813536.59937714
JOHNSON CONTROLS CANADA,10808519.286165906
CONSTRUCTION BUGERE,10802792.064408861
SAP,10802289.525395839
ALVA CONSTRUCTION,10665359.478929026
NORTH COUNTRY MAINTENANCE,10633946.096254002
LES INSTALLATIONS ELECTRIQUES,10580794.29
KEYSTONE ENVIRONMENTAL,10452620.069436984
TOSHIBA CLIENT SOLUTIONS CANADA,10402279.350000001
DST CONSULTING ENGINEERS,10293072.551922234
SIERRA SYSTEMS GROUP,10283990.952757936
ATWILL MORIN GROUP,10256849.22
WILDSTONE CONSTRUCTION,10098427.974459989
"NATIONS TRANSLATION GROUP",10054816.20484115
LESLIE BENN CONTRACTING,9961907.203551065
AMEC FOSTER WHEELER AMERICAS,9883560.820205389
SIEMENS,9596170.603690162
TRADUCTIONS TESSIER S C C LES,9485752.65631487
CDW CANADA,9413335.78716143
ST GELAIS MONTMINY + ASSOCIES,9397811.527943404
DAVID S LAFLAMME CONSTRUCTION,9189124.270235784
NDL CONSTRUCTION,9130514.595148206
SPRINGHILL CONSTRUCTION,9127447.967574684
PROTAK CONSULTING GROUP,9091185.358027114
QUOREX CONSTRUCTION SERVICES,9074213.074280577
SDL INTERNATIONAL CANADA,9048242.325153673
UBIQUS OTTAWA,8980895.69962204
CONSTRUCTION SOCAM,8965959.205765393
SEYEM QWANTLEN CONSTRUCTION JJ,8911167.15
COSSETTE COMMUNICATIONS,8904205.933611732
6834973 CANADA,8887849.257548824
NORTHEAST TREE TRIMMING,8847921.12161517
IBISKA TELECOM,8780076.212261088
KONTZAMANIS GRAUMANN SMITH,8728157.850487424
BDO CANADA,8625693.867447095
NOTRA,8591281.962127414
ASOKAN BUSINESS INTERIORS,8548340.750525044
FUNDY CONTRACTORS,8484203.459679483
BANCTEC CANADA,8430325.150172425
L A HEBERT,8356079.830000001
CLEANMATTERS JANITORIAL SERVICES,8343313.155646941
WM M 1993,8322826.073953488
CIMA +,8308413.306993633
ECO TECHNOLOGIES,8266283.660970482
NORDMEC CONSTRUCTION,8263520.944024248
TETRA TECH QI,8226620.257915648
CRUICKSHANK CONSTRUCTION,8101456.6099999985
EXCEL HUMAN RESOURCES,8048153.495762594
MOORE CANADA,8011494.207358198
ARCP ATLANTIC ROAD CONSTRUCTION,7998846.26
GATEWAY MECHANICAL SERVICES,7998514.3
ALLIANCE ENERGY,7925267.159143328
GDI SERVICES CANADA,7923823.56546656
COASTAL RESTORATION MASONRY,7832786.208721625
POINT HOPE MARITIME,7734767.83387755
KASIAN ARCHITECTURE INTERIOR DESIGN,7710402.1239136355
R W TOMLINSON,7590900.417520468
RUSSELL CHERNOFF RAND THOMPSON,7576549.843284159
MEGALEXIS COMMUNICATIONS,7566360.832748756
BUDGELL S EQUIPMENT RENTALS,7538964.75
CONSTRUCTION SIMDEV,7446626.310679612
LES CONSTRUCTIONS DES ILES,7425953.52632671
JJM CONSTRUCTION,7414117.965720525
HAWORTH,7358073.460239542
CBCL,7339652.651537063
REGENT CONSTRUCTION,7291710.763691296
10647802 CANADA,7237729.0979172615
R R INTERNATIONAL TRANSLATION,7211663.378136079
G BIRD HOLDINGS,7201100.817597414
LE CORPS CANADIEN DES,7172787.87423859
ACME FUTURE SECURITY CONTROLS,7153715.9756776905
COMPAGNIE AMPLEXOR CANADA,7139654.906687809
LES TRADUCTEURS REUNIS S C C,7116604.229079573
ROBERTSON MARTIN ARCHITECTS,7104544.194333534
NFOE,7082359.601433558
NELSON ENVIRONMENTAL REMEDIATION L,7020662.2
AFC INDUSTRIES,7020654.83
MARITIME FENCE,7011888.07
LEMAY,6943115.126486981
1320376 ONTARIO,6905095.931501742
DONNA CONA,6888017.647723399
MARRBECK CONSTRUCTION,6807521.529978355
P B ENTREPRISES,6738516.8100000005
LES CONSTRUCTIONS BINET,6738464.91
GW REALTY,6715458.510000001
IFATHOM,6670355.34297856
CLEARWATER STRUCTURES,6665841.362027972
ECLIPSYS SOLUTIONS,6660432.889122857
DRAGAGE OCEAN DM,6522389.216396917
TRM TECHNOLOGIES,6512102.12965725
EXACT LEGAL TRANSLATIONS,6501836.938399747
NORTHERN CONTRACTING,6478425.828140146
J J LEPERA INFRASTRUCTURES,6439367.768395461
KFN ENTERPRISES PARTNERSHIP,6426204.49
SYM COMMUNICATIONS,6400977.985272764
GM DEVELOPPEMENT,6367063.72
BRITTON ELECTRIQUE,6328602.050000001
PEPIN FORTIN EPOO CONSTRUCTION,6320111.25
3469051 CANADA,6286718.509578389
GRC ARCHITECT,6228905.697827456
REPUBLIC ARCHITECTURE,6185894.512437693
EBC,6156989.958825259
MICHANIE CONSTRUCTION,5993525.005084473
TRIDENT CONSTRUCTION,5992134.643931848
ARCTIC CANADA CONSTRUCTION,5991871.4226703495
POSTMEDIA NETWORK,5979371.7575633135
HASKONING UK,5942941.634720701
TECHNOREM,5852583.9227381265
TRAYTOWN BUILDERS,5845426.964601543
DEXTERRA GROUP,5808992.103336142
HOULE ELECTRIC,5714306.33
SHRMA ARCHITECTS IN JOINT VENTURE,5659301.565811966
CBRE,5651613.69346247
CONSTRUCTION BLANCHARD ET,5631530.572773722
J N A LEBLANC ELECTRIQUE,5619000.01
THE MASHA KRUPP TRANSLATION GROUP,5612944.986394692
RATIO ARCHITECTURE INTERIOR DESIGN,5597858.259676957
LEDCOR CONSTRUCTION,5582878.826885695
B R ENTERPRISES,5575698.348426919
PROVENCHER ROY + ASSOCIES,5553423.211174945
ALCAIDE WEBSTER ARCHITECTS,5550459.59377924
J D G CONSTRUCTION MANAGEMENT,5545961.359999999
L W DENNIS CONTRACTING,5536746.274768778
W S MORGAN CONSTRUCTION,5497299.47
FARMER CONSTRUCTION,5479499.46
GAUDETTE S TRANSIT MIX,5475431.006028636
COFOMO,5466569.385790937
THYSSENKRUPP ELEVATOR,5437648.135456297
FOURNIER CONSTRUCTION INDUSTRIELLE,5431237.28902439
GLOBAL TOTAL OFFICE,5398209.348453884
BRAWN CONSTRUCTION,5396396.40022352
TELUS CANADA,5370996.955382586
MCW CUSTOM ENERGY SOLUTIONS,5351690.173699515
MARTECH ELECTRICAL SYSTEMS,5330816.9799999995
EMIL ANDERSON CONSTRUCTION EAC IN,5304955.94
DEVLIN CONSTRUCTION,5297448.659999999
OTIS ELEVATOR,5292010.908975852
GLOBAL UPHOLSTERY,5285693.547886135
TRAINOR MECHANICAL CONTRACTORS,5270740.0200000005
L BREAU AND SONS,5262681.24407583
CHUBB EDWARDS A UTC FIRE SECURITY,5222823.55908532
ZUTPHEN CONTRACTORS,5219669.052998886
NUMBER TEN ARCHITECTURAL GROUP,5216087.25032289
OSKAR CONSTRUCTION,5174701.629999999
L D WATSON E S MACEWEN ALLAN,5170565.571784144
9168516 CANADA,5162877.64
GAT INTL LOCALIZATION SERVICES,5127976.692284541
R R INTERNATIONAL TRANSLATION SPECIALISTS,5118199.991305644
ONLINE CONSTRUCTORS,5113633.38
TRADUCTIONS PIERRE CLOUTIER,5097237.039083333
