d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
2KEYS,2018-2019,60025.60,60616.19
3D DATACOMM,2021-2022,82887.88,75631.48
4 OFFICE AUTOMATION,2017-2018,1440584.07,1479752.44
4 OFFICE AUTOMATION,2018-2019,71374.05,72784.09
4 OFFICE AUTOMATION,2019-2020,7203.66,7142.87
4 OFFICE AUTOMATION,2020-2021,6276.48,5969.68
4 OFFICE AUTOMATION,2021-2022,39720.31,37285.72
A NET SOLUTIONS,2017-2018,53385.54,54768.93
A NET SOLUTIONS,2018-2019,53385.54,54215.76
A NET SOLUTIONS,2019-2020,170594.79,169705.70
A NET SOLUTIONS,2020-2021,240710.86,228869.27
A NET SOLUTIONS,2021-2022,120196.17,112330.67
ACCESS 2 NETWORKS,2018-2019,6758.82,6833.29
ACCESS 2 NETWORKS,2019-2020,16092.86,15948.62
ACCESS 2 NETWORKS,2020-2021,28529.42,27122.07
ACME FUTURE SECURITY CONTROLS,2017-2018,12122.33,12436.46
ACME FUTURE SECURITY CONTROLS,2018-2019,12122.33,12310.85
ACME FUTURE SECURITY CONTROLS,2019-2020,33.21,33.33
ACT,2020-2021,95500.40,89956.86
ACT,2021-2022,2121823.66,1956215.30
ADRM TECHNOLOGY CONSULTING,2017-2018,49173.83,50470.23
ADVANCED BUSINESS INTERIORS,2017-2018,79782.49,81897.53
ADVANCED BUSINESS INTERIORS,2018-2019,21520.38,21745.45
ADVANCED BUSINESS INTERIORS,2019-2020,117147.95,114537.15
ADVANCED BUSINESS INTERIORS,2020-2021,64119.76,60553.98
ADVANCED CHIPPEWA TECHNOLOGIES,2017-2018,239277.94,245595.06
ADVANCED CHIPPEWA TECHNOLOGIES,2018-2019,63414.43,64431.61
ADVANCED CHIPPEWA TECHNOLOGIES,2019-2020,78595.51,77936.63
ADVANCED CHIPPEWA TECHNOLOGIES,2020-2021,1781982.93,1695464.36
ADVANCED CHIPPEWA TECHNOLOGIES,2021-2022,1060822.81,985455.12
ALLSEATING,2019-2020,6770.97,6607.10
ALLSEATING,2020-2021,5078.22,4793.74
ALTIS HUMAN RESOURCES,2017-2018,30969.27,31827.04
ALTIS HUMAN RESOURCES,2018-2019,13027.64,13196.10
ALTIS HUMAN RESOURCES,2019-2020,171180.45,168869.28
ALTIS HUMAN RESOURCES,2020-2021,35395.30,33340.23
ALTIS HUMAN RESOURCES,2021-2022,198384.91,185196.97
AMAZON,2019-2020,140504.40,137874.29
AMAZON,2020-2021,322541.54,306630.66
AMAZON,2021-2022,1679660.79,1555183.36
APPLIED ELECTONICS,2017-2018,21149.55,21731.18
APPLIED ELECTONICS,2019-2020,160467.49,157926.44
APPLIED ELECTONICS,2020-2021,0.00,0.00
APPLIED ELECTONICS,2021-2022,0.00,0.00
