d_vendor_name,d_fiscal_year,total
3M COGENT,2017-2018,573586.02
4 OFFICE AUTOMATION,2017-2018,1429452.9716168721
4 OFFICE AUTOMATION,2018-2019,71374.04851820123
4 OFFICE AUTOMATION,2019-2020,7203.663463344062
4 OFFICE AUTOMATION,2020-2021,6276.478158475277
ADVANCED CHIPPEWA TECHNOLOGIES,2017-2018,239277.93887428992
ADVANCED CHIPPEWA TECHNOLOGIES,2018-2019,63414.43327268217
ADVANCED CHIPPEWA TECHNOLOGIES,2019-2020,78595.5079529958
ADVANCED CHIPPEWA TECHNOLOGIES,2020-2021,1781982.934953215
AGENCY 59,2018-2019,402495.2380952381
AGENCY 59,2019-2020,558004.7619047619
AGENCY59,2018-2019,402495.2380952381
AGENCY59,2019-2020,558004.7619047619
ALITHYA CANADA,2019-2020,341868.4664835165
ALITHYA CANADA,2020-2021,693233.2792582418
ARIBA,2017-2018,1915984.8705009273
ARIBA,2018-2019,1915984.8705009273
ARIBA,2019-2020,1921234.1441187381
ARIBA,2020-2021,1915984.8705009273
ATLANTIC BUSINESS INTERIORS,2017-2018,260702.71
ATLANTIC BUSINESS INTERIORS,2020-2021,536769.660814863
ATTACHMATE,2017-2018,482053.3537808219
ATTACHMATE,2018-2019,697054.436732525
ATTACHMATE,2019-2020,685362.6842299794
ATTACHMATE,2020-2021,683490.1085900067
BANCTEC CANADA,2017-2018,1141344.4094165582
BANCTEC CANADA,2018-2019,1081825.5426683049
BANCTEC CANADA,2019-2020,960002.1199589322
BANCTEC CANADA,2020-2021,957379.1633470225
BELL CANADA,2017-2018,2833729.818829343
BELL CANADA,2018-2019,2866799.6140981605
BELL CANADA,2019-2020,3577296.406899784
BELL CANADA,2020-2021,2833729.818829343
CALIAN,2018-2019,3548694.5406745207
CALIAN,2019-2020,5191429.421860239
CALIAN,2020-2021,6340842.055753836
CANADA POST,2017-2018,3692666.522059688
CANADA POST,2018-2019,1675195.6611684111
CANADA POST,2019-2020,1896779.4473417418
CANADA POST,2020-2021,2002693.1570187951
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,2341807.8676529126
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,118609.03
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,147864.01
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,1348056.1089231668
CASEWARE IDEA,2017-2018,410297.35
CASEWARE IDEA,2018-2019,423726.796978993
CASEWARE IDEA,2019-2020,433397.68419729033
CASEWARE IDEA,2020-2021,448378.9289607031
CDW CANADA,2017-2018,4298312.081070665
CDW CANADA,2018-2019,10448564.609956488
CDW CANADA,2019-2020,3993620.328530404
CDW CANADA,2020-2021,3087102.3621412814
CHARRON HUMAN RESOURCES,2018-2019,1321591.1911301797
CHARRON HUMAN RESOURCES,2019-2020,1422776.0708932315
CHARRON HUMAN RESOURCES,2020-2021,35715.33607418029
CLOSEREACH,2017-2018,181379.9342230444
CLOSEREACH,2018-2019,181379.9342230444
CLOSEREACH,2019-2020,181876.86554968287
CLOSEREACH,2020-2021,181379.9342230444
COENTREPRISE CITE CARON,2017-2018,104764.21581613479
COENTREPRISE CITE CARON,2018-2019,191120.92783070006
COENTREPRISE CITE CARON,2019-2020,183012.50107853187
