d_vendor_name,overall_total
VERITAAQ TECHNOLOGY HOUSE,103684052.90
TPG TECHNOLOGY CONSULTANTS,37063553.93
IBM CANADA,36135764.42
TOSHIBA CANADA,35596639.35
IRON MOUNTAIN,33719856.45
DATA COMMUNICATIONS MANAGEMENT,32755101.82
CDW CANADA,21827599.38
RANDSTAD,20347685.16
COSSETTE COMMUNICATIONS,16653102.98
ORACLE CANADA,15436063.95
CALIAN,15082322.39
MODIS CANADA,13646161.44
NISHA TECHONOLOGIES,13615584.20
SI SYSTEMS,12560062.33
BELL CANADA,12111555.66
MOORE CANADA,9949890.86
SAP,9586868.82
CANADA POST,9064233.20
SUPREMEX,9019194.07
ARIBA,7368937.94
COFOMO,5696060.38
TEKNION,5571235.80
CANADIAN CORPS OF COMMISSIONAIRES,5325374.25
GARTNER,5199364.55
THOMSON REUTERS,4783386.27
FORREST GREEN CONSULTING,4765533.56
WOLTERS KLUWER,4710030.30
HYPERTEC,4518296.19
INTELLINX SOFTWARE,4312035.63
BANCTEC CANADA,4185226.33
PURESPIRIT SOLUTIONS,4161266.36
MICROSOFT CANADA,3621002.69
ERNST YOUNG,3200021.31
NIMBLE INFORMATION STRATEGIES,3134970.04
CHARRON HUMAN RESOURCES,2780082.60
MORNEAU SHEPELL,2650638.95
SOFTCHOICE,2568472.87
ATTACHMATE,2547960.58
PRECISIONERP,2368347.58
ECLIPSYS SOLUTIONS,2331009.28
TEKSYSTEMS CANADA,2318876.81
PITNEY BOWES,2246748.15
IBISKA TELECOM,2233678.93
EXCEL HUMAN RESOURCES,2220572.41
ADVANCED CHIPPEWA TECHNOLOGIES,2163270.82
TERAMACH TECHNOLOGIES,2107428.58
SAS INSTITUTE,2004155.73
IT NET CONSULTANTS,1943277.04
NUIX NORTH AMERICA,1902186.43
PRINTERS PLUS,1706815.31
S P GLOBAL MARKET INTELLIGENCE,1574671.25
4 OFFICE AUTOMATION,1508857.20
DELOITTE AND TOUCHE,1482242.50
MAXIMUS CANADA,1187846.81
COMPUWARE OF CANADA,1150272.94
STONEWORKS TECHNOLOGIES,1107932.63
FORRESTER RESEARCH,958225.80
ATLANTIC BUSINESS INTERIORS,797472.37
SYSTEMSCOPE,761745.50
MICRO FOCUS CANADA,755102.04
OPENTEXT,740930.96
CLOSEREACH,667439.00
SENSUS COMMUNICATION SOLUTIONS,633618.05
HEWLETT PACKARD,626676.88
ITEX,583393.19
SIERRA SYSTEMS GROUP,525436.27
LEXISNEXIS CANADA,524932.93
QMR,512720.92
AMAZON,463045.94
CHUBB EDWARDS,431966.88
EBSCO CANADA,378131.91
BDO CANADA,364760.81
CISION CANADA,362511.84
FCA CANADA,349889.03
FACTIVA,345671.43
PROSCI CANADA,330120.26
PROQUEST,329305.40
PRICEWATERHOUSE COOPERS,323153.79
HORIZANT,311741.76
NOVA NETWORKS,311590.54
LIONBRIDGE,298838.90
MISHKUMI TECHNOLOGIES,284689.71
ADVANCED BUSINESS INTERIORS,282570.58
XEROX,260995.42
THE RIGHT DOOR CONSULTING,252908.54
ALTIS HUMAN RESOURCES,250572.67
R E GILMORE INVESTMENTS,229179.85
ENVIRONICS RESEARCH GROUP,212470.96
NEWFOUND RECRUITING,189381.72
KEYDATA ASSOCIATES,189252.40
FMC PROFESSIONALS,187642.26
APPLIED ELECTONICS,181617.04
DALIAN ENTERPRISES,180771.76
IPSOS,176775.59
CEDROM SNI,175424.88
TYCO INTEGRATED FIRE SECURITY,174999.83
MDOS CONSULTING,174713.11
HAWORTH,154030.37
GLOBAL UPHOLSTERY,150513.49
POSTMEDIA NETWORK,141549.64
TALIGENT CONSULTING,139741.76
