d_most_recent_category,d_fiscal_year,total
10_office_management,2017-2018,45656.479070260284
10_office_management,2018-2019,45656.479070260284
10_office_management,2019-2020,41702.42010880894
10_office_management,2020-2021,41588.47907026028
2_professional_services,2017-2018,130012.0752186821
2_professional_services,2018-2019,1963539.9524219546
2_professional_services,2019-2020,2263009.3344329535
2_professional_services,2020-2021,2218167.8455780037
4_medical,2017-2018,19413961.063060317
4_medical,2018-2019,20326221.198000304
4_medical,2019-2020,22233037.549873896
4_medical,2020-2021,23100070.15645588
7_travel,2017-2018,7671.30859375
7_travel,2018-2019,37333.701822916664
7_travel,2019-2020,37435.9859375
7_travel,2020-2021,37333.701822916664
9_human_capital,2017-2018,4934.82012652576
9_human_capital,2018-2019,76155.65506163378
9_human_capital,2019-2020,67343.31201831817
9_human_capital,2020-2021,39972.56862348178
