d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2017-2018,45656.48,46839.59
10_office_management,2018-2019,45656.48,46366.50
10_office_management,2019-2020,53012.63,52561.06
10_office_management,2020-2021,53217.29,50592.09
10_office_management,2021-2022,28207.44,23758.85
2_professional_services,2017-2018,452419.46,464170.44
2_professional_services,2018-2019,2223509.13,2256260.19
2_professional_services,2019-2020,2503395.70,2482098.70
2_professional_services,2020-2021,2393924.85,2275668.28
2_professional_services,2021-2022,2542647.58,1990273.07
4_medical,2017-2018,21217754.24,21767711.82
4_medical,2018-2019,22587494.79,22933973.57
4_medical,2019-2020,25465445.13,25247697.82
4_medical,2020-2021,26041160.55,24756606.19
4_medical,2021-2022,26312381.78,20574658.25
5_transportation_and_logistics,2018-2019,11582.50,11729.13
7_travel,2017-2018,17036.38,17467.06
7_travel,2018-2019,37333.70,37914.30
7_travel,2019-2020,37435.99,37120.06
7_travel,2020-2021,37333.70,35492.04
7_travel,2021-2022,70649.67,49915.60
9_human_capital,2017-2018,24326.82,24900.25
9_human_capital,2018-2019,76155.66,77339.99
9_human_capital,2019-2020,67343.31,66917.19
9_human_capital,2020-2021,39972.57,38000.73
9_human_capital,2021-2022,28676.62,21172.92
