d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2017-2018,19195.49,19783.82
10_office_management,2018-2019,19195.49,19546.36
10_office_management,2019-2020,19248.08,19093.61
10_office_management,2020-2021,6416.03,6077.85
2_professional_services,2018-2019,11497.49,11595.54
2_professional_services,2019-2020,23036.94,22639.50
2_professional_services,2020-2021,45947.99,43805.64
2_professional_services,2021-2022,30634.75,28431.84
4_medical,2017-2018,887882.61,915095.53
4_medical,2018-2019,887882.61,904112.19
4_medical,2019-2020,890315.16,883170.29
4_medical,2020-2021,887882.61,846484.61
4_medical,2021-2022,887882.61,830845.95
