d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,73137.90,75098.40
2_professional_services,2018-2019,73137.90,74071.25
2_professional_services,2019-2020,73338.28,73188.06
2_professional_services,2020-2021,51214.20,49631.89
2_professional_services,2021-2022,68223.30,51825.17
4_medical,2017-2018,2385937.23,2449893.52
4_medical,2018-2019,2385937.23,2416385.40
4_medical,2019-2020,2443273.14,2438268.67
4_medical,2020-2021,2436597.53,2385399.10
4_medical,2021-2022,2929876.90,2225652.92
