d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2020-2021,16507.10,15554.24
1_facilities_and_construction,2021-2022,10017.06,9486.11
10_office_management,2019-2020,20601.00,20130.78
2_professional_services,2018-2019,18932.55,19109.41
2_professional_services,2021-2022,10185.00,9242.60
2_professional_services,2022-2023,181647.50,161206.91
3_information_technology,2018-2019,24307.50,24567.58
3_information_technology,2019-2020,34097.25,33400.40
3_information_technology,2022-2023,24621.90,21815.89
4_medical,2022-2023,39871.65,35284.23
6_industrial_products_and_services,2017-2018,583860.77,601690.24
6_industrial_products_and_services,2018-2019,630256.59,639507.78
6_industrial_products_and_services,2019-2020,475872.65,468667.73
6_industrial_products_and_services,2020-2021,398141.97,376750.80
6_industrial_products_and_services,2021-2022,1326386.65,1225205.53
6_industrial_products_and_services,2022-2023,502961.23,447010.74
