normalized_vendor_name,original_vendor_name
INSIGHT SOFTWARE CANADA,Insight Software Canada Ltd.
INSIGHT SOFTWARE CANADA,INSIGHT CANADA INC.
INSIGHT SOFTWARE CANADA,Insight
INSIGHT SOFTWARE CANADA,SOFTWARE SPECTRUM
INSIGHT SOFTWARE CANADA,"Insight Software Canada, Ltd."
INSIGHT SOFTWARE CANADA,INSIGHT SOFTWARE CANADA LTD
INSIGHT SOFTWARE CANADA,Software Spectrum Canada Ltd.
INSIGHT SOFTWARE CANADA,Software Spectrum
INSIGHT SOFTWARE CANADA,Insight Canada Inc.
INSIGHT SOFTWARE CANADA,INSIGHT SOFTWARE CANADA LTD.
INSIGHT SOFTWARE CANADA,SOFTWARE SPECTRUM CANADA LTD.
INSIGHT SOFTWARE CANADA,INSIGHT
INSIGHT SOFTWARE CANADA,INSIGHT SOFTWARE CANADA
INSIGHT SOFTWARE CANADA,Insight Canada
INSIGHT SOFTWARE CANADA,"INSIGHT CANADA, INC."
INSIGHT SOFTWARE CANADA,Insight Canada Inc
INSIGHT SOFTWARE CANADA,INSIGHT CANADA
INSIGHT SOFTWARE CANADA,INSIGHT CANADA INC
INSIGHT SOFTWARE CANADA,Insight Software Canada Ltd
INSIGHT SOFTWARE CANADA,"INSIGHT CANADA, INC"
INSIGHT SOFTWARE CANADA,Ensight Canada
INSIGHT SOFTWARE CANADA,INSIGHT SYSTEMS INC.
INSIGHT SOFTWARE CANADA,INSIGHTS
INSIGHT SOFTWARE CANADA,Insight Canada INC
INSIGHT SOFTWARE CANADA,INSIGHT CANDA INC.
INSIGHT SOFTWARE CANADA,"Insight Software Canada, ltd."
INSIGHT SOFTWARE CANADA,Insight Software Canada Inc
INSIGHT SOFTWARE CANADA,"SOFTWARE SPECTRUM CANADA, LTD"
