d_vendor_name,overall_total
LEONARDO,92772659.08
SELEX,61421898.55
CANADIAN CORPS OF COMMISSIONAIRES,15138352.07
MICROSOFT CANADA,11744795.83
GRAW RADIOSONDES,11458827.10
EXCEL HUMAN RESOURCES,11241425.82
HOSKIN SCIENTIFIC,9979181.83
MOERAE SOLUTIONS,9876680.96
COSSETTE COMMUNICATIONS,9617537.55
ATS SERVICES,8585953.14
THERMO FISHER SCIENTIFIC,8444760.38
VAISALA CANADA,7461369.16
AGILENT,7088776.09
SYSTEMATIX SOLUTIONS,6695143.14
DYNABOOK CANADA,6524288.63
SI SYSTEMS,6346102.21
RONDAR,6301763.26
CANADIAN HELICOPTERS,5625533.55
PACWILL ENVIRONMENTAL,5423100.32
ESRI,5059658.33
COMMPOWER,5007283.68
AXYS TECHNOLOGIES,5001722.11
CANON,4940534.64
CAMPBELL SCIENTIFIC CANADA,4835496.01
ATCO,4381060.08
OXFORD ECONOMICS USA,4281230.34
SGS AXYS ANALYTICAL SERVICES,4202829.73
RANDSTAD,4007128.11
FORD MOTOR COMPANY,3859109.65
SNC LAVALIN,3722368.04
AIR TINDI,3636975.03
BLACK MCDONALD,3558678.93
WATERS,3498511.52
CDW CANADA,2942737.69
TOROMONT,2553435.46
ELSEVIER,2537504.21
MOTOROLA SOLUTIONS CANADA,2399067.65
AIR LIQUIDE CANADA,2380934.06
TAG HR,2329563.19
GENERAL MOTORS,2312503.72
ORACLE CANADA,2309831.70
TELECOM COMPUTER SERVICES,2268559.12
NISHA TECHONOLOGIES,2176488.18
MAPLESOFT CONSULTING,2067904.76
NORTHERN MICRO,2066967.13
GREAT SLAVE HELICOPTERS,2034752.50
CORADIX TECHNOLOGY CONSULTING,2030287.97
DASCO EQUIPMENT,1973450.25
MOBILE RESOURCE GROUP,1867665.57
TOURE CLEANING SERVICES,1721926.34
FELIX TECHNOLOGY,1699069.87
TRM TECHNOLOGIES,1660029.11
ALTIS HUMAN RESOURCES,1647418.09
TALIGENT CONSULTING,1614775.14
CUMMINS CANADA,1535038.16
BELL CANADA,1490204.90
TEKSYSTEMS CANADA,1484579.01
SHI CANADA,1442275.75
ECOLE DE LANGUES LA CITE,1405746.19
VERITAAQ TECHNOLOGY HOUSE,1381670.02
AECOM,1375940.37
PRA,1320596.16
LUMINA IT,1298802.59
DELOITTE AND TOUCHE,1238105.16
LIONBRIDGE,1216173.46
MDOS CONSULTING,1209961.09
TERAMACH TECHNOLOGIES,1190421.10
LANGUAGE RESEARCH DEVELOPMENT GROUP,1176417.17
CANADA POST,1124094.45
GARTNER,1111054.10
PROCOM CONSULTANTS,1054147.65
BDO CANADA,1046783.59
ILLUMINA CANADA,1043119.52
RISK SCIENCES INTERNATIONAL,1003803.55
SYSTEMSCOPE,991140.77
JOSEPH ELIE,989482.18
TEKNION,970075.64
AB SCIEX,903676.68
ADVANCED CHIPPEWA TECHNOLOGIES,844476.16
HYPERTEC,843110.75
ALS CANADA,829429.74
METOCEAN TELEMATICS,821263.10
IHS GLOBAL,805910.61
FIA GROUP,802167.41
STRATOS,799507.85
CBCL,747056.47
TOYOTA,737404.37
WESTOWER COMMUNICATIONS,709704.57
PURESPIRIT SOLUTIONS,703950.77
AEROPRO,688937.02
SOFTCHOICE,687998.40
THE AIM GROUP,682128.25
I4C INFORMATION TECHNOLOGY,674817.68
VWR INTERNATIONAL,668914.97
SIERRA SYSTEMS GROUP,660320.87
UNIVERSITY OF TORONTO,648301.21
DILLON CONSULTING,645546.31
QMR,637651.07
FAST TRACK STAFFING,611682.11
PORTAGE PERSONNEL,593225.59
N12 CONSULTING,582594.11
THE HALIFAX GROUP,570481.74
STANTEC,568043.12
DYNAMIC PERSONNEL CONSULTANTS,565358.69
UNIVERSITY OF WATERLOO,564021.42
KENN BOREK AIR,559032.18
ADGA GROUP,558909.64
UNIVERSITY OF SASKATCHEWAN,552331.50
MAXSYS STAFFING AND CONSULTING,543391.38
OPROMA,538677.42
GOLDER ASSOCIATES,528761.18
THE RIGHT DOOR CONSULTING,525676.85
HONEYWELL,518985.06
UNIVERSITY OF OTTAWA,507769.32
EBSCO CANADA,504214.35
LOGISTIK UNICORP,490963.54
CARLETON UNIVERSITY,487402.78
UNIVERSITY OF BRITISH COLUMBIA,485175.85
PRICEWATERHOUSE COOPERS,481509.47
XEROX,479426.96
UNIVERSITY OF ALBERTA,478342.93
OGILVY MONTREAL,467901.64
SAS INSTITUTE,467745.24
BRUKER,467391.26
THE MATHWORKS,455728.38
TIREE,452709.08
PORT OF SPAIN HOLDINGS,449321.90
WSP,446948.43
TURTLE ISLAND STAFFING,446052.17
JOHN WILEY SONS,442409.80
IRON MOUNTAIN,441460.42
GRAYBRIDGE INTERNATIONAL CONSULTING,423340.38
"NADINE INTERNATIONAL",409990.71
ASSOCIATED ENGINEERING,404898.30
MINDWIRE SYSTEMS,404680.61
QUEEN S UNIVERSITY,398632.20
QUINAN CONSTRUCTION,398404.68
MEDIA Q,396634.38
MUSTANG HELICOPTERS,394319.63
D4IS SOLUTIONS,393348.28
BRANDT TRACTOR,377646.00
UNIVERSAL HELICOPTERS,377032.60
PHASELOCK SYSTEMS INTERNATIONAL,376563.86
GC STRATEGIES,372441.23
FCA CANADA,369285.18
IT NET CONSULTANTS,359554.13
ADVANCED BUSINESS INTERIORS,359235.80
LOWE MARTIN COMPANY,349151.01
L3HARRIS,343944.16
UNIVERSITE LAVAL,337512.97
FAST FORWARD FRENCH,333174.77
NIMBLE INFORMATION STRATEGIES,332268.62
PATTISON SIGN GROUP,331449.76
RICOH,331396.38
