d_vendor_name,overall_total
COFOMO,1002122.10
DONNA CONA,873809.06
DELL COMPUTER,772818.00
MICROSOFT CANADA,686725.33
NORTHERN MICRO,599424.99
VERSACOM,390017.66
ALTIS HUMAN RESOURCES,385887.74
DYNABOOK CANADA,327247.96
"NATIONS TRANSLATION GROUP",303292.75
SHARP ELECTRONICS,176610.34
FORD MOTOR COMPANY,172512.84
SAMSON ASSOCIES,164586.71
SOFTCHOICE,162387.29
NISHA TECHONOLOGIES,158375.61
COX AND PALMER,149139.89
INTEGRA NETWORKS,142003.94
FOX TRANSLATIONS,123836.32
SENSUS COMMUNICATION SOLUTIONS,123580.46
GENERAL ELECTRIC CANADA,119160.90
NEWFOUND RECRUITING,98717.54
ANTHONY MACAULEY ASSOCIATES,96364.91
SUBARU CANADA,88538.39
LIONBRIDGE,86231.25
HYPERTEC,84435.18
HACKETT CONSULTING,80914.68
APPLIED ELECTONICS,79608.30
L3HARRIS,79112.69
HITACHI DATA SYSTEMS,75258.00
CISION CANADA,75088.62
ASOKAN BUSINESS INTERIORS,74709.54
MELTWATER,72900.59
RHEA,68649.11
HYPERACTIVE PRODUCTIONS,64480.03
QUANTUM MANAGEMENT SERVICES,58611.63
SAS INSTITUTE,54204.97
HONEYWELL,51341.03
LEGER MARKETING,49823.96
COMPUGEN,47613.15
WPP GROUP CANADA COMMUNICATIONS,47064.50
MITSUBISHI MOTOR SALES,43867.56
BELL CANADA,42625.84
NOVA NETWORKS,40162.87
EXCEL HUMAN RESOURCES,39249.00
MAXSYS STAFFING AND CONSULTING,39218.23
SIMEX DEFENCE,38514.92
PRINTERS PLUS,37204.55
TOYOTA,34251.48
ZERNAM ENTERPRISE,30459.15
COMPAGNIE AMPLEXOR CANADA,28743.75
FCA CANADA,28106.00
GRAND TOY,25901.04
QMR,24834.60
GRANICUS CANADA HOLDINGS,22447.02
BEVA GLOBAL MANAGEMENT,21018.00
ECOLE DE LANGUES ABCE,20480.11
KF AEROSPACE,18553.50
BLACKBERRY,17063.76
FLIGHTSAFETY CANADA,14952.14
WESTJET,14336.70
VIDCRUITER,12247.89
QUADBRIDGE,11803.32
CSDC SYSTEMS,10069.51
IBM CANADA,9803.32
GLASSHOUSE SYSTEMS,32.51
KNOWLEDGE CIRCLE,0.00
