d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,76200.41,78530.76
1_facilities_and_construction,2018-2019,60651.27,61594.81
1_facilities_and_construction,2019-2020,110844.90,110158.48
1_facilities_and_construction,2020-2021,76989.87,73455.52
1_facilities_and_construction,2021-2022,63812.63,59865.41
10_office_management,2021-2022,40000.00,36370.83
2_professional_services,2017-2018,16245851.25,16743774.21
2_professional_services,2018-2019,16245851.25,16542808.81
2_professional_services,2019-2020,16290360.43,16159628.65
2_professional_services,2020-2021,16245851.25,15488379.74
2_professional_services,2021-2022,16188730.68,15150296.63
7_travel,2018-2019,50750.00,51680.38
8_security_and_protection,2018-2019,20890.05,21068.20
8_security_and_protection,2019-2020,454.13,455.78
