d_vendor_name,overall_total
IBM CANADA,1863141884.43
BELL CANADA,1693724579.08
MICROSOFT CANADA,1011868538.72
NORTHERN MICRO,493388030.90
TELUS CANADA,475819856.06
DELOITTE,396515711.97
VERITAAQ TECHNOLOGY HOUSE,390010758.09
ORACLE CANADA,387862227.62
SI SYSTEMS,345984895.98
MOTOROLA SOLUTIONS CANADA,294834550.54
HEWLETT PACKARD,294163134.71
TPG TECHNOLOGY CONSULTANTS,264690275.04
TEKSYSTEMS CANADA,253452043.40
PRICEWATERHOUSE COOPERS,248525982.12
NISHA TECHONOLOGIES,235920608.52
CGI,232982172.12
TERAMACH TECHNOLOGIES,219250633.51
ACCENTURE,218012263.47
ROGERS,200791813.23
COFOMO,199954741.28
2KEYS,191988974.49
MAPLESOFT CONSULTING,180673224.15
MODIS CANADA,180456101.34
SYSTEMATIX SOLUTIONS,168851686.23
EXCEL HUMAN RESOURCES,165248303.76
IBISKA TELECOM,160424776.39
GARTNER,151139923.11
INSA,147211124.48
MONERIS,143995692.24
DONNA CONA,140812519.06
CDW CANADA,139383691.13
COMPUGEN,137871567.13
RANDSTAD,136874761.88
OPENTEXT,133623152.56
STEPPED CARE SOLUTIONS,130194016.56
INMARSAT SOLUTIONS,124357611.43
ADVANCED CHIPPEWA TECHNOLOGIES,121810022.23
CISTEL TECHNOLOGY,118298948.98
ZAYO CANADA,117356481.28
CORADIX TECHNOLOGY CONSULTING,115853002.40
MINDWIRE SYSTEMS,115025322.20
COMPUTER ASSOCIATES CANADA,114263197.48
CACHE COMPUTER CONSULTING,114049724.38
TELESAT,108585430.41
DECISIVE GROUP,108443115.74
VMWARE,104479065.96
SAP,103304586.64
CLICK NETWORKS,100303296.67
CALIAN,99700284.61
ITEX,99596275.79
STONEWORKS TECHNOLOGIES,93102313.29
INFOSYS,89584762.73
TES CONTRACT SERVICES,85559922.87
COMPUCOM CANADA,82815081.90
BMC SOFTWARE CANADA,82564996.23
THE AIM GROUP,79185075.10
DELL COMPUTER,77102861.27
ONX ENTERPRISE SOLUTIONS,76772707.35
ECLIPSYS SOLUTIONS,75036783.63
ELLISDON,73335521.59
ADGA GROUP,73005213.29
ADRM TECHNOLOGY CONSULTING,72410503.90
HYPERTEC,71711510.36
SAS INSTITUTE,71339825.10
FUJITSU,71014752.57
TOSHIBA CANADA,70706390.98
11983890 CANADA CENTRE,67099400.00
UNISYS CANADA,66280275.76
TELECOM COMPUTER SERVICES,63840472.90
GC STRATEGIES,63318870.21
DYNABOOK CANADA,62641179.81
IPSS,62070336.03
SOFTCHOICE,59093671.66
PROCOM CONSULTANTS,53427415.85
LUMINA IT,52039278.55
APPLIED ELECTONICS,49944188.02
CARAHSOFT TECHNOLOGY,49913753.53
ESRI,49145132.56
HITACHI DATA SYSTEMS,44790669.09
PURESPIRIT SOLUTIONS,43719276.49
DALIAN ENTERPRISES,42951523.30
KYNDRYL CANADA,40265191.74
XEROX,39105594.81
COMBAT NETWORKS,38805222.84
MTS ALLSTREAM,38499448.84
CBCI TELECOM,37847083.77
ADOBE,36900433.73
CA,35359796.33
COLLIERS PROJECT LEADERS,35187577.69
TIREE,35039125.58
AMAZON,34369680.59
ERNST YOUNG,33665275.49
IT NET CONSULTANTS,31808875.05
PURELOGIC,31426139.30
TRM TECHNOLOGIES,31003563.44
KPMG,30756147.06
ORANGUTECH,30159806.27
PRECISIONIT,30000872.91
LS TELCOM,29264464.07
SIERRA SYSTEMS GROUP,29248774.37
MCKINSEY AND COMPANY,29071522.50
AVI SPL,28887148.15
BLACKBERRY,28773404.02
METOCEAN TELEMATICS,28669033.84
TRANSPOLAR TECHNOLOGY,28066364.56
EAGLE PROFESSIONAL RESOURCES,27782544.19
SOLOTECH,27120915.13
SASKTEL,25843767.64
PANASONIC,25396828.83
NORTHWESTEL,25114742.54
CITRIX,24288556.99
529040 ONTARIO AND 880382,23874056.01
ENTRUST,23124439.47
HONEYWELL,22879076.86
COMMVAULT SYSTEMS,21845109.56
NEWFOUND RECRUITING,21822354.52
NORTAC DEFENCE,21260712.28
SYSTEMSCOPE,21155550.57
INTEGRA NETWORKS,20960035.79
COSSETTE COMMUNICATIONS,20624728.64
SECUREKEY TECHNOLOGIES,20592058.16
MNP,20591294.54
MISHKUMI TECHNOLOGIES,20462482.49
VERITAS TECHNOLOGIES,19597562.67
BDO CANADA,19456282.24
DNR CONSULTING GROUP,19444426.11
VANCOUVER SHIPYARDS,19264963.35
OPTIV CANADA FEDERAL,18619526.77
SALESFORCE CANADA,18581512.01
CONEXSYS,18434445.85
GLASSHOUSE SYSTEMS,18296722.86
L3HARRIS,18054127.49
MDOS CONSULTING,17647743.60
CLOSEREACH,17387732.33
MGIS,17307669.24
G4S SECURITY SERVICES,16910997.11
CANADIAN CORPS OF COMMISSIONAIRES,16761560.03
PROTAK CONSULTING GROUP,16476349.10
EMPOWERED NETWORKS,16457776.27
"NAV CANADA",16005539.30
FVB ENERGY,15611082.98
I4C INFORMATION TECHNOLOGY,15501596.61
IFATHOM,15335698.90
SOLUTIONS MOERAE,15287134.49
RICOH,14566426.50
SDL INTERNATIONAL CANADA,14447418.78
MICHAEL WAGER CONSULTING,14277224.13
"NAVPOINT CONSULTING GROUP",14070163.67
GENERAL DYNAMICS,14065219.85
BMC SOFTWARE,13061261.27
D4IS SOLUTIONS,12963408.59
MAKWA RESOURCING,12734017.04
ALTIS HUMAN RESOURCES,12635708.93
ELSEVIER,12570975.89
ZYCOM,12210269.89
ACCESS 2 NETWORKS,12125489.75
CERIDIAN,12016535.05
WORKDYNAMICS TECHNOLOGIES,11634391.69
R2I,11404206.63
STANTEC,11366527.14
CYTELLIGENCE,11300000.00
CANON,11269495.46
PRAGMATIC CONFERENCING,11214291.81
BRAGG COMMUNICATIONS,11193129.51
M D CHARLTON,11157253.49
BELL AND HOWELL CANADA,10960991.92
GENESIS INTEGRATION,10387437.86
PRINTERS PLUS,10258601.03
THRIVE HEALTH,10141750.00
COLT CANADA,10111411.67
NIMBLE INFORMATION STRATEGIES,10095937.31
10647802 CANADA,9995448.91
ACT,9975787.75
THALES,9867736.16
KEYDATA ASSOCIATES,9799639.17
DEXTERRA,9493588.67
FREEBALANCE,9154339.92
INFO TECH RESEARCH GROUP,9138101.68
UNISOFT INTERNATIONAL,8933833.31
XPERA RISK MITIGATION INVESTIGATION,8807479.54
3M CANADA COMPANY,8803060.89
ST JOHN AMBULANCE,8687628.66
LAURENTIAN TECHNOLOGIES,8621158.71
FOXIT SOFTWARE,8593728.49
TUNDRA TECHNICAL SOLUTIONS,8585267.76
529040 ONTARIO 880382 ONTARIO,8507558.28
HASKONING UK,8468172.95
