d_vendor_name,overall_total
IBM CANADA,1324741092.6
BELL CANADA,1296191450.3
MICROSOFT CANADA,726898217.4
TELUS CANADA,385270756.62
ORACLE CANADA,293802109.98
VERITAAQ TECHNOLOGY HOUSE,282598524.37
MOTOROLA SOLUTIONS CANADA,252028044.17
SI SYSTEMS,249474942.41
NISHA TECHONOLOGIES,217746306.02
DELOITTE AND TOUCHE,210838549.65
ROGERS,180201984.18
TPG TECHNOLOGY CONSULTANTS,174684585.75
COFOMO,151854386.08
TERAMACH TECHNOLOGIES,146175564.76
MODIS CANADA,141104514.48
TEKSYSTEMS CANADA,139674736.97
MAPLESOFT CONSULTING,134466062.03
MONERIS,115212325.5
COMPUTER ASSOCIATES CANADA,114263197.48
EXCEL HUMAN RESOURCES,112518575.65
ZAYO CANADA,105756098.45
CDW CANADA,101608758.88
CGI,101270348.42
RANDSTAD,97808255.24
INSA,96712714.48
CISTEL TECHNOLOGY,93619379.49
INMARSAT SOLUTIONS,91988981.88
VMWARE,91416987.55
DONNA CONA,89139277.45
MINDWIRE SYSTEMS,89037157.29
SYSTEMATIX SOLUTIONS,87499240.96
IBISKA TELECOM,86711388.92
TELESAT,86401290.92
CORADIX TECHNOLOGY CONSULTING,84761497.87
ADVANCED CHIPPEWA TECHNOLOGIES,84531004.73
CACHE COMPUTER CONSULTING,83577423.41
ITEX,83345647.42
PRICEWATERHOUSE COOPERS,82248610.26
DECISIVE TECHNOLOGIES,77125700.65
SAP,75127312.8
INFOSYS,73152778.02
TOSHIBA CANADA,70655728.99
CALIAN,70224275.65
11983890 CANADA CENTRE,65812562.19
STONEWORKS TECHNOLOGIES,65140828.39
SC2 0 STEPPED CARE SOLUTIONS,64597190.3
CLICK NETWORKS,63242753.95
ONX ENTERPRISE SOLUTIONS,61765724.68
HYPERTEC,61737313.68
GARTNER,61665782.87
HEWLETT PACKARD,59934400.06
ECLIPSYS SOLUTIONS,59270302.55
DELL COMPUTER,57974120.26
OPENTEXT,57733306.96
COMPUCOM CANADA,54701397.25
ADRM TECHNOLOGY CONSULTING,54079650.25
UNISYS CANADA,53240578.61
SAS INSTITUTE,52953782.64
TELECOM COMPUTER SERVICES,49337686.98
TES CONTRACT SERVICES,48897930.48
2KEYS,48803046.35
ADGA GROUP,47510604.59
IPSS,46002869.24
SOFTCHOICE,44830394.16
ACCENTURE,44084266.5
PROCOM CONSULTANTS,42053593.34
FUJITSU,41735929.87
CARAHSOFT TECHNOLOGY,40690271.77
THE AIM GROUP,39644774.11
MICRO FOCUS CANADA,36913513.95
DYNABOOK CANADA,34550521.85
ESRI,34415897.71
COMBAT NETWORKS,33629625.45
GC STRATEGIES,33059883.61
XEROX,32692985.22
MTS ALLSTREAM,32052940.19
CBCI TELECOM,31531203.99
LUMINA IT,31270041.41
MGIS,30310061.11
ADOBE,30126793.83
BMC SOFTWARE CANADA,30124984.64
PURESPIRIT SOLUTIONS,27575393.03
HITACHI DATA SYSTEMS,27449173.67
IT NET CONSULTANTS,25340591.21
DALIAN ENTERPRISES,25040587.24
LS TELCOM,24236938.22
CITRIX,23495100.92
TRANSPOLAR TECHNOLOGY,23167729.36
METOCEAN TELEMATICS,22340186.58
SOLOTECH,21984844.52
BLACKBERRY,21030907.16
SASKTEL,20850061.22
AVI SPL CANADA,20755792.04
SIERRA SYSTEMS GROUP,20677718.96
MISHKUMI TECHNOLOGIES,20193447.2
INTEGRA NETWORKS,19306820.35
PANASONIC,19161585.14
ORANGUTECH,19006067.96
DNR CONSULTING GROUP,18837656.92
ENTRUST,18505447.83
CONEXSYS,18409472.85
NORTAC DEFENCE,18354620.34
NEWFOUND RECRUITING,18254707.75
NORTHWESTEL,18195523.7
COMMVAULT SYSTEMS,17650016.1
TRM TECHNOLOGIES,16779320.6
APPLIED ELECTONICS,16298798.22
PRECISIONIT,15872841.07
HONEYWELL,14936831.07
EMPOWERED NETWORKS,14763099.58
ERNST YOUNG,14703748.85
OPTIV CANADA FEDERAL,13941689.7
KYNDRYL CANADA,13229529.15
L3HARRIS,13137811.59
PURELOGIC,12677618.79
GLASSHOUSE SYSTEMS,12363126.2
CYTELLIGENCE,11300000
PRAGMATIC CONFERENCING,11214291.81
SYSTEMSCOPE,11018369.13
VERITAS TECHNOLOGIES,11002879.94
ACCESS 2 NETWORKS,11000987.57
COMPUWARE OF CANADA,10498792.94
"NAVPOINT CONSULTING GROUP",10272962.71
M D CHARLTON,10125346.48
AMAZON,9789487.39
COLT CANADA,9708002.76
ZYCOM,9556008.06
WORKDYNAMICS TECHNOLOGIES,9304063.77
PRINTERS PLUS,9142509.48
MDOS CONSULTING,9071852.31
BRAGG COMMUNICATIONS,8952159.77
I4C INFORMATION TECHNOLOGY,8924413.97
PRECISIONERP,8915015.05
MICHAEL WAGER CONSULTING,8911654.88
BELL AND HOWELL CANADA,8818674.07
D4IS SOLUTIONS,8759945.12
CANON,8609372.25
GENESIS INTEGRATION,8452554.34
TRACK24 CANADA,8217373.97
CLOSEREACH,8212357.83
PROTAK CONSULTING GROUP,7848765.4
B L ASSOCIATES,7413109.6
3M CANADA COMPANY,7400041.4
FREEBALANCE,7396063.4
ARIBA,7368937.94
NRNS,7348961.89
MCAFEE INTERNATIONAL,7312538.44
EAGLE PROFESSIONAL RESOURCES,7100698.23
MESSA COMPUTING,6754918.69
ATTACHMATE,6739914.84
MNP,6692163.75
ACT,6682429.3
ALTIS HUMAN RESOURCES,6619922.41
EMCON SERVICES,6412004.91
UNISOFT INTERNATIONAL,6334357.67
THE KTL GROUP,6245650.79
BDO CANADA,6216346.15
MORPHO CANADA,6121911.03
THE VCAN GROUP,5978030.75
APPTION,5965809.12
LAURENTIAN TECHNOLOGIES,5950536.19
CANADIAN BANK NOTE COMPANY,5948715.24
QMR,5915761.82
LIKE 10,5909232.52
FREQUENTIS CANADA,5884133.5
A HUNDRED ANSWERS,5838818.57
CAREWORX,5759859.67
ARIS GLOBAL,5731216.64
RAMPART INTERNATIONAL,5694155.56
CSDC SYSTEMS,5658714.92
EPERFORMANCE,5557086.34
TESTFORCE SYSTEMS,5517414.22
THALES,5495240.7
LEO PISCES SERVICES GROUP,5475695.42
SHARP ELECTRONICS,5442890.83
SHI CANADA,5394073.35
TANKATEK,5311643.62
HORIZANT,5307592.49
