d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2017-2018,4920610.63,5048119.75
0_other,2018-2019,2898441.88,2952870.80
1_facilities_and_construction,2019-2020,20843.75,20917.86
1_facilities_and_construction,2021-2022,16800.00,12591.56
10_office_management,2020-2021,189.55,178.48
10_office_management,2021-2022,11562.45,10933.00
11_defence,2017-2018,346984.49,356020.07
11_defence,2019-2020,12305.70,12087.19
11_defence,2020-2021,36849.47,35014.62
11_defence,2021-2022,263568.92,190753.15
2_professional_services,2017-2018,247735.88,254100.35
2_professional_services,2018-2019,266271.74,270373.39
2_professional_services,2019-2020,312760.69,310321.21
2_professional_services,2020-2021,414679.78,393172.41
2_professional_services,2021-2022,206099.13,141423.32
3_information_technology,2017-2018,66480469.66,68201151.48
3_information_technology,2018-2019,49309248.40,50088399.23
3_information_technology,2019-2020,28689440.62,28439227.02
3_information_technology,2020-2021,27903772.99,26527101.06
3_information_technology,2021-2022,28204958.53,22066967.04
6_industrial_products_and_services,2021-2022,17940.00,0.00
