d_vendor_name,overall_total
PROLINE ADVANTAGE,373182500.00
WCG INTERNATIONAL CONSULTANTS,313224347.51
MUFACTOR,256160830.00
FTI PROFESSIONAL GRADE,237300000.00
THORNHILL MEDICAL,200451118.94
MCKESSON CANADA,199301458.06
SUPERMAX HEALTHCARE CANADA,173645010.81
VIRTUAL POSSIBILITIES DIVISION,172977959.20
CANADIAN EMERGENCY VENTILATORS,169500000.00
CAMPBELL DRUG STORES,165206000.00
EXPRESS SCRIPTS CANADA,127094684.76
JOHN HOWARD SOCIETY,121624236.49
ISOPLEX,113565000.00
THE STEVENS COMPANY,109765737.95
SALVATION ARMY,106889569.47
FLUID ENERGY GROUP,106157504.22
LUMINULTRA TECHNOLOGIES,103121706.07
WAZANA CLOTHING,99491989.67
CANADIAN RED CROSS,95882486.17
DYNACARE,91519554.18
WOOLLY MAMMOTH OUTERWEAR,69643195.87
PRIMED MEDICAL PRODUCTS,67189800.00
ROUDEL MEDICAL AND SURGICAL,62257350.00
INKSMITH,56529832.00
ESBE SCIENTIFIC INDUSTRIES,52725223.32
JOSEPH RIBKOFF,49048335.01
J STERLING INDUSTRIES,48840242.00
REACTOR ENGINEERING GROUP,48307500.00
STRYKER CANADA,42580451.84
CORBEL MANAGEMENT,42052408.67
CEPHEID,40505521.81
GEORGE COUREY,39664078.02
AMD MEDICOM,37558716.45
MEDAVIE,29987876.03
SEQIRUS CANADA,29058642.55
STANFIELDS,28046600.00
TORONTO STAMP,27177969.00
SECURIGUARD SERVICES,21380928.29
CALKO GROUP,21081186.52
MICRONOSTYX,20673638.75
MEDTRONIC CANADA,18855303.02
TRUDELL HEALTHCARE SOLUTIONS,18381302.09
PRECISION ADM,18283200.00
MERIDIAN MEDICAL TECHNOLOGIES,17612837.38
SOCIETE EMMANUEL GREGOIRE,17325555.81
G4S SECURITY SERVICES,16922693.60
ST LEONARDS PLACE PEEL,16591928.70
BAXTER,15712600.96
INDIVIOR UK,15643126.85
CANADIAN VETERANS VR SERVICE,15132933.66
CONFECTION AVENTURE,15084720.00
MERCK FROSST,14371226.77
ST LEONARD S COMMUNITY SERVICES,14121571.81
ADVANCED PARAMEDIC,14031903.36
ST LEONARD S SOCIETY HAMILTON,13851820.31
GETINGE CANADA,13799013.57
BRETON MICHEL MD,12794654.78
WESTCOAST GENESIS SOCIETY,12581622.02
BOMIMED,12570869.01
WESTCOMB OUTERWEAR,11757606.62
AIM HEALTH GROUP,11724908.68
APOTEX,11448239.86
GALENVS SCIENCES,11442375.00
VANRX PHARMASYSTEMS,11118059.70
DRAEGER,10980688.89
GENERAL MOTORS,10870600.00
RESIDENCE CARPEDIEM,10785112.54
CATHOLIC SOCIAL SERVICES,10707344.03
TRIPLEWELL CANADA,10577093.80
