d_vendor_name,d_fiscal_year,total
ADGA GROUP,2020-2021,10509
ADVANCED BUSINESS INTERIORS,2017-2018,24892.09
ALTIS HUMAN RESOURCES,2018-2019,22987
BELL CANADA,2019-2020,67000.88
BELL CANADA,2020-2021,273648.26
BP M GOVERNMENT IM IT CONSULTING,2017-2018,22365
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,88364.72
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,97324.48999999999
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,151431.06
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,187923.18
CBCI TELECOM,2017-2018,69138.56999999999
CBCI TELECOM,2019-2020,32303.579999999998
CDW CANADA,2020-2021,389.62719576719576
CEDROM SNI,2017-2018,44972.34989161083
CEDROM SNI,2018-2019,49749.7644464406
CEDROM SNI,2019-2020,53871.44599191556
CEDROM SNI,2020-2021,45737.47320547945
CNW GROUP,2017-2018,28743.760000000002
CNW GROUP,2018-2019,28226.360000000004
CNW GROUP,2019-2020,29840.43
CNW GROUP,2020-2021,26407.460000000003
COFOMO,2017-2018,105719.98575342467
DELOITTE AND TOUCHE,2018-2019,24995.57
DELOITTE AND TOUCHE,2020-2021,28743.75
ENSEIGNES PATTISON SIGN GROUP,2017-2018,30005.68
FAST TRACK STAFFING,2020-2021,39945.5
FREEBALANCE,2017-2018,341970.15921043674
FREEBALANCE,2018-2019,256158.15718121207
FREEBALANCE,2019-2020,315698.2279884768
FREEBALANCE,2020-2021,234313.33380417337
GARTNER,2017-2018,152663.46101369863
GARTNER,2018-2019,232893.23710841438
GARTNER,2019-2020,318869.1601792568
GARTNER,2020-2021,185420.07736986302
GLOBAL KNOWLEDGE,2018-2019,23891.809999999998
KPMG,2017-2018,72652.06834532374
LIONBRIDGE,2017-2018,47165.25810218978
LIONBRIDGE,2018-2019,11354.014598540147
MAXSYS STAFFING AND CONSULTING,2019-2020,16256.14
MICROSOFT CANADA,2017-2018,13482.564200537956
MICROSOFT CANADA,2018-2019,109175.52107142858
MICROSOFT CANADA,2019-2020,204841.7075322997
MICROSOFT CANADA,2020-2021,135987.8001479164
MORNEAU SHEPELL,2020-2021,17556.68
NISHA TECHONOLOGIES,2018-2019,58344.7542857143
NISHA TECHONOLOGIES,2019-2020,214450.5877142857
NISHA TECHONOLOGIES,2020-2021,8743.008
ORACLE CANADA,2017-2018,210263.85987159578
ORACLE CANADA,2018-2019,212275.4189320245
ORACLE CANADA,2019-2020,30018.230393120397
ORACLE CANADA,2020-2021,251068.58397260276
PRINTERS PLUS,2017-2018,19448.03
PRINTERS PLUS,2018-2019,34416.39
PRINTERS PLUS,2019-2020,47653.700000000004
PROCOM CONSULTANTS,2017-2018,82527.55413486005
PROCOM CONSULTANTS,2018-2019,91452.48207720049
PROCOM CONSULTANTS,2019-2020,107961.1358722919
PROCOM CONSULTANTS,2020-2021,107666.16009122007
PROSCI CANADA,2019-2020,59816.32
PROSCI CANADA,2020-2021,16039.01
SAP,2019-2020,17470.45
SOFTCHOICE,2017-2018,4666.9270727762805
SOFTCHOICE,2018-2019,25664.892927223722
SOFTCHOICE,2019-2020,30797.89
SOFTCHOICE,2020-2021,66.38474114441416
SOFTSIM TECHNOLOGIES,2019-2020,11485.999999999998
SOLOTECH,2017-2018,441011.2753488372
SOLOTECH,2018-2019,84947.08465116279
SOLOTECH,2019-2020,132469.33000000002
TEKNION,2019-2020,14529.359999999999
TELUS CANADA,2017-2018,31219.116506024096
TELUS CANADA,2018-2019,6334.313493975903
TERAMACH TECHNOLOGIES,2020-2021,68122.69
TOYOTA CANADA,2019-2020,51330.78999999999
XEROX,2017-2018,24993.12639770362
XEROX,2018-2019,2117.7823144225454
XEROX,2019-2020,13107.15
