d_vendor_name,overall_total
FREEBALANCE,1411624.84
GARTNER,1133877.73
ORACLE CANADA,1124757.49
CANADIAN CORPS OF COMMISSIONAIRES,758998.66
SOLOTECH,658427.69
MICROSOFT CANADA,597175.89
BELL CANADA,438698.11
PROCOM CONSULTANTS,389607.33
NISHA TECHONOLOGIES,281538.35
CEDROM SNI,249638.25
CDW CANADA,229160.23
CNW GROUP,136213.01
COFOMO,105719.99
PRINTERS PLUS,101518.12
CBCI TELECOM,101442.15
SOFTCHOICE,83683.63
PROSCI CANADA,75855.33
KPMG,72652.07
TERAMACH TECHNOLOGIES,68122.69
LIONBRIDGE,58519.27
ARTEMP PERSONNEL SERVICES,57361.60
DELOITTE AND TOUCHE,53739.32
TOYOTA,51330.79
XEROX,40218.06
FAST TRACK STAFFING,39945.50
TELUS CANADA,37553.43
PATTISON SIGN GROUP,30005.68
ADVANCED BUSINESS INTERIORS,24892.09
ADRM TECHNOLOGY CONSULTING,24603.56
GLOBAL KNOWLEDGE,23891.81
ALTIS HUMAN RESOURCES,22987.00
BP M GOVERNMENT IM IT CONSULTING,22365.00
MORNEAU SHEPELL,17556.68
SAP,17470.45
MAXSYS STAFFING AND CONSULTING,16256.14
NUA OFFICE,16231.49
TEKNION,14529.36
SOFTSIM TECHNOLOGIES,11486.00
ADGA GROUP,10509.00
