d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,338527094.42,347299438.86
1_facilities_and_construction,2018-2019,109745069.82,111451767.95
1_facilities_and_construction,2019-2020,107389315.41,106483059.63
1_facilities_and_construction,2020-2021,583610157.18,550474171.52
1_facilities_and_construction,2021-2022,86724563.54,81252786.51
11_defence,2017-2018,158548894.65,162664801.04
11_defence,2018-2019,172177777.85,174932837.68
11_defence,2019-2020,123707617.08,122663651.54
11_defence,2020-2021,376593900.98,358418634.30
11_defence,2021-2022,385703267.75,358104270.90
3_information_technology,2017-2018,9632481.68,9882090.79
3_information_technology,2018-2019,9632481.68,9782281.01
5_transportation_and_logistics,2017-2018,1069482.65,1095586.29
5_transportation_and_logistics,2019-2020,2687220.80,2682468.86
