d_vendor_name,overall_total
BELL CANADA,3832870.58
DELOITTE,886299.52
SAMSON ASSOCIATES CPA CONSULTING,618927.50
INFO TECH RESEARCH GROUP,379661.64
GARTNER,334298.25
NORTHERN MICRO,283221.01
R R INTERNATIONAL TRANSLATION,273058.73
CARAHSOFT TECHNOLOGY,254932.00
"NATIONS TRANSLATION GROUP",243525.46
ERNST YOUNG,214049.58
FERENCE COMPANY CONSULTING,206225.00
GOSS GILROY,191535.00
CANADIAN CORPS OF COMMISSIONAIRES,190222.66
LINOVATI,99616.28
NEWFOUND RECRUITING,98015.07
PROSCI CANADA,92761.70
SALESFORCE CANADA,85680.77
RYERSON UNIVERSITY,83329.73
MEGALEXIS COMMUNICATIONS,79999.48
GC STRATEGIES,66670.00
HR ASSOCIATES,60613.20
QMR,58640.81
ECOLE DE LANGUES ABCE,57636.48
NITAM SOLUTIONS,48411.46
ECOLE DE LANGUES LA CITE,48039.76
GRAYBRIDGE INTERNATIONAL CONSULTING,35174.60
ACOSYS CONSULTING SERVICES,34054.79
ADVANCED BUSINESS INTERIORS,33781.92
ECOLE DE LANGUES EAGLE,29985.00
HUMANSCALE CANADA,24230.97
CALYTERA SOFTWARE,23636.90
TOTEM OFFISOURCE,21814.66
THOMSON REUTERS,21546.84
CANADA POST,21051.90
LANGUAGE RESEARCH DEVELOPMENT GROUP,18000.00
IBM CANADA,14219.81
CDW CANADA,10937.63
HYPERTEC,10588.50
IRON MOUNTAIN,10184.00
LEAN AGILITY,10158.70
CISION CANADA,10089.77
THINKPOINT,8954.40
CONVERSART CONSULTING,8906.32
SYSTEMSCOPE,4631.15
