d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,32373.71,33374.42
2_professional_services,2018-2019,32373.71,32994.10
2_professional_services,2019-2020,32462.41,32203.46
2_professional_services,2020-2021,23118.48,22075.26
2_professional_services,2021-2022,30796.52,28632.31
2_professional_services,2022-2023,30796.52,27556.85
4_medical,2017-2018,1638278.00,1688918.94
4_medical,2018-2019,1638278.00,1669672.55
4_medical,2019-2020,1691578.62,1678084.94
4_medical,2020-2021,1686956.82,1606523.87
4_medical,2021-2022,1686956.82,1568407.05
4_medical,2022-2023,2122093.02,1898857.73
