d_vendor_name,overall_total
CANADIAN CORPS OF COMMISSIONAIRES,29428544.76
LIONBRIDGE,4769620.25
AVI SPL,2876248.58
RICOH,2858841.28
PURELOGIC,2774167.66
ATCHISON DENMAN COURT REPORTING SERVICES,2731967.67
CALIAN,2540074.40
CBCI TELECOM,2524774.07
EXCEL HUMAN RESOURCES,2451614.47
TELUS CANADA,2113753.59
NISHA TECHONOLOGIES,2056255.05
INTERNATIONAL REPORTING,1812566.27
ORACLE CANADA,1479605.47
THE RIGHT DOOR CONSULTING,1437515.44
THE MASHA KRUPP TRANSLATION GROUP,1200000.00
VISIONTEC,1145418.05
DONNA CONA,1104769.10
QMR,1078886.54
SOLOTECH,1031163.39
ASOKAN BUSINESS INTERIORS,931759.19
SOFTCHOICE,914793.40
GARTNER,874741.23
LEO PISCES SERVICES GROUP,795497.41
DELOITTE,790136.77
SAMSON ASSOCIES,781008.12
LES TRADUCTIONS TESSIER,730047.17
ITEX,710073.06
NORTHERN MICRO,704821.68
"NATTIQ",692325.57
BELL CANADA,691293.77
SOLUTIONS MOERAE,686824.22
TEKNION,500842.43
COMPUCOM CANADA,490819.45
ADVANCED CHIPPEWA TECHNOLOGIES,463270.89
CISTEL TECHNOLOGY,456288.11
VMWARE,443960.55
PURESPIRIT SOLUTIONS,435497.15
IBM CANADA,407363.50
THOMSON REUTERS,404079.63
THOMAS SCHMIDT,391595.29
MAPLESOFT CONSULTING,391463.64
CANADA POST,389450.00
FREEBALANCE,373874.41
TES CONTRACT SERVICES,367253.39
BLACKBERRY,365871.67
HYPERTEC,356716.83
LANGUAGE RESEARCH DEVELOPMENT GROUP,348117.32
CONEXSYS,346048.92
MEGALEXIS COMMUNICATIONS,330047.17
CSI CONSULTING,322728.00
ECLIPSYS SOLUTIONS,303644.42
MAVERIN,270205.60
GC STRATEGIES,258722.00
CONOSCENTI TECHNOLOGIES,253555.23
PRICEWATERHOUSE COOPERS,237368.19
MICROSOFT CANADA,234266.66
LEXISNEXIS CANADA,232079.40
WOLTERS KLUWER,231535.87
PROCOM CONSULTANTS,226937.90
INFO TECH RESEARCH GROUP,222399.27
ADRM TECHNOLOGY CONSULTING,193908.00
TOTEM OFFISOURCE,191464.83
WAJAX,188645.02
NUIX USG,187004.48
TURTLE ISLAND STAFFING,162773.56
ORBIS RISK CONSULTING,150203.40
CDW CANADA,148761.56
FCA CANADA,145045.68
ADVANCED BUSINESS INTERIORS,143192.31
DELL COMPUTER,139830.72
ALTIS HUMAN RESOURCES,127870.44
ADGA GROUP,123170.00
DARE HUMAN RESOURCES,116553.22
FAST TRACK STAFFING,109971.82
D2L,104424.27
FMC PROFESSIONALS,99666.00
PROLOGIC SYSTEMS,94583.00
RAYMOND CHABOT GRANT THORNTON,94453.88
NITAM SOLUTIONS,94263.12
INSIGHT SOFTWARE CANADA,85976.89
SOFTSIM TECHNOLOGIES,85915.06
HDP GROUP,82936.35
LEAN AGILITY,79173.45
PROTAK CONSULTING GROUP,76732.50
UNIVERSITE DE MONTREAL,70108.33
"NAV CANADA",69939.12
LANSDOWNE TECHNOLOGIES,68817.00
VALCOM CONSULTING,62223.20
MAXSYS STAFFING AND CONSULTING,60404.32
THE AIM GROUP,56500.00
MERCER CANADA,56274.00
NIMBLE INFORMATION STRATEGIES,53704.82
UNIVERSITY OF OTTAWA,51980.00
ENTRUST,50385.65
AON REED STENHOUSE,45572.49
OTTAWA BUSINESS INTERIORS,45341.00
GLOBAL KNOWLEDGE,44914.11
QUINTET CONSULTING,43038.00
MNP,40995.57
PORTAGE PERSONNEL,39910.13
ARTEMP PERSONNEL SERVICES,39866.40
GLOBAL TOTAL OFFICE,39680.60
TECHNOMICS,39267.50
COMBAT NETWORKS,37752.17
IRON MOUNTAIN,37211.34
OPEN STORAGE SOLUTIONS,36595.15
KORN FERRY CA,36160.00
TAG HR,32701.03
ACT,31598.32
PUROLATOR,31460.55
ENSEIGNES PATTISON SIGN GROUP,30510.00
GENESIS INTEGRATION,29832.00
TOSHIBA CANADA,29768.27
GRAYBRIDGE INTERNATIONAL CONSULTING,25000.00
INSTITUTE ON GOVERNANCE,25000.00
ZYCOM,23967.30
LANNICK CONTRACT SOLUTIONS,23068.70
PATTISON SIGN GROUP,22600.00
GRAND TOY,20154.08
DATA CENTRE INTELLIGENCE,19038.82
QUADBRIDGE,17515.00
DLS TECHNOLOGY,17439.09
ALGONQUIN COLLEGE,16724.00
SOLIDCAD,15446.12
ADSS,14708.58
MISHKUMI TECHNOLOGIES,13658.46
GLOBAL UPHOLSTERY,12951.50
RMS SOFTWARE,12430.00
SUPREMEX,12244.84
MELTWATER,11300.00
QUEEN S UNIVERSITY,11017.50
KYNDRYL CANADA,8920.40
ZAYO CANADA,8555.28
