d_vendor_name,overall_total
CANADIAN CORPS OF COMMISSIONAIRES,21787554.857587174
LIONBRIDGE,3600000
RICOH,3285995.0808349736
AVI SPL CANADA,2129157.13
TELUS CANADA,2098231.111659864
INTERNATIONAL REPORTING,1794321.4848442615
EXCEL HUMAN RESOURCES,1642599.926108751
NISHA TECHONOLOGIES,1498404.37
VISIONTEC,1372960.0716629087
JOHN MOORE CONSTRUCTION MANAGEMENT,1318983.9000000001
VISIONTEC 2008,1307895.427263247
THE MASHA KRUPP TRANSLATION GROUP,1200000
SAMSON ASSOCIATES,1053542.2789598007
DONNA CONA,998846.25
"NATTIQ",931939.2066787658
LEO PISCES SERVICES GROUP,795497.41
THE RIGHT DOOR CONSULTING SOLUTIONS,793130.3944494996
CBCI,734087.7443603661
LES TRADUCTIONS TESSIER S C C,730047.1699999999
CBCI TELECOM,707692.29
CALIAN,689219.1157957767
NORTHERN MICRO,686944.23
BELL CANADA,644308.3300000001
SOFTCHOICE,635641.9912687407
QMR,597441.1501422239
ASOKAN BUSINESS INTERIORS,547000.56
ALTIS HUMAN RESOURCES,535532.7831894485
ORACLE CANADA,526672.8716893733
INTERNATIONAL REPORTING AND TRANSCRIPTION,519727.65746652934
TEKNION,500842.43
FEDERAL EXPRESS,456000
VMWARE,443960.55115068494
PURESPIRIT SOLUTIONS,435497.14999999997
EMINENT SYSTEMS,434521.9673617407
DELOITTE AND TOUCHE,405821.1534568499
TURTLE ISLAND STAFFING,400586.52393954835
MASHA KRUPP TRANSLATION GROUP,400000
ITEX,383718.64999999997
TES CONTRACT SERVICES,367253.39
HCM WORKS,366120
ADVANCED CHIPPEWA TECHNOLOGIES,364764.94
CONEXSYS,362542.92000000004
COMPUCOM CANADA,352768.34775342466
HYPERTEC,330430.2
LANGUAGE RESEARCH DEVELOPMENT GROUP,330190.81259477674
AVI SPL,328786.30594750354
CSI CONSULTING,322728
COFORCE,306391.53481973434
MOERAE SOLUTIONS MSICORP,300260
FREEBALANCE,288124.41
THOMSON REUTERS CANADA,287860.22450909094
ECLIPSYS SOLUTIONS,279853
MAVERIN,270205.6
INDICIUM LEGAL CONSULTING,269656
ROYAL REPORTING SERVICES,266076.86
PURELOGIC,262321.76
JOHN MOORE CONSTRUCTION,256378.91999999995
VERITEXT LITIGATION SOLUTIONS CANADA O A ROYAL REPORTING SERVICES,247852.97609039437
VIQ SOLUTIONS,244335.74267355297
TENTHLINE,235398.99777017784
MTG MANAGEMENT CONSULTANT,229790
JOHN MOORE CONTRUCTION MANAGEMENT,229408.25
QUICK MESSENGER CHRISTPHER KERRIGAN,226584.4333333333
IBM CANADA,225004.62258269935
RS CONTRUCTION AND CONTRACTING,205993
VERITEXT LITIGATION SOLUTIONS CANADA,200699.87999999998
CONOSCENTI TECHNOLOGIES,196998.7265625
ADRM TECHNOLOGY CONSULTING,193908
WAJAX POWER SYSTEMS,188645.02000000002
LEXUM,186810.44999999998
CANADA POST,186050
LEXUM INFORMATIQUE JURIDIQUE,180107.71333333332
CMG OFFICE INTERIORS,171516.56
TERMINOTIX,171439.3
6578705 CANADA P R SERVICES,170200
TOSHIBA,161547.34000000003
TOTEM OFFISOURCE,155837.06
BLACKBERRY,147323.54134246576
FCA CANADA,145045.68
HEARTZAP SERVICES,144373.87999999998
SAGA CONSTRUCTION,140367.13
DELL COMPUTER,139830.72
PSPC CHRYSLER CANADA,133122.62000000002
OPENFRAME TECHNOLOGIES AND MINDSTREAM TC PSB IN JOINT VENTURE MINDFRAME,129132.6410677618
INFO TECH GROUP,126914.7890410959
PROCUREMENT ALLIANCE OF CANADA,125253.13025547445
MOERAE SOLUTIONS MSI,123815.83846153846
WAREHOUSE EXPERT,123647.56
WHAREHOUSE EXPERT,123647.56
ADGA GROUP,123170
PROLOGIC SYSTEMS,118845.55
THOMAS SCHMIDT,117781.3125
DARE HUMAN RESOURCES,116553.21527377522
DOUBLETREE BY HILTON HOTEL CONFERENCE CENTRE,115630
GCSTRATEGIES,111870.00000000001
GA,110578.16827858081
REDI ANALYSIS,109367.32542819499
LMB INTERPRETATION SYSTEMS SERVICES,108304.40167355372
EMINENT SYSTEMS 1728193 ONTARIO INC,107425.70999999999
ADVANCED BUSINESS INTERIORS,105738.15
