d_vendor_name,overall_total
CANADIAN CORPS OF COMMISSIONAIRES,22513035.22
LIONBRIDGE,4400000.00
RICOH,2594321.42
CBCI TELECOM,2356878.62
PURELOGIC,2295505.10
EXCEL HUMAN RESOURCES,2277772.78
CALIAN,2256765.17
AVI SPL CANADA,2249310.96
TELUS CANADA,2113753.59
NISHA TECHONOLOGIES,1643147.88
INTERNATIONAL REPORTING,1583771.32
THE MASHA KRUPP TRANSLATION GROUP,1200000.00
ORACLE CANADA,1194406.31
DONNA CONA,998846.25
ASOKAN BUSINESS INTERIORS,931759.19
VISIONTEC,915430.58
QMR,900389.18
THE RIGHT DOOR CONSULTING,887886.69
SOFTCHOICE,839113.28
LEO PISCES SERVICES GROUP,795497.41
LES TRADUCTIONS TESSIER,730047.17
NORTHERN MICRO,704821.68
BELL CANADA,663079.00
SAMSON ASSOCIES,652403.23
DELOITTE,597978.96
ITEX,588881.80
"NATTIQ",570405.72
TEKNION,500842.43
COMPUCOM CANADA,490819.45
ADVANCED CHIPPEWA TECHNOLOGIES,456036.26
VMWARE,443960.55
PURESPIRIT SOLUTIONS,435497.15
CISTEL TECHNOLOGY,425502.28
FREEBALANCE,373874.41
TES CONTRACT SERVICES,367253.39
HYPERTEC,356716.83
CONEXSYS,346048.92
IBM CANADA,313606.06
THOMSON REUTERS,310097.48
ECLIPSYS SOLUTIONS,303644.42
CANADA POST,287750.00
LANGUAGE RESEARCH DEVELOPMENT GROUP,283261.41
MAVERIN,270205.60
BLACKBERRY,237698.31
THOMAS SCHMIDT,235036.46
MAPLESOFT CONSULTING,231998.04
GC STRATEGIES,220802.00
CONOSCENTI TECHNOLOGIES,214231.23
ADRM TECHNOLOGY CONSULTING,193908.00
TOTEM OFFISOURCE,191464.83
WAJAX,188645.02
PROCOM CONSULTANTS,187218.40
LEXISNEXIS CANADA,182924.40
GARTNER,180465.72
WOLTERS KLUWER,175030.60
TURTLE ISLAND STAFFING,162773.56
MICROSOFT CANADA,157187.66
FCA CANADA,145045.68
DELL COMPUTER,139830.72
ADVANCED BUSINESS INTERIORS,128762.21
ALTIS HUMAN RESOURCES,127870.44
ADGA GROUP,123170.00
FMC PROFESSIONALS,99666.00
PROLOGIC SYSTEMS,94583.00
RAYMOND CHABOT GRANT THORNTON,94453.88
SOFTSIM TECHNOLOGIES,85915.06
CDW CANADA,83876.57
FAST TRACK STAFFING,71779.58
D2L,70117.47
"NAV CANADA",69939.12
LANSDOWNE TECHNOLOGIES,68817.00
VALCOM CONSULTING,62223.20
MAXSYS STAFFING AND CONSULTING,60404.32
THE AIM GROUP,56500.00
NITAM SOLUTIONS,54986.81
NIMBLE INFORMATION STRATEGIES,53704.82
INFO TECH RESEARCH GROUP,52310.52
UNIVERSITY OF OTTAWA,51980.00
ENTRUST,50385.65
AON REED STENHOUSE,45572.49
GLOBAL KNOWLEDGE,44914.11
QUINTET CONSULTING,43038.00
PORTAGE PERSONNEL,39910.13
GLOBAL TOTAL OFFICE,39680.60
COMBAT NETWORKS,37752.17
PROTAK CONSULTING GROUP,36900.00
TAG HR,32701.03
GENESIS INTEGRATION,29832.00
TOSHIBA CANADA,29768.27
GRAYBRIDGE INTERNATIONAL CONSULTING,25000.00
IRON MOUNTAIN,25000.00
ZYCOM,23967.30
LANNICK CONTRACT SOLUTIONS,23068.70
GRAND TOY,20154.08
MNP,16950.00
MISHKUMI TECHNOLOGIES,13658.46
GLOBAL UPHOLSTERY,12951.50
PATTISON SIGN GROUP,11300.00
QUEEN S UNIVERSITY,11017.50
DLS TECHNOLOGY,47.65
