d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,28086.48,28814.30
1_facilities_and_construction,2018-2019,48238.11,48992.21
1_facilities_and_construction,2019-2020,63439.04,62761.69
1_facilities_and_construction,2020-2021,95489.23,90758.98
1_facilities_and_construction,2021-2022,119221.49,94036.57
3_information_technology,2017-2018,24976.62,25565.37
4_medical,2017-2018,11369.94,11664.40
4_medical,2018-2019,10080.20,10179.38
4_medical,2020-2021,33267481.40,31637959.13
4_medical,2021-2022,7339211.29,5741205.37
6_industrial_products_and_services,2017-2018,59486.91,60889.14
6_industrial_products_and_services,2018-2019,35564.15,35930.47
6_industrial_products_and_services,2019-2020,766188.96,749975.89
6_industrial_products_and_services,2020-2021,2887157.50,2745001.09
6_industrial_products_and_services,2021-2022,2927858.33,2296237.59
