d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2020-2021,0.00,0.00
0_other,2021-2022,0.00,0.00
0_other,2022-2023,0.00,0.00
1_facilities_and_construction,2020-2021,30297.31,28548.42
1_facilities_and_construction,2021-2022,155753.75,144808.26
1_facilities_and_construction,2022-2023,80078.46,71048.53
5_transportation_and_logistics,2017-2018,14327522.62,14752809.51
5_transportation_and_logistics,2018-2019,7114457.43,7265087.11
5_transportation_and_logistics,2019-2020,3766765.84,3738873.59
5_transportation_and_logistics,2020-2021,1622128.24,1540985.96
5_transportation_and_logistics,2021-2022,3749554.17,3478324.86
5_transportation_and_logistics,2022-2023,2494053.83,2225646.44
