d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2017-2018,92785240.02,95146745.64
0_other,2018-2019,116021001.28,117831046.43
0_other,2019-2020,97182500.19,96270155.09
0_other,2020-2021,87443668.18,83094347.07
0_other,2021-2022,87919790.33,64015122.81
1_facilities_and_construction,2017-2018,5755607538.10,5904251352.56
1_facilities_and_construction,2018-2019,5624134285.26,5710712482.66
1_facilities_and_construction,2019-2020,5673874165.61,5624195160.48
1_facilities_and_construction,2020-2021,6040736338.22,5738443893.87
1_facilities_and_construction,2021-2022,5305789463.47,4088479291.62
10_office_management,2017-2018,327723820.35,336065348.45
10_office_management,2018-2019,325297582.59,330069302.65
10_office_management,2019-2020,399248517.75,394890444.99
10_office_management,2020-2021,413298599.84,392527087.74
10_office_management,2021-2022,362374546.32,260102962.78
11_defence,2017-2018,3403486366.87,3491401322.56
11_defence,2018-2019,3313709749.03,3365721098.53
11_defence,2019-2020,2929012831.54,2902279270.57
11_defence,2020-2021,3073004726.63,2920532741.83
11_defence,2021-2022,3098383285.31,2358817236.08
2_professional_services,2017-2018,2904605449.64,2979303525.92
2_professional_services,2018-2019,3319062923.94,3369391513.32
2_professional_services,2019-2020,2889172065.65,2861876846.27
2_professional_services,2020-2021,3360457048.33,3192972158.95
2_professional_services,2021-2022,3775913800.86,2776205846.06
3_information_technology,2017-2018,2927368323.35,3002250617.32
3_information_technology,2018-2019,3100926643.15,3147646462.60
3_information_technology,2019-2020,3237894998.52,3207114794.36
3_information_technology,2020-2021,3703329816.81,3518652928.77
3_information_technology,2021-2022,3972835778.41,2983976673.77
4_medical,2017-2018,531482642.01,545003499.04
4_medical,2018-2019,661148853.51,671263991.57
4_medical,2019-2020,689853991.96,683623310.95
4_medical,2020-2021,4140607225.69,3935924026.86
4_medical,2021-2022,2230380820.28,1822008742.31
5_transportation_and_logistics,2017-2018,789730056.11,809872387.22
5_transportation_and_logistics,2018-2019,1054065222.80,1068857231.42
5_transportation_and_logistics,2019-2020,1878052744.08,1860377857.34
5_transportation_and_logistics,2020-2021,885282939.53,839890580.13
5_transportation_and_logistics,2021-2022,758107517.24,497002825.14
6_industrial_products_and_services,2017-2018,1196202182.04,1226812026.74
6_industrial_products_and_services,2018-2019,1249461772.79,1267986897.84
6_industrial_products_and_services,2019-2020,1249899239.16,1237248423.36
6_industrial_products_and_services,2020-2021,1360999440.76,1292894316.16
6_industrial_products_and_services,2021-2022,1153916554.96,835768497.65
7_travel,2017-2018,46117978.16,47311136.18
7_travel,2018-2019,57860489.84,58822778.52
7_travel,2019-2020,46568214.72,46049267.17
7_travel,2020-2021,62826915.08,59660047.71
7_travel,2021-2022,37077740.51,24950075.12
8_security_and_protection,2017-2018,312453550.01,320507490.55
8_security_and_protection,2018-2019,374854241.98,380805293.79
8_security_and_protection,2019-2020,361376721.25,358242587.08
8_security_and_protection,2020-2021,471791133.42,448295820.46
8_security_and_protection,2021-2022,557633173.47,432166645.16
9_human_capital,2017-2018,197127626.39,202173516.39
9_human_capital,2018-2019,212200499.88,215370960.09
9_human_capital,2019-2020,243873619.24,241490703.15
9_human_capital,2020-2021,251655315.56,239039866.78
9_human_capital,2021-2022,288084889.69,209809693.69
