d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2020-2021,52618.45,50196.89
10_office_management,2020-2021,163956.53,155257.36
10_office_management,2022-2023,36997.94,33033.19
2_professional_services,2017-2018,99345.70,102600.76
2_professional_services,2018-2019,71560.94,72760.58
2_professional_services,2019-2020,34818.06,34729.04
2_professional_services,2020-2021,309154.92,294708.46
2_professional_services,2021-2022,310577.68,286915.32
2_professional_services,2022-2023,18348.38,16555.95
3_information_technology,2018-2019,36507.00,36848.04
6_industrial_products_and_services,2019-2020,57930.94,56608.66
