d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,2794.84,2881.23
1_facilities_and_construction,2018-2019,2794.84,2848.39
1_facilities_and_construction,2019-2020,2802.49,2780.14
1_facilities_and_construction,2020-2021,696.79,658.21
4_medical,2017-2018,643594.92,663489.14
4_medical,2018-2019,643594.92,655928.23
4_medical,2019-2020,645358.20,640210.19
4_medical,2020-2021,643594.92,612908.76
4_medical,2021-2022,643594.92,598366.72
4_medical,2022-2023,1951120.19,1743049.19
