d_vendor_name,overall_total
SIGNATURE SUR LE SAINT LAURENT,722894981.98
ARUP CANADA,15036071.73
CGI,14651354.30
CORADIX TECHNOLOGY CONSULTING,11404572.99
MICROSOFT CANADA,2755181.68
ADVANCED CHIPPEWA TECHNOLOGIES,2741696.49
NISHA TECHONOLOGIES,2641884.88
DELOITTE AND TOUCHE,2112422.78
GRAYBRIDGE INTERNATIONAL CONSULTING,1807946.04
ADVANCED BUSINESS INTERIORS,1725841.98
NORTHERN MICRO,1584979.50
EXCEL HUMAN RESOURCES,1539956.85
RAYMOND CHABOT GRANT THORNTON,1467808.80
MDOS CONSULTING,1267860.02
SYSTEMSCOPE,1227635.39
GC STRATEGIES,1112018.02
GARTNER,1062624.40
KPMG,1050558.46
ALTIS HUMAN RESOURCES,907632.91
CANADIAN CORPS OF COMMISSIONAIRES,906626.31
TEKNION,891862.67
CLOSEREACH,715820.76
THE AIM GROUP,697035.48
CANON,661561.43
OPROMA,625067.90
SIMPLEX GRINNELL,598797.58
TEKSYSTEMS CANADA,587646.74
IBM CANADA,534023.53
IBISKA TELECOM,510839.68
CBCI TELECOM,471364.42
THE RIGHT DOOR CONSULTING,433797.75
TETRA TECH,350526.84
NEWFOUND RECRUITING,349918.33
QMR,348963.71
ORACLE CANADA,346282.28
SALESFORCE CANADA,327524.50
ACME FUTURE SECURITY CONTROLS,320832.69
AVI SPL CANADA,318461.99
CEDROM SNI,302238.69
GOSS GILROY,226000.00
INFO TECH RESEARCH GROUP,221524.31
TRM TECHNOLOGIES,213239.68
WSP,210943.88
CPCS TRANSCOM,208428.51
DYNAMIC PERSONNEL CONSULTANTS,202740.05
CIMA,199828.79
DONNA CONA,195795.10
HYPERTEC,195030.09
GOLDER ASSOCIATES,194637.48
LINOVATI,169500.00
DALIAN ENTERPRISES,155782.30
LEO PISCES SERVICES GROUP,153878.53
EVALUATION PERSONNEL SELECTION,147820.93
MAVERIN,147261.60
CNW GROUP,147239.00
EBSCO CANADA,142672.67
ERNST YOUNG,136724.35
SOFTCHOICE,134269.62
FMC PROFESSIONALS,108667.35
BDO CANADA,96897.76
SI SYSTEMS,91648.53
TURTLE ISLAND STAFFING,91148.58
PRA,77953.05
ESRI,75233.65
"NATIONS TRANSLATION GROUP",65410.05
CISTEL TECHNOLOGY,64406.53
RICOH,60074.41
ACOSYS CONSULTING SERVICES,50850.00
LUMINA IT,49946.00
XEROX,49813.14
PRINTERS PLUS,48715.94
MEDIA Q,48590.00
MITSUBISHI MOTOR SALES,44933.89
CHARRON HUMAN RESOURCES,41923.00
CDW CANADA,41497.41
STRATOS,40680.00
COLLIERS PROJECT LEADERS,39550.00
CANSEL SURVEY EQUIPMENT,38260.45
UNIVERSITY OF OTTAWA,35651.50
SHI CANADA,34155.16
DELL COMPUTER,30763.12
MAPLESOFT CONSULTING,28250.00
PROTAK CONSULTING GROUP,24930.63
MANIFEST COMMUNICATIONS,24860.00
EAGLE PROFESSIONAL RESOURCES,24408.00
MAXSYS STAFFING AND CONSULTING,23772.38
TOTEM OFFISOURCE,22029.78
CANADA POST,21264.37
MNP,16950.00
EBERHARD VON HUENE ASSOCIATES,16858.20
PROQUEST,16125.77
WOLTERS KLUWER,15939.78
IRON MOUNTAIN,13899.00
ARTEMP PERSONNEL SERVICES,12362.20
CONTRACT COMMUNITY,12288.75
"NATIONAL ARTS CENTRE",10424.25
APPLIED ELECTONICS,10146.27
CISION CANADA,4754.69
