d_vendor_name,overall_total
SIGNATURE SUR LE SAINT LAURENT,578395163.5658486
CGI,14651354.299904242
ARUP CANADA,12654205.531005185
CORADIX TECHNOLOGY CONSULTING,6880643.290715224
NISHA TECHONOLOGIES,2641884.8773134327
DELOITTE AND TOUCHE,2050849.36
MICROSOFT CANADA,1953283.2012210223
MDOS CONSULTING,1267860.02
ADVANCED BUSINESS INTERIORS,1252444.7592214197
GRAYBRIDGE INTERNATIONAL CONSULTING,1229321.7333744036
GC STRATEGIES,1112018.0156069365
KPMG,960500
EXCEL HUMAN RESOURCES,901623.0307587532
ALTIS HUMAN RESOURCES,892759.286035503
TEKNION,891862.67
GARTNER,851699.7730136986
CANADIAN CORPS OF COMMISSIONAIRES,786316.75
ADVANCED CHIPPEWA TECHNOLOGIES,652446.0740909091
SYSTEMSCOPE,542629.39
CANON,535853.7989896461
OPROMA,500122.7812248804
RAYMOND CHABOT GRANT THORNTON,497780.96
SIMPLEX GRINNELL,490863.5030897703
IBM CANADA,411766.3070225872
THE AIM GROUP,406302.1433333333
CBCI TELECOM,384288.19
CLOSEREACH,374432.24555403553
THE RIGHT DOOR CONSULTING,366049.4948016416
NEWFOUND RECRUITING,349918.33
ORACLE CANADA,257123.5
ACME FUTURE SECURITY CONTROLS,248173.9402618787
CEDROM SNI,239688.5500821168
GOSS GILROY,226000
QMR,223035.51926421403
TRM TECHNOLOGIES,213239.68185792348
CPCS TRANSCOM,208428.51
TEKSYSTEMS CANADA,199912.26608542047
TETRA TECH,191665.92310677358
INFO TECH RESEARCH GROUP,172255.07536932582
DALIAN ENTERPRISES,155782.3031386861
EBSCO CANADA,142672.67
ERNST YOUNG,136724.35
GOLDER ASSOCIATES,127909.88822669105
SOFTCHOICE,125449.04123287673
CNW GROUP,117709.7255304586
WSP,109501.82955516016
FMC PROFESSIONALS,108667.35
DYNAMIC PERSONNEL CONSULTANTS,108500.87000000001
DONNA CONA,105937.5
BDO CANADA,96897.76103343465
HYPERTEC,86889.09000000001
TURTLE ISLAND STAFFING,79305.67000000001
CIMA,68967.050645481635
SI SYSTEMS,66432.45999999999
IBISKA TELECOM,50499.806603773584
LUMINA IT,49946
MEDIA Q,48590
XEROX,47311.640200729926
MITSUBISHI MOTOR SALES,44933.89
ESRI,38247.13114942528
"NATIONS TRANSLATION GROUP",38081.428436018956
UNIVERSITY OF OTTAWA,35651.5
SHI CANADA,34155.159999999996
PRA,31786.68058252427
DELL COMPUTER,30763.12
MAPLESOFT CONSULTING,28250
CANSEL SURVEY EQUIPMENT,27318.92901369863
PRINTERS PLUS,25663.940000000002
MAXSYS STAFFING AND CONSULTING,25371.23
PROTAK CONSULTING GROUP,24930.629999999994
MANIFEST COMMUNICATIONS,24860
EAGLE PROFESSIONAL RESOURCES,24408
SALESFORCE CANADA,24227.839726027396
CDW CANADA,22341.59
TOTEM OFFISOURCE,22029.780000000002
MNP,16950
EBERHARD VON HUENE ASSOCIATES,16858.2
WOLTERS KLUWER,15939.78
IRON MOUNTAIN,13899
ARTEMP PERSONNEL SERVICES,12362.200000000003
CONTRACT COMMUNITY,12288.75
STRATOS,11041.714285714286
"NATIONAL ARTS CENTRE",10424.25
MAVERIN,0
