d_vendor_name,overall_total
CANADIAN CORPS OF COMMISSIONAIRES,488215.71
BELL CANADA,327637.73191780824
DYNABOOK CANADA,273652.1
XEROX,239930.416828999
TELECOM COMPUTER SERVICES,234475.44999999998
FORD MOTOR COMPANY,223190.1
IRON MOUNTAIN,203391.37
ANTHONY MACAULEY ASSOCIATES,186387.18000000002
NISHA TECHONOLOGIES,148584.69
UNIVERSITY OF OTTAWA UNIVERSITE D OTTAWA,138086
WEST WIND AVIATION,134127
ODGERS BERNDTSON,107356.78
ASOKAN BUSINESS INTERIORS,80924.05
JO ANNE THOMAS,80045
JANE CHARTRAND,78915
TELUS CANADA,76020
ABI ADVANCED BUSINESS INTERIORS,74815.88
CHARTRAND JANE A,73786
BRECKENHILL,73082.75
GOSS GILROY,67290.6
THOMAS JOANNE,63602
RIDEAU RECOGNITION SOLUTIONS,62150
RESOLUTION ALLIANCE,60715.63
RALPH SERIN CONSULTING,60449.86000000001
SUBARU CANADA,60118.13
TAG HR THE ASSOCIATES GROUP,57969
FMC PROFESSIONALS,57065
SINCLAIR JOHN,56119.88
CHARLOTTE HEBERT,55595
CANADA POST,53868.46
HILTS ERVIN J,50456.91207075962
SOCIETY OF ONTARIO ADJUDICATORS AND REGULATORS,50347.990000000005
LES SYSTEMES ET SERVICES D INTERPRETATION LMB,47853.964545454546
ARI FINANCIAL SERVICES,46557
NOEL MILLEA,45000
UNIVERSITY OF OTTAWA CENTRE FOR CONTINUING EDUCATION,42036.5
DUQUETTE ROLAND,42000
RHEA,41951.25
LAMOUCHE TOMLINSON GABRIELLE,41216.44
GABRIELLE LAMOUCHE TOMLINSON,40000
CANON,39290.84746884019
ZALUSKA LINDA,39290
JOE HERBERT,38512.5
AVI SPL CANADA,37160.03
LUMINA IT,36725
LOUIE MARY,35860
WINNIPEG ELSIE,35169.75
WRIGHT MARJORIE,34631.63
GRAND TOY,34325.090000000004
UPPER CANADA OFFICE SYSTEMS,33832.61
PRUDEN KEN,33070
SASKTEL,31500.000000000004
BRADDA PRINTING SERVICES,29115.58
FRANCA CORTONI PH D C PSYCH,29069.25
BILODEAU CYNTHIA,28852.5
SAMPSON TOM,27752.5
NISSAN CANADA,27507.03
SOUTHEASTERN TELECOMMUNICATION SERVICES,27222.21
NORTHERN MICRO,26161.649999999998
GRAYBRIDGE INTERNATIONAL CONSULTING,26083.43
HILTON LAC LEAMY,25245.55
SOLOMON RAYMOND,25163.13
LEBLANC GERALDINE MARY,24999
NOEL MILLIEA,24999
ADVANCED BUSINESS INTERIORS ABI,24997.86
125739 CANADA O A GAPC GENERAL ASSEMBLY PRODUCTION CENTRE,24973
TYCO INTEGRATED SECURITY,24973
PETER IRNIQ,24860
125739 CANADA O A GAPC GENERAL ASSEMBLY PRODUCTION CENTE,24775.25
PUROLATOR,24679.2
CROWN STORE ALL FACILITIES,24465
LEAN AGILITY,24408
VANCOUVER PSYCH SAFETY CONSULTING,23625
PRODUCTION CASE COMPANY,23538.8
GLOBAL UPHOLSTERY,23263.88
ALTIS HUMAN RESOURCES,23052
TOTEM OFFISOURCE,23036.69
LE PROGRES DE HULL,22882.51366120219
3261620 CANADA LEARN2LANG,22454.25
JOSEF JURKOVIC,21187.5
LORD ELGIN HOTEL,20342.4
ACCESS INFORMATION MANAGEMENT OF CANADA,20160
HERBERT JOE,20000
MARY LOUIE,20000
SHANE POINTE,20000
HAWORTH,19604.32
TEND ACADEMY,19180
CARDINAL ERNIE,18375
ERNIE CARDINAL,18375
CHARRON HUMAN RESOURCES,17893.5
EVALUATION PERSONNEL SELECTION INTERNATIONAL EPSI INC,17677.41
ST JOHN COUNCIL FOR FEDERAL DISTRICT,17400
TOSHIBA CLIENT SOLUTIONS CANADA,15682.96
ECOLE DE LANGUE EAGLE,15682.5
CHRISTINE MOISAN COMMUNICATIONS,14769
DESNOMIE HOWARD,14700
EVALUATION PERSONNEL SELECTION INTERNATIONAL,14656.1
CROWN ENTERPRISE,14553
GABRIEL WANDA,13706.83
CANADIAN INSTITUTE FOR CONFLICT RESOLUTION CICR,13560
