d_vendor_name,d_fiscal_year,total
4083261 CANADA,2017-2018,83620
A HUNDRED ANSWERS,2018-2019,30805.492139303482
A HUNDRED ANSWERS,2019-2020,11010.167860696518
ACART COMMUNICATIONS,2017-2018,24961.7
ACCENTURE,2017-2018,88592
ACCENTURE,2018-2019,473550.8264335665
ACCENTURE,2019-2020,841357.2935664337
ACME FUTURE SECURITY CONTROLS,2017-2018,399556.3383469048
ACME FUTURE SECURITY CONTROLS,2018-2019,188756.54261304962
ACME FUTURE SECURITY CONTROLS,2019-2020,208605.3938335159
ACME FUTURE SECURITY CONTROLS,2020-2021,172911.06404162105
ADGA GROUP,2017-2018,528580.9572623763
ADGA GROUP,2018-2019,528580.9572623763
ADGA GROUP,2019-2020,505101.01467953355
ADGA GROUP,2020-2021,528580.9572623763
ADRM TECHNOLOGY CONSULTING,2017-2018,17161.88
ADVANCED BUSINESS INTERIORS,2017-2018,558244.9163068577
ADVANCED BUSINESS INTERIORS,2018-2019,428432.03319038806
ADVANCED BUSINESS INTERIORS,2019-2020,437669.5899634959
ADVANCED BUSINESS INTERIORS,2020-2021,142308.4673524452
ADVANCED CHIPPEWA TECHNOLOGIES,2017-2018,12906.829041095893
ADVANCED CHIPPEWA TECHNOLOGIES,2018-2019,676614.9401643835
ADVANCED CHIPPEWA TECHNOLOGIES,2019-2020,1811594.6481941284
ADVANCED CHIPPEWA TECHNOLOGIES,2020-2021,5823871.806203468
ALCAIDE WEBSTER ARCHITECTS,2017-2018,200676.41234220628
ALTIS HUMAN RESOURCES,2017-2018,584087.9226990365
ALTIS HUMAN RESOURCES,2018-2019,547837.1264473826
ALTIS HUMAN RESOURCES,2019-2020,224087.22934541537
ALTIS HUMAN RESOURCES,2020-2021,383883.24236050906
AMAZON,2020-2021,889769.5590507591
ANIXTER CANADA,2017-2018,49705.329999999994
ANIXTER CANADA,2018-2019,12663.91
ANIXTER CANADA,2019-2020,44284.7
ANSYS CANADA,2017-2018,78797.25
ANSYS CANADA,2018-2019,80731.76
ARI FINANCIAL SERVICES,2017-2018,16667.207671232878
ARI FINANCIAL SERVICES,2018-2019,28749.06263013699
ARI FINANCIAL SERVICES,2019-2020,12067.059698630137
ARI FINANCIAL SERVICES,2020-2021,15696.468383561643
ARTEMP PERSONNEL SERVICES,2017-2018,154092.56842195135
ARTEMP PERSONNEL SERVICES,2018-2019,100769.22721890973
ARTEMP PERSONNEL SERVICES,2019-2020,4876.650641891892
ASBEX,2017-2018,24998.989999999998
ASOKAN BUSINESS INTERIORS,2017-2018,282815.9552880944
ASOKAN BUSINESS INTERIORS,2018-2019,135807.0947119056
ASOKAN BUSINESS INTERIORS,2019-2020,132312.15
ASOKAN BUSINESS INTERIORS,2020-2021,133160.73004442052
AVI SPL CANADA,2017-2018,1038816.0533120697
AVI SPL CANADA,2018-2019,564227.2121480067
AVI SPL CANADA,2019-2020,93192.03528170772
AVI SPL CANADA,2020-2021,303012.14600839705
BANFIELD SEGUIN,2017-2018,98264.8
BANFIELD SEGUIN,2018-2019,80268.97051282051
BANFIELD SEGUIN,2019-2020,19521.32948717949
BANFIELD SEGUIN,2020-2021,24956.05
BDO CANADA,2018-2019,24999.980000000003
BELL CANADA,2017-2018,166004.63111650487
BELL CANADA,2019-2020,21441.75
BLACKBERRY,2017-2018,451.9158904109589
BLACKBERRY,2018-2019,18030.18868493151
BLACKBERRY,2019-2020,18631.485424657534
BLACKBERRY,2020-2021,127.04197260273972
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2017-2018,133846.53845070422
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2018-2019,210538.27
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2019-2020,189431.88
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2020-2021,147655.86000000002
CACHE COMPUTER CONSULTING,2017-2018,52205.39841726619
CACHE COMPUTER CONSULTING,2018-2019,459586.5435971223
CACHE COMPUTER CONSULTING,2019-2020,520559.13237410074
CACHE COMPUTER CONSULTING,2020-2021,301677.1484247085
CALIAN,2018-2019,87534.92123517611
CALIAN,2019-2020,1340399.81220753
CALIAN,2020-2021,1413476.6420377071
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,2789947.881608973
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,2909998.535340569
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,2897260
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,2616581.44
CANON,2018-2019,3542.6169044414537
CANON,2019-2020,15435.68794078062
CANON,2020-2021,15393.51393001346
CARAHSOFT TECHNOLOGY,2018-2019,6421.822273972603
CARAHSOFT TECHNOLOGY,2019-2020,71200.79846373231
CARAHSOFT TECHNOLOGY,2020-2021,154155.43561098748
CARLETON ELECTRIC,2017-2018,26103
CARLETON ELECTRIC,2018-2019,197153.93000000002
CDW CANADA,2017-2018,163243.5001369863
CDW CANADA,2018-2019,56509.958521658176
CDW CANADA,2019-2020,146354.40205173806
CDW CANADA,2020-2021,355744.9087964668
CEDROM SNI,2017-2018,186733.11216216214
CEDROM SNI,2018-2019,192766.04
CEDROM SNI,2019-2020,211183.96000000002
CGI,2019-2020,42021.60988235295
CGI,2020-2021,3683718.914596463
CISION CANADA,2017-2018,29687.176799440953
CISION CANADA,2018-2019,29687.176799440953
CISION CANADA,2019-2020,27534.495968139432
CISION CANADA,2020-2021,101675.954169279
CISTEL TECHNOLOGY,2017-2018,350713.47289127257
CISTEL TECHNOLOGY,2018-2019,533615.3728912725
CISTEL TECHNOLOGY,2019-2020,83536.69019607843
CISTEL TECHNOLOGY,2020-2021,207857.80643313503
CLICK NETWORKS,2020-2021,48051.42
CLOSEREACH,2017-2018,42579.39705882353
CLOSEREACH,2018-2019,43162.67647058824
CLOSEREACH,2020-2021,29503.877009563195
CNW GROUP,2017-2018,42703.83
CNW GROUP,2019-2020,24950.4
CNW GROUP,2020-2021,69030.62999999999
COFOMO,2017-2018,5139457.43552833
COFOMO,2018-2019,6305546.7174545685
COFOMO,2019-2020,3951196.577848917
COFOMO,2020-2021,3208787.0787846325
COMPUCOM CANADA,2017-2018,32643.66
CONTRACT COMMUNITY,2018-2019,16113.308679245283
CONTRACT COMMUNITY,2019-2020,180964.8513207547
CORADIX TECHNOLOGY CONSULTING,2017-2018,2564215.794091216
CORADIX TECHNOLOGY CONSULTING,2018-2019,2377008.9239810365
CORADIX TECHNOLOGY CONSULTING,2019-2020,1929753.7468522529
CORADIX TECHNOLOGY CONSULTING,2020-2021,1915763.436674608
COSSETTE COMMUNICATIONS,2017-2018,484669.98000000004
COSSETTE COMMUNICATIONS,2018-2019,1552941.7799999998
COSSETTE COMMUNICATIONS,2019-2020,1178499.6
COSSETTE COMMUNICATIONS,2020-2021,836200
D DOYLE INSTALLATIONS,2017-2018,46314.18000000001
DALHOUSIE UNIVERSITY,2017-2018,22510.82089552239
DECISIVE TECHNOLOGIES,2020-2021,23893.02
DELL COMPUTER,2017-2018,11299.18
DELL COMPUTER,2019-2020,15966.900000000001
DELOITTE AND TOUCHE,2017-2018,791866.593820226
DELOITTE AND TOUCHE,2018-2019,2869815.9200875745
DELOITTE AND TOUCHE,2019-2020,1743138.0587571692
DELOITTE AND TOUCHE,2020-2021,8428924.41273426
DLS TECHNOLOGY,2020-2021,13474.553424657533
DONNA CONA,2017-2018,685881.745
DONNA CONA,2018-2019,501973.08484931506
DYNABOOK CANADA,2020-2021,665796
DYNAMIC PERSONNEL CONSULTANTS,2017-2018,304553.88519382046
DYNAMIC PERSONNEL CONSULTANTS,2018-2019,345799.1076330351
DYNAMIC PERSONNEL CONSULTANTS,2019-2020,311553.9884436073
DYNAMIC PERSONNEL CONSULTANTS,2020-2021,47963.78406934307
EAGLE PROFESSIONAL RESOURCES,2017-2018,56979.91764705883
EAGLE PROFESSIONAL RESOURCES,2018-2019,66416.08235294117
EAGLE PROFESSIONAL RESOURCES,2019-2020,257229.7659137577
EAGLE PROFESSIONAL RESOURCES,2020-2021,261528.8706365503
EBERHARD VON HUENE ASSOCIATES,2017-2018,165149.70941554403
EBERHARD VON HUENE ASSOCIATES,2018-2019,114869.18752355415
EBERHARD VON HUENE ASSOCIATES,2019-2020,341060.52306090185
EBSCO CANADA,2017-2018,218935.488
EBSCO CANADA,2018-2019,229057.2894418744
EBSCO CANADA,2019-2020,297974.75346657424
EBSCO CANADA,2020-2021,305308.1600059924
ECLIPSYS SOLUTIONS,2017-2018,46854.29276712329
ECLIPSYS SOLUTIONS,2018-2019,35118.66723287671
ECLIPSYS SOLUTIONS,2020-2021,53282.632328767126
ECOLE DE LANGUES ABCE,2017-2018,150262.8695652174
ECOLE DE LANGUES ABCE,2018-2019,87912.5
ECOLE DE LANGUES ABCE,2019-2020,86716.1
ECOLE DE LANGUES ABCE,2020-2021,162601.1726027065
ECOLE DE LANGUES LA CITE,2017-2018,41612.70390390391
ECOLE DE LANGUES LA CITE,2018-2019,67008.4960960961
ECOLE DE LANGUES LA CITE,2019-2020,22632
EKOS RESEARCH ASSOCIATES,2017-2018,88925.12
EKOS RESEARCH ASSOCIATES,2018-2019,108141
ELSEVIER,2017-2018,50450.48126207051
ELSEVIER,2018-2019,93391.71797057535
ELSEVIER,2019-2020,188797.9411884186
ELSEVIER,2020-2021,95867.27245564788
ENVIRONICS RESEARCH GROUP,2017-2018,69215.55764705883
ENVIRONICS RESEARCH GROUP,2018-2019,157375.43235294116
EPERFORMANCE,2017-2018,19545.75
ERNST YOUNG,2017-2018,39952.811669483155
ERNST YOUNG,2018-2019,125866.5475108295
ERNST YOUNG,2019-2020,225111.41043976374
ERNST YOUNG,2020-2021,151047.95037992357
ESRI,2017-2018,22825.77
EXCEL HUMAN RESOURCES,2017-2018,6874994.44908392
EXCEL HUMAN RESOURCES,2018-2019,6866058.473490119
EXCEL HUMAN RESOURCES,2019-2020,4271250.2619395675
EXCEL HUMAN RESOURCES,2020-2021,2348141.4703207007
EXP SERVICES,2017-2018,39841.31951219512
FACTIVA,2017-2018,336082.3029831765
FACTIVA,2018-2019,286966.20368291036
FACTIVA,2019-2020,283013.1579527713
FACTIVA,2020-2021,177822.9364465101
FAST FORWARD FRENCH,2017-2018,101434.05993259903
FAST FORWARD FRENCH,2018-2019,115340.13226592413
FAST FORWARD FRENCH,2019-2020,171946.2036817883
FAST FORWARD FRENCH,2020-2021,166975.93676136128
FAST TRACK STAFFING,2017-2018,37934.094666666664
FAST TRACK STAFFING,2018-2019,70269.05533333334
FAST TRACK STAFFING,2019-2020,35900.1
FCA CANADA,2017-2018,146195.66999999998
FCA CANADA,2018-2019,82858.53
FMC PROFESSIONALS,2017-2018,23914.8
FORD MOTOR COMPANY,2019-2020,99831.71
FORRESTER RESEARCH,2018-2019,24720
FORRESTER RESEARCH,2020-2021,16417.80821917808
GAP WIRELESS,2017-2018,187467.78999999998
GAP WIRELESS,2018-2019,33601.67
GAP WIRELESS,2019-2020,22594.149999999998
GAP WIRELESS,2020-2021,31330.829999999998
GARTNER,2017-2018,1029209.2121351996
GARTNER,2018-2019,455995.5759662832
GARTNER,2019-2020,569008.1641699545
GARTNER,2020-2021,403885.03068568005
GATESTONE,2020-2021,17955
GC STRATEGIES,2017-2018,796615.2581335531
GC STRATEGIES,2018-2019,657841.8162773057
GC STRATEGIES,2019-2020,1720912.0482370055
GC STRATEGIES,2020-2021,1673844.232826083
GENERAL MOTORS,2017-2018,67805.03
GENERAL MOTORS,2018-2019,462888.53
GENERAL MOTORS,2020-2021,43322
GENESIS INTEGRATION,2017-2018,68869.0243038493
GENESIS INTEGRATION,2018-2019,32760.123939393936
GEOSPECTRUM TECHNOLOGIES,2019-2020,857837.2899999999
GLASSHOUSE SYSTEMS,2017-2018,6922.238080667594
GLASSHOUSE SYSTEMS,2020-2021,111874.72
GLOBAL KNOWLEDGE,2017-2018,45829.45
GLOBAL KNOWLEDGE,2018-2019,37050.976015037595
