d_vendor_name,d_fiscal_year,total
2KEYS,2017-2018,10025148.297049262
2KEYS,2018-2019,10458207.310437215
2KEYS,2019-2020,12487218.282626448
2KEYS,2020-2021,13400072.257184092
529040 ONTARIO AND 880382,2017-2018,192476.1912383901
529040 ONTARIO AND 880382,2018-2019,7720.598761609907
529040 ONTARIO AND 880382,2019-2020,4276982.030300847
529040 ONTARIO AND 880382,2020-2021,4143628.2910301876
ACCESS 2 NETWORKS,2017-2018,2188013.172843092
ACCESS 2 NETWORKS,2018-2019,4124009.0782781616
ACCESS 2 NETWORKS,2019-2020,1145700.9407443695
ACCESS 2 NETWORKS,2020-2021,913635.1824276343
ADGA GROUP,2017-2018,10663378.256963164
ADGA GROUP,2018-2019,18361191.063873164
ADGA GROUP,2019-2020,7574388.2747394815
ADGA GROUP,2020-2021,7525773.195876288
ADRM TECHNOLOGY CONSULTING,2017-2018,5758265.639179967
ADRM TECHNOLOGY CONSULTING,2018-2019,6524055.789392835
ADRM TECHNOLOGY CONSULTING,2019-2020,7502260.38471882
ADRM TECHNOLOGY CONSULTING,2020-2021,4980719.18179479
ADVANCED CHIPPEWA TECHNOLOGIES,2017-2018,7372130.122713953
ADVANCED CHIPPEWA TECHNOLOGIES,2018-2019,8432736.30095175
ADVANCED CHIPPEWA TECHNOLOGIES,2019-2020,3841243.3156690737
ADVANCED CHIPPEWA TECHNOLOGIES,2020-2021,13668503.626677856
AVI SPL CANADA,2017-2018,1616921.1430033743
AVI SPL CANADA,2018-2019,1249783.8969966255
AVI SPL CANADA,2019-2020,1039370.7003225806
AVI SPL CANADA,2020-2021,935976.6684726136
B L ASSOCIATES,2017-2018,1500286.0338369447
B L ASSOCIATES,2018-2019,1500286.0338369447
B L ASSOCIATES,2019-2020,1504396.4065323884
B L ASSOCIATES,2020-2021,2908141.1300546452
BELL AND HOWELL CANADA,2017-2018,3017386.5551630845
BELL AND HOWELL CANADA,2018-2019,1961777.297074404
BELL AND HOWELL CANADA,2019-2020,1119437.9462227912
BELL AND HOWELL CANADA,2020-2021,1477447.1219576043
BELL CANADA,2017-2018,322564188.3473056
BELL CANADA,2018-2019,364796816.49093467
BELL CANADA,2019-2020,344526369.15076536
BELL CANADA,2020-2021,314415186.2686952
BLACKBERRY,2017-2018,4638623.697237637
BLACKBERRY,2018-2019,2805409.125046343
BLACKBERRY,2019-2020,4666255.816762241
BLACKBERRY,2020-2021,6867271.241117371
BMC SOFTWARE CANADA,2017-2018,3356602.091032589
BMC SOFTWARE CANADA,2018-2019,7394756.307916395
BMC SOFTWARE CANADA,2019-2020,17447533.158463754
BMC SOFTWARE CANADA,2020-2021,23057113.42768271
BP M GOVERNMENT IM IT CONSULTING,2017-2018,262675.5144544971
BP M GOVERNMENT IM IT CONSULTING,2018-2019,629921.7523469543
BP M GOVERNMENT IM IT CONSULTING,2019-2020,2181049.5629383516
BP M GOVERNMENT IM IT CONSULTING,2020-2021,2062301.8043812371
BRAGG COMMUNICATIONS,2017-2018,2234837.5920063946
BRAGG COMMUNICATIONS,2018-2019,2234837.5920063946
BRAGG COMMUNICATIONS,2019-2020,2242069.2780220928
BRAGG COMMUNICATIONS,2020-2021,2247102.070907104
CALIAN,2017-2018,1093234.9877917054
CALIAN,2018-2019,9554828.366367644
CALIAN,2019-2020,11971113.438758312
CALIAN,2020-2021,11772521.288993074
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,3191175.237034884
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,3745598.0220905296
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,3261351.058131917
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,4010854.699777554
CARAHSOFT TECHNOLOGY,2017-2018,4313987.301376527
CARAHSOFT TECHNOLOGY,2018-2019,3472992.85437504
CARAHSOFT TECHNOLOGY,2019-2020,11516948.553418519
CARAHSOFT TECHNOLOGY,2020-2021,12146126.111933885
CBCI TELECOM,2017-2018,3850654.674867942
CBCI TELECOM,2018-2019,6202125.035253957
CBCI TELECOM,2019-2020,6387348.866505229
CBCI TELECOM,2020-2021,2050959.07168567
CDW CANADA,2017-2018,2109875.0718786567
CDW CANADA,2018-2019,4315412.74839821
CDW CANADA,2019-2020,10213427.819161553
CDW CANADA,2020-2021,8065731.791921958
CELLEBRITE,2017-2018,1274989.8835157317
CELLEBRITE,2018-2019,1325119.0384233834
CELLEBRITE,2019-2020,1411328.5150923484
CELLEBRITE,2020-2021,1931210
CGI,2017-2018,4997062.6392982965
CGI,2018-2019,4213404.433568892
CGI,2019-2020,4259956.331129312
CGI,2020-2021,3266200.605818876
CITRIX,2017-2018,6632656.311325965
CITRIX,2018-2019,6587676.467281022
CITRIX,2019-2020,6375254.624494136
CITRIX,2020-2021,12550596.16822144
CLICK NETWORKS,2017-2018,8149838.979198408
CLICK NETWORKS,2018-2019,7144045.522864371
CLICK NETWORKS,2019-2020,13936523.085696394
CLICK NETWORKS,2020-2021,30897217.06619065
COFOMO,2017-2018,2167002.6688130135
COFOMO,2018-2019,3469711.0904007456
COFOMO,2019-2020,3480894.4919326655
COFOMO,2020-2021,2113520.6346243266
COMBAT NETWORKS,2017-2018,9745641.088867087
COMBAT NETWORKS,2018-2019,10148683.130894857
COMBAT NETWORKS,2019-2020,8977879.555569101
COMBAT NETWORKS,2020-2021,5217141.2397567965
COMMVAULT SYSTEMS,2017-2018,5426888.543868395
COMMVAULT SYSTEMS,2018-2019,2929434.556849315
COMMVAULT SYSTEMS,2019-2020,4005657.666520547
COMMVAULT SYSTEMS,2020-2021,4002921.1893177377
COMPUCOM CANADA,2017-2018,17419821.489875197
COMPUCOM CANADA,2018-2019,16869815.914303586
COMPUCOM CANADA,2019-2020,5614412.303309268
COMPUCOM CANADA,2020-2021,12689395.266524034
COMPUGEN,2017-2018,16044029.052319411
COMPUGEN,2018-2019,2469027.504661333
COMPUGEN,2019-2020,4663274.134332568
COMPUGEN,2020-2021,7560052.739691416
COMPUTER ASSOCIATES CANADA,2017-2018,25648807.64509553
COMPUTER ASSOCIATES CANADA,2018-2019,29535466.722654562
COMPUTER ASSOCIATES CANADA,2019-2020,29599560.11168642
COMPUTER ASSOCIATES CANADA,2020-2021,29518686.996627167
COMPUWARE OF CANADA,2017-2018,1841903.8560218976
COMPUWARE OF CANADA,2018-2019,2122392.861140492
COMPUWARE OF CANADA,2019-2020,2913628.0072586173
COMPUWARE OF CANADA,2020-2021,2470595.2839207435
CONEXSYS,2017-2018,8012598.608881094
CONEXSYS,2018-2019,7057598.992060954
CONEXSYS,2019-2020,485998.9870865367
CONEXSYS,2020-2021,51001.964684354985
CYTELLIGENCE,2017-2018,5820273.97260274
CYTELLIGENCE,2018-2019,11300000
CYTELLIGENCE,2019-2020,5479726.02739726
DECISIVE TECHNOLOGIES,2017-2018,12702792.48774091
DECISIVE TECHNOLOGIES,2018-2019,12114435.973220035
DECISIVE TECHNOLOGIES,2019-2020,16748910.523114337
DECISIVE TECHNOLOGIES,2020-2021,21707592.906263288
DELL COMPUTER,2017-2018,13657648.86356254
DELL COMPUTER,2018-2019,7151916.729310335
DELL COMPUTER,2019-2020,7949114.831087666
DELL COMPUTER,2020-2021,10156702.492021196
DNR CONSULTING GROUP,2017-2018,12431497.587985776
DNR CONSULTING GROUP,2018-2019,5576205.799161055
DNR CONSULTING GROUP,2019-2020,267068.5532583639
DNR CONSULTING GROUP,2020-2021,712885.0354732889
DONNA CONA,2017-2018,1576696.4836687313
DONNA CONA,2018-2019,3612803.2707583993
DONNA CONA,2019-2020,3271508.379888268
DONNA CONA,2020-2021,1926323.5535805163
EAGLE PROFESSIONAL RESOURCES,2019-2020,3702776.324552122
EAGLE PROFESSIONAL RESOURCES,2020-2021,3823551.704374018
ECLIPSYS SOLUTIONS,2017-2018,9920124.17143749
ECLIPSYS SOLUTIONS,2018-2019,10347126.153024066
ECLIPSYS SOLUTIONS,2019-2020,6870087.734547515
ECLIPSYS SOLUTIONS,2020-2021,8804993.067048078
EMPOWERED NETWORKS,2017-2018,1856628.4700112399
EMPOWERED NETWORKS,2018-2019,4498636.884454154
EMPOWERED NETWORKS,2019-2020,4043327.434973764
EMPOWERED NETWORKS,2020-2021,4314284.027160024
ENTRUST,2017-2018,4721093.779813918
ENTRUST,2018-2019,5723769.842969165
ENTRUST,2019-2020,1577198.2979956644
ENTRUST,2020-2021,2558294.993466445
ETICO,2017-2018,2873593.4372288487
ETICO,2018-2019,1193106.928188388
ETICO,2019-2020,1088460.6230642954
ETICO,2020-2021,643174.697395245
GARTNER,2017-2018,3202300.5403966205
GARTNER,2018-2019,3297563.3007327574
GARTNER,2019-2020,6383628.209079358
GARTNER,2020-2021,8320856.936307475
GLASSHOUSE SYSTEMS,2017-2018,1311504.8855621205
GLASSHOUSE SYSTEMS,2018-2019,1410415.4641689723
GLASSHOUSE SYSTEMS,2019-2020,4243985.239565375
GLASSHOUSE SYSTEMS,2020-2021,4617405.795983664
HEWLETT PACKARD,2017-2018,17697039.67972057
HEWLETT PACKARD,2018-2019,12019363.741383307
HEWLETT PACKARD,2019-2020,12962557.810212668
HEWLETT PACKARD,2020-2021,17037915.24556128
HITACHI DATA SYSTEMS,2017-2018,13352102.734083684
HITACHI DATA SYSTEMS,2018-2019,3214140.2667359384
HITACHI DATA SYSTEMS,2019-2020,6940650.772238829
HITACHI DATA SYSTEMS,2020-2021,14886413.86903934
IBISKA TELECOM,2017-2018,19228798.588206187
IBISKA TELECOM,2018-2019,29909352.715513185
IBISKA TELECOM,2019-2020,26037752.39715096
IBISKA TELECOM,2020-2021,14958663.64522184
IBM CANADA,2017-2018,297411037.8773573
IBM CANADA,2018-2019,336604718.9697026
IBM CANADA,2019-2020,288256564.3683891
IBM CANADA,2020-2021,308246945.2374051
INMARSAT SOLUTIONS,2017-2018,23000523.953133803
INMARSAT SOLUTIONS,2018-2019,22975170.750022803
INMARSAT SOLUTIONS,2019-2020,23038116.423310537
INMARSAT SOLUTIONS,2020-2021,22975170.750022803
INSA,2017-2018,12941402.958379392
INSA,2018-2019,14371346.298598895
INSA,2019-2020,26400241.466058306
INSA,2020-2021,40637002.943230756
IPSS,2017-2018,10304279.127683112
