d_vendor_name,overall_total
CORADIX TECHNOLOGY CONSULTING,581213.18
MICROSOFT CANADA,497474.11
BELL CANADA,379641.66
ECOLE DE LANGUES LA CITE,378098.00
SOFTCHOICE,298430.83
LEO PISCES SERVICES GROUP,191437.99
CANADA POST,158848.50
FREEBALANCE,153675.98
NISHA TECHONOLOGIES,144862.10
GRAND TOY,135740.00
ITEX,129606.10
SOFTSIM TECHNOLOGIES,108208.80
RICOH,105280.42
OPENTEXT,105053.53
INFO TECH RESEARCH GROUP,104639.13
ROGERS,104531.75
EXCEL HUMAN RESOURCES,98525.30
BEVA GLOBAL MANAGEMENT,86461.95
AMAZON,81360.00
ZAYO CANADA,67364.90
UNIVERSITY OF REGINA,66952.50
LIONBRIDGE,66012.47
SAMSON ASSOCIES,61470.00
ADVANCED BUSINESS INTERIORS,61259.11
ADRM TECHNOLOGY CONSULTING,60963.50
QUANTUM MANAGEMENT SERVICES,57597.76
MGIS,51867.00
INSA,50194.00
NOVA NETWORKS,49720.00
UNIVERSITE SAINTE ANNE,48400.69
MNP,39956.80
PROMAXIS,34865.90
PROTAK CONSULTING GROUP,28339.39
PITNEY BOWES,28250.00
RHEA,24973.00
ERNST YOUNG,23340.00
CISION CANADA,20559.83
CDW CANADA,18989.24
MEGALEXIS COMMUNICATIONS,14690.00
MELTWATER,14294.50
THINKON,5177.63
