d_vendor_name,overall_total
AIRBUS,1229649735.65
RAYTHEON,191527596.24
WEATHERHAVEN CANADA,161336169.40
SPARTAN BIOSCIENCE,149048550.00
CUBIC DEFENSE APPLICATIONS,140894366.51
UNITED STATES DEPARTMENT OF THE AIR FORCE,69546399.95
SAAB,68135281.46
UNITED STATES DEPARTMENT OF THE NAVY,57856673.13
JONELJIM CONCRETE CONSTRUCTION,43451251.68
FFG,42399098.17
BARGREEN ELLINGSON,41164084.54
SMITHS DETECTION,40776217.12
NORTHROP GRUMMAN,37694210.68
UNITED STATES DEPARTMENT OF THE ARMY,37388978.57
ELBIT SYSTEMS,34947115.96
PALADIN GROUP,24037094.14
WATERS,21234467.27
HOSKIN SCIENTIFIC,21022847.92
GLOBAL LIFE SCIENCES SOLUTIONS,17271007.50
OEI KRUEGER,16383220.25
QINETIQ,15865442.21
AIRBORNE SYSTEMS,15393467.22
PEERLESS GARMENTS,14684514.78
GRIFFIN ENGINEERED SYSTEMS,14376541.34
KEYSTONE SUPPLIES INTERNATIONAL,14328632.13
CANAM PONTS CANADA,14003627.12
ARTEX SPORTSWEAR,13745616.48
INNOVASEA MARINE SYSTEMS CANADA,13596622.75
DSS MARINE,13501711.89
UNISOURCE,11954318.76
GRAW RADIOSONDES,11458827.10
MACKINNON AND OLDING,11394474.41
NORTHFIELD METAL PRODUCTS,11319269.66
WARTSILA,11014177.62
TESTFORCE SYSTEMS,11011051.05
DASCO EQUIPMENT,10794211.92
BROADNET TELECOM,10712790.81
IMTECH MARINE CANADA,10620361.39
GO DEEP INTERNATIONAL,10415419.07
MAGAL S3 CANADA,10036702.64
P K WELDING FABRICATORS,9838531.52
RAMPART INTERNATIONAL,9703025.42
DELCO AUTOMATION,9653576.64
JIM PATTISON INDUSTRIES,9349504.94
KONGSBERG,9148018.00
VAISALA CANADA,8940058.81
KAYWAY INDUSTRIES,8789471.53
L P ROYER,8651340.41
CANADYNE TECHNOLOGIES,8480524.32
RUSSEL METALS,8466159.29
RADIATION SOLUTIONS,8290460.23
HENSOLTD SENSORS,8159745.40
NEXTER SYSTEMS,8062705.14
AB SCIEX,7853321.57
ACME FUTURE SECURITY CONTROLS,7750710.29
HOULE ELECTRIC,7626639.56
REVISION MILITARY,7618595.37
TYR TACTICAL,7582326.37
CLERMARK,7412929.28
CLARIANT CANADA,7335544.44
CHANDOS CONSTRUCTION,7180090.01
AQUA GUARD SPILL RESPONSE,7047132.62
SYSTEMS FOR RESEARCH,7005620.26
CANTEC SYSTEMS,6938122.20
METALCRAFT MARINE,6937995.47
ARC TERYX EQUIPMENT A DIVISION OF AMER SPORTS CANADA,6875683.59
PERSISTENT SYSTEMS,6680404.79
ADVANCED BUSINESS INTERIORS,6518674.89
TENAQUIP,6379383.97
ATWILL MORIN,6296193.68
UNISYNC GROUP,6246342.83
APPLIED SYSTEMS ENGINEERING,6044170.82
KYNDRYL CANADA,5951375.86
KEYSIGHT TECHNOLOGIES CANADA,5923027.78
KODIAK GROUP HOLDINGS,5913131.12
PACWILL ENVIRONMENTAL,5877547.66
CUMMINS CANADA,5867004.58
ULTRA ELECTRONICS,5851315.66
FLEX KNIT,5811967.06
CAMPBELL SCIENTIFIC CANADA,5738498.00
DYMECH ENGINEERING,5705370.00
JHT DEFENSE,5618066.36
TELECOMMUNICATION SUPPORT SERVICES,5565903.06
ZOLL MEDICAL CANADA,5415692.05
"NANOMETRICS",5350011.62
GAMBLE TECHNOLOGIES,5344552.50
DEVLIN CONSTRUCTION,5297448.66
WILDLIFE COMPUTERS,5271111.49
IRVING OIL,5262423.47
AIRBOSS DEFENSE,5235728.24
BRUKER,5129039.71
TECHNE SEATING COMPONENT,5101452.65
GAB INDUSPAC,4979372.76
GENERAL ELECTRIC CANADA,4926887.88
J J TRAILERS MANUFACTURERS AND SALES,4860196.00
VISIONTEC,4810867.90
TRAINOR MECHANICAL CONTRACTORS,4796797.66
MACDONALD DETTWILER AND ASSOCIATES,4680305.19
ADAPT PHARMA CANADA,4614913.86
GETINGE CANADA,4330190.73
BECKMAN COULTER CANADA,4195248.36
EMS TECHNOLOGIES,4100158.91
BAE SYSTEMS,4081396.83
INDAL TECHNOLOGIES,4001249.30
GAP WIRELESS,3961716.08
STERIS CANADA,3845491.69
INDUSTRIES OCEAN,3804206.65
PATTISON SIGN GROUP,3753198.83
MEGA TECH,3732606.82
MOBILITY LAB,3698852.51
JASCO APPLIED SCIENCES CANADA,3664632.92
SUPER CHANNEL INTERNATIONAL,3664164.23
VANRX PHARMASYSTEMS,3488583.38
EVOLVECOMP CONSTRUCTION,3484082.00
AXYS TECHNOLOGIES,3466483.77
AVONDALE CONSTRUCTION,3465395.75
ROHDE SCHWARZ CANADA,3357702.65
HITACHI DATA SYSTEMS,3326842.49
MERCEDES BENZ CANADA,3271491.15
ASOKAN BUSINESS INTERIORS,3149901.25
MOBILE VALVE,3074364.58
MICHELIN,3027556.55
SUMMIT CANADA DISTRIBUTORS,2978059.15
SOUTHWEST RESEARCH INSTITUTE,2935811.23
TOTEM OFFISOURCE,2913816.51
OMNITECH ELECTRONICS,2803896.75
CONVERGINT TECHNOLOGIES,2802400.85
CADEX,2724589.84
NUCTECH COMPANY,2661066.96
PETRO AIR SERVICES,2573964.05
SYNERSOLUTIONS TECHNOLOGIES,2527322.97
LEONARDO,2429068.69
KANTER MARINE,2399741.45
CONCEPT CONTROLS,2367405.72
KAYCOM,2338023.98
CANSEL SURVEY EQUIPMENT,2172164.21
GM DEVELOPPEMENT,2162578.58
CANADIAN LEASEBACK,2048783.30
PRIMEX PROJECT MANAGEMENT,2044259.81
ESBE SCIENTIFIC INDUSTRIES,2037155.21
PARKLAND INDUSTRIES,2019802.09
ALLIANCE ENGINEERING CONSTRUCTION,1969320.50
VALUE MASTER BUILDERS,1938261.00
OTIS ELEVATOR,1863663.57
ANIXTER CANADA,1793082.49
WATCHGUARD VIDEO,1758885.93
TROY LIFE FIRE SAFETY,1752899.49
STONEWORKS TECHNOLOGIES,1694130.51
DECISIVE TECHNOLOGIES,1637931.09
AFW CONSTRUCTION,1604780.66
CARLETON LIFE SUPPORT SYSTEMS,1591358.18
RYCOM BUILT ENVIRONMEN,1579288.03
TELEPHONICS,1541073.79
INTERWORKS CONTRACTING,1408780.01
BRS INNOVATIONS,1384035.38
JASTRAM ENGINEERING,1375122.00
KINETIC CONSTRUCTION,1335109.94
CASP AEROSPACE,1221967.20
TELESAT,1197632.10
CBCI TELECOM,1175270.92
GLOBAL UPHOLSTERY,1121589.00
C CORE,1118396.95
TAURUS CONTRACTORS,1079484.00
BABCOCK INTERNATIONAL GROUP,1070283.50
METOCEAN TELEMATICS,1038822.74
AV TECH,1018239.72
CULLEN DIESEL POWER,1013017.72
"NAV CANADA",994400.00
EBERHARD VON HUENE ASSOCIATES,981614.74
WESTBURY NATIONAL SHOW SYSTEMS,950536.59
FREQUENTIS CANADA,930482.22
BANCTEC CANADA,919191.85
PMB ELECTRICAL SERVICES,917264.96
SEACOAST MARINE ELECTRONICS,906372.23
OPTIV CANADA FEDERAL,887164.06
MASONTECH,886713.80
HAWBOLDT INDUSTRIES,877901.50
STRONG BROS GENERAL CONTRACTING,873679.97
FN HERSTAL,867290.73
METRO PAVING AND ROAD BUILDING,866288.08
DILIGENS,863436.42
73719 NEWFOUNDLAND LABRADOR,837795.33
DRAEGER,830852.46
CONSTRUCTION LFG,823288.96
BRANDT TRACTOR,814612.63
ENTRUST,756302.93
TRANSPOLAR TECHNOLOGY,746139.38
FINNING INTERNATIONAL,734380.54
UNIVERSITY OF TORONTO,729969.60
AERO FEU,729019.00
MACEWEN PETROLEUM,721924.10
WESTOWER COMMUNICATIONS,705034.16
ACT,696076.83
HITRAC,686750.51
DAVTAIR INDUSTRIES,648105.98
ITEX,607376.07
THE STEVENS COMPANY,606591.05
BAXTER,557510.67
PROMAXIS,535596.19
CARMICHAEL ENGINEERING,531590.94
PCL CONSTRUCTORS,530273.24
FSC,528480.78
GREENDALE RESOURCES,520188.70
PURESPIRIT SOLUTIONS,518884.03
THORNHILL MEDICAL,499678.51
DBC MARINE SAFETY SYSTEMS,485411.49
PAL AEROSPACE,482604.58
LANDCO CONSTRUCTION,473695.04
ST OPS TACTICAL TRAINING CANADA,464915.60
RAPISCAN SYSTEMS,449372.31
TELECOM COMPUTER SERVICES,441765.85
WINTERSTEIGER,439518.36
APRON FUEL SERVICES,429859.66
B BRAUN OF CANADA,399470.91
MARITIME FUELS,398791.69
KUBOTA CANADA,386433.21
ABB,379255.98
BIGHORN CONSTRUCTION,378936.00
POLARIS INDUSTRIES,376760.72
NORTRAX CANADA,354322.90
INTEGRATED DISTRIBUTION SYSTEMS,344520.30
CON PRO INDUSTRIES CANADA,335778.03
GARTNER,328827.61
MORPHO CANADA,328627.27
SCANSA CONSTRUCTION,328011.38
MID VALLEY CONSTRUCTION,326502.00
IT NET CONSULTANTS,323200.00
3D DATACOMM,320540.67
NOVA NETWORKS,319593.12
EMCON SERVICES,304300.00
ASBEX,295351.31
HERCULES SLR,288035.06
TISSEUR,286809.69
AMTEK ENGINEERING,285603.00
TERVITA,284112.28
INTERACTIVE AUDIO VISUAL,269184.33
EMPOWERED NETWORKS,263151.26
STRYKER CANADA,258438.85
PHASELOCK SYSTEMS INTERNATIONAL,256067.91
SUNCOR ENERGY,255837.19
GENERAL MOTORS,252517.15
TULMAR SAFETY SYSTEMS,249873.25
HARNOIS ENERGIES,238813.56
FOURNIER CONSTRUCTION INDUSTRIELLE,235524.85
GLOBAL TOTAL OFFICE,228315.52
AINSWORTH,218622.85
AMRON CONSTRUCTION,215493.98
MAGELLAN AEROSPACE,208311.00
CONSTRUCTION BLANCHARD ET,203641.41
YAMAHA MOTORS CANADA,199966.45
SEAGATE CONSTRUCTION,199110.23
AQUA LUNG CANADA,198951.82
WORLD FUEL SERVICES,198188.41
GEOSPECTRUM TECHNOLOGIES,196995.00
SAP,185985.91
PORT OF SPAIN HOLDINGS,184843.83
MLS OVERSEAS,182837.40
LES HUILES DESROCHES,173475.21
TECHNO FEU,171650.28
ECLIPSYS SOLUTIONS,166356.06
AVJET HOLDING,162817.76
PURELOGIC,161323.54
GLASSHOUSE SYSTEMS,150957.75
ROLLING TIDES CONSTRUCTION,149634.10
PETER KIEWIT SONS,147000.00
SEASPAN VICTORIA SHIPYARDS,145840.17
SGS AXYS ANALYTICAL SERVICES,142384.40
VAN KAPPEL INTERNATIONAL,139418.11
ICEBERG NETWORKS,137954.02
BARRON S REFRIGERATION HEATING,134800.00
DRS TECHNOLOGIES CANADA,128997.19
JANKEL TACTICAL SYSTEMS,128995.42
EUROVIA QUEBEC CONSTRUCTION,126728.56
FCA CANADA,122495.89
EASTPOINT ENGINEERING,122038.00
NOKIA CANADA,121438.29
GEORGE COUREY,121123.19
VALCOM CONSULTING,114950.40
ROSBOROUGH BOATS,113165.26
MERCURY MARINE,111826.09
MARTECH ELECTRICAL SYSTEMS,111376.60
INTEGRA NETWORKS,110991.22
OKANAGAN AGGREGATES,108360.00
THE MATHWORKS,103868.90
MINISTRY OF FINANCE,103243.91
MANITEX LIFTKING,102564.15
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,96565.25
FORT GARRY FIRE TRUCK,92900.72
ATS SERVICES,91847.53
ATLANTICA MECHANICAL CONTRACTORS,90850.00
BRAWN CONSTRUCTION,88085.20
ROCKWELL COLLINS CANADA,85965.10
NORTH ATLANTIC PETROLEUM,85716.13
BOLLORE LOGISTICS,85413.64
D DOYLE INSTALLATIONS,83409.49
NUA OFFICE,83106.61
LENGKEEK VESSEL ENGINEERING,83091.13
DAIMLER,82304.12
HAWORTH,82035.17
ONX ENTERPRISE SOLUTIONS,80917.17
DALHOUSIE UNIVERSITY,78755.17
GILMORE REPRODUCTIONS,77672.16
OLIN,75912.98
AERO SUPPLIES,72711.21
CTOMS,71399.42
UNIVERSITY OF WESTERN ONTARIO,70448.49
MERCK FROSST,68828.38
MCKESSON CANADA,67241.53
LLOYD S REGISTER CANADA,64988.56
LARRY PENNER ENTERPRISES,63950.56
EBSCO CANADA,61298.63
J L RICHARDS ASSOCIATES,59789.94
MID CANADA MOD CENTER,59259.05
MARTEC,57503.45
AEG FUELS,56485.54
BMT FLEET TECHNOLOGY,56236.61
CANADIAN NUCLEAR LABORATORIES,56207.04
SED SYSTEMS,56170.60
PANASONIC,55983.06
UNIVERSITY OF WATERLOO,54979.47
INSA,52376.52
MACONNERIE DYNAMIQUE,50032.52
UNIVERSITY OF OTTAWA,49894.60
BOMIMED,49372.85
CONNEX TELECOMMUNICATIONS,49183.25
MCCOLMAN SONS DEMOLITION,48313.15
PETERS CONSTRUCTION,47033.51
CHU SAINTE JUSTINE,45990.00
KONICA MINOLTA BUSINESS SOLUTIONS,45903.90
CAREWORX,45097.72
UNIVERSITY OF SASKATCHEWAN,44800.35
REGENT CONSTRUCTION,44096.24
R E GILMORE INVESTMENTS,43951.80
COLUMBIA FUELS,41847.24
LIFTKING MANUFACTURING,40635.10
FLIGHT FUELS,40230.61
GDI SERVICES,39550.00
HUMANSYSTEMS,39505.29
ARCHITECTURE 49,38249.27
KRAUSS MAFFEI WEGMANN,37794.19
MICRONOSTYX,36152.31
UNIVERSITY OF BRITISH COLUMBIA,34500.00
COASTAL RESTORATION MASONRY,34121.88
UQSUQ,32077.82
VMWARE,31932.84
MERIDIAN MEDICAL TECHNOLOGIES,31496.20
BELL TEXTRON,30768.42
EXXONMOBIL,28785.81
ACCESS 2 NETWORKS,28743.75
PENNECON,27574.70
2220742 ONTARIO,26600.20
JOHNSON S CONSTRUCTION,25758.85
NISSAN CANADA,25121.25
FLYNN CANADA,24998.99
TECSIS,24860.00
TRAYTOWN BUILDERS,24750.53
WADE GENERAL CONTRACTING,24500.00
SCALAR DECISIONS,24234.80
MARITIME FENCE,23724.50
9275 0181 QUEBEC,22995.00
JOSEPH ELIE,22995.00
PYLON ELECTRONICS,20410.84
ZYCOM,20362.60
AEREX AVIONICS,20146.30
PARSONS CANADA,19825.85
G4S SECURITY SERVICES,19711.39
MAN ENERGY SOLUTIONS CANADA,19405.75
DNR CONSULTING GROUP,18970.51
DEXTER CONSTRUCTION,18400.00
FIDELITY ENGINEERING CONSTRUCTION,17910.50
FRANCIS CANADA TRUCK CENTRE,17824.78
PROCOM CONSULTANTS,17514.78
UNIVERSITY OF REGINA,15000.00
MOTOR COACH INDUSTRIES,14525.00
GREY ROCK SERVICES,14087.50
JOHNSON CONTROLS CANADA,13948.03
CELLEBRITE,13526.46
MEAL KIT SUPPLY CANADA,13439.04
NEWDOCK ST JOHN S DOCKYARD,11500.00
SUN LIFE ASSURANCE COMPANY,11300.00
HIGHLANDS FUEL DELIVERY,11077.47
LIEBHERR CANADA,10754.48
MARINENAV,10616.35
AMTECH AERONAUTICAL,10500.00
WASTE MANAGEMENT OF CANADA,10366.65
PARKLAND REFINING,10218.82
RUSH TRUCK CENTRES OF CANADA,10048.84
MODERN CONSTRUCTION,10007.13
