d_vendor_name,overall_total
LMB INTERPRETATION SYSTEMS SERVICES,429748.02999999997
CBCI TELECOM,326793.47863387974
IRON MOUNTAIN,107824.6
NISHA TECHONOLOGIES,100168.35
CONFERENCE INTERPRETERS OF CANADA,85400.39
PIXELERA,79573.90000000001
PRODUCTION CASE COMPANY,77742.35
FREEMAN AUDIO VISUAL CANADA,77598.22
XEROX,49614.97475446428
IDS SYSTEMS CONSULTANTS,49550.5
MNP,45832.8
FABRICE CADIEUX,42126.98
CLOUD MONITORED OBJECTS,42101.08
PRA,37562.18260869566
YOUNG TOM,37325.9
ACCURATE,33391.5
PROFF INFORMATION MANAGEMENT SOLUTIONS,31866
INTERSOL GROUP,23391
NORTHERN MICRO,23061.97
CADIEUX FABRICE,22632.64
INSIGHTS LEARNING AND DEVELOPMENT CANADA,21424.8
AXIOMSOLUTION CONSULTING,21323.1
9065 5168 QUEBEC,18542.149999999998
BAIAME CONSULTING,17345.5
FRISCHKORN AUDIOVISUAL,17020.5
TELUS CANADA,17017.8
AMERICA INTERPRETATION,16775.980000000003
ACCESS INFORMATION MANAGEMENT OF CANADA,14618.59
GARDA SECURITY GROUP GP,14487.96
ABLE TRANSLATION,14231
DHL GLOBAL FORWARDING,13745.600000000002
SOFTCHOICE,11609.32856557377
PASCAL JULIEN,10396
ELECTRONIC LANGUAGE COMMUNICATIONS,10170
