d_vendor_name,d_fiscal_year,total
AB SCIEX,2017-2018,35727.863342465746
AB SCIEX,2018-2019,37823.974
AB SCIEX,2019-2020,146248.68446081292
AB SCIEX,2020-2021,56470.64093164417
ACKLANDS GRAINGER,2017-2018,18897.04
AGILENT,2017-2018,310192.51123287674
AGILENT,2018-2019,89542.76367253752
AGILENT,2019-2020,106868.74972472277
AGILENT,2020-2021,40503.831150434155
AINSWORTH,2017-2018,5005.328923357664
AINSWORTH,2018-2019,5005.328923357664
AINSWORTH,2019-2020,5019.042153284671
AINSWORTH,2020-2021,1945.3611738148986
ASOKAN BUSINESS INTERIORS,2019-2020,38802.51
AVI SPL CANADA,2019-2020,36957.130000000005
AVI SPL CANADA,2020-2021,10207.34
BDO CANADA,2017-2018,17967.839506172837
BDO CANADA,2018-2019,60702.160493827156
BELL CANADA,2020-2021,37214.23219178082
BLACK MCDONALD,2017-2018,13597.5
BLACKBERRY,2019-2020,5126.664986376021
BLACKBERRY,2020-2021,43450.52171956147
BRUKER,2018-2019,136721.17
BRUKER,2020-2021,31463.25
BUREAU VERITAS CANADA,2019-2020,4528.901408450704
BUREAU VERITAS CANADA,2020-2021,12523.098591549295
CALIAN,2019-2020,23460.68169398907
CALIAN,2020-2021,1072.488306010929
CDW CANADA,2018-2019,12375.869999999999
CDW CANADA,2019-2020,489.04109589041093
CDW CANADA,2020-2021,10010.95890410959
CHARRON HUMAN RESOURCES,2019-2020,47912
CITRIX,2018-2019,6883.342335766423
CITRIX,2019-2020,79361.21766423357
CITRIX,2020-2021,61729.41000000001
COMPUCOM CANADA,2017-2018,48250.58
COSSETTE COMMUNICATIONS,2020-2021,132888
DATA COMMUNICATIONS MANAGEMENT,2017-2018,56866.42602085143
DATA COMMUNICATIONS MANAGEMENT,2018-2019,56866.42602085143
DATA COMMUNICATIONS MANAGEMENT,2019-2020,9659.502502172023
DATA COMMUNICATIONS MANAGEMENT,2020-2021,104040.69668861711
DECISIVE TECHNOLOGIES,2019-2020,62586.72
DECISIVE TECHNOLOGIES,2020-2021,73323.43416553595
DELL COMPUTER,2017-2018,153933.72847089154
DELL COMPUTER,2018-2019,241182.66903064464
DELL COMPUTER,2019-2020,500938.3120137115
DELL COMPUTER,2020-2021,264073.1867213115
DLS TECHNOLOGY,2020-2021,3361.6975890410963
DYNABOOK CANADA,2020-2021,32726.4
ESBE SCIENTIFIC INDUSTRIES,2018-2019,12810.83
FCA CANADA,2017-2018,24130.05
FCA CANADA,2018-2019,53268.740000000005
FCA CANADA,2020-2021,105854.94
FELIX TECHNOLOGY,2017-2018,96150.6
GENERAL MOTORS,2020-2021,35578.2
GENOME QUEBEC,2018-2019,33205.2
GENOME QUEBEC,2019-2020,23347.8
GENOME QUEBEC,2020-2021,13739.164285714287
GLASSHOUSE SYSTEMS,2020-2021,105.74644808743169
GLOBAL KNOWLEDGE,2017-2018,28754.25
GLOBAL KNOWLEDGE,2018-2019,24995.25
GLOBAL KNOWLEDGE,2020-2021,42449.530725353696
HYPERTEC,2019-2020,13623.75
IBM CANADA,2017-2018,481.455133806663
IBM CANADA,2018-2019,35146.2247678864
IBM CANADA,2019-2020,97547.60579464774
IBM CANADA,2020-2021,35146.2247678864
ILLUMINA CANADA,2020-2021,2289.9410880829014
INFO TECH RESEARCH GROUP,2017-2018,115689.34426229508
INFO TECH RESEARCH GROUP,2019-2020,10649.699179580675
