d_vendor_name,overall_total
CANADIAN HUMAN RIGHTS COMMISSION,1551477.9789954338
PUBLIC SERVICES AND PROCUREMENT CANADA,1439969.7410403835
DENTONS CANADA,387680.9
WEBDRIVE CANADA,226619.64698290126
DECISIVE TECHNOLOGIES,169001.59
CORRECTIONAL SERVICES CANADA,138045.14
BELL CANADA,134699.13999999998
DE LA DURANTAYE MANAGEMENT,75981.375
"NASHEL MANAGEMENT",74407.56
GLOBAL MINDFUL SOLUTIONS,66687.59647058824
GOSS GILROY,66641.75
YINGST BARTEL ADR,58800
APTUS CONFLICT SOLUTIONS,54320.00000000001
SHARED SERVICES CANADA,52112
EXCEL HUMAN RESOURCES,51834.28999999999
MEDIUMCUBE,49817.634473324215
CDW CANADA,49581.41282191781
ADR OTTAWA,43660
S A G E CONSULTING,37623.00581793292
KPMG,36725
BENNETT DAVID LL B,32715.8
SOFTCHOICE,31587.059999999998
MAPLESOFT CONSULTING,31131.5
NORTHERN MICRO,28896.364772727276
OTUS STRATEGIC FINANCIAL BUSINESS PLANNING GROUP,28249.999999999996
THE ACCESS INFORMATION AGENCY,27895.632857142857
JUSTICE CANADA,25000
ALTRUISTIC INFORMATICS CONSULTING,24876.95
OTUS GROUP,24860
DELOITTE AND TOUCHE,24835.14
GOWLING WLG,24686.759581881535
JACQUES PAQUETTE,23599.71185064935
ACTION PERSONNEL OF OTTAWA HULL,21490.815789473687
TYCO INTEGRATED SECURITY CANADA,17428.890105614228
TRAXLER HAINES,15400.000000000002
ADAPTEK SYSTEMS,15243.7
C L A PERSONNEL,13859.17
MIKE BLOCK CONSULTING,11187
WESTERN ECONOMIC DIVERSIFICATION CANADA,11140
ATLANTIC CANADA OPPORTUNITIES AGENCY,10453
KONICA MINOLTA BUSINESS SOLUTIONS CANADA,3443.584337349397
