d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,483783.93,495301.54
1_facilities_and_construction,2018-2019,7292450.90,7398674.34
1_facilities_and_construction,2019-2020,14668630.42,14638291.87
1_facilities_and_construction,2020-2021,14339624.08,14022170.80
1_facilities_and_construction,2021-2022,15174639.41,11561894.95
11_defence,2017-2018,23142164.69,23716151.87
11_defence,2018-2019,42565590.28,43125794.75
11_defence,2019-2020,33489960.45,33427835.92
11_defence,2020-2021,27959141.48,27394970.91
11_defence,2021-2022,26144621.26,19727302.29
3_information_technology,2017-2018,1259310.53,1293067.00
3_information_technology,2018-2019,1259310.53,1275381.24
3_information_technology,2020-2021,403989.27,389451.43
3_information_technology,2021-2022,556402.11,444875.73
6_industrial_products_and_services,2017-2018,15626251.21,16045121.03
6_industrial_products_and_services,2018-2019,15676206.73,15876275.50
6_industrial_products_and_services,2019-2020,11112750.45,11081118.25
6_industrial_products_and_services,2021-2022,3477698.22,2265289.29
8_security_and_protection,2017-2018,31280.00,31817.31
8_security_and_protection,2018-2019,98500.00,100659.28
