d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,58523.57,60332.60
1_facilities_and_construction,2018-2019,58523.57,59645.07
2_professional_services,2017-2018,66175.37,68220.92
2_professional_services,2018-2019,24255.00,24719.81
2_professional_services,2019-2020,24321.46,24127.44
4_medical,2017-2018,304706.50,314004.91
4_medical,2018-2019,434972.24,443980.23
4_medical,2019-2020,366971.60,363804.44
4_medical,2020-2021,382297.78,364131.27
4_medical,2021-2022,357484.13,330175.39
4_medical,2022-2023,5885460.14,5259583.99
