d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2017-2018,24368.24,25115.10
10_office_management,2018-2019,24368.24,24813.66
10_office_management,2019-2020,25746.32,25507.96
10_office_management,2020-2021,29425.81,28053.81
10_office_management,2021-2022,29425.81,27535.53
4_medical,2017-2018,2522024.21,2599322.33
4_medical,2018-2019,2543254.05,2589712.26
4_medical,2019-2020,2934191.97,2910644.78
4_medical,2020-2021,2926175.05,2789740.57
4_medical,2021-2022,2926175.05,2738200.61
