d_vendor_name,overall_total
ZYCOM,297258.26392971247
ITEX,143438.31
EXCEL HUMAN RESOURCES,119782.68000000001
QMR,108214.11764705883
MICROSOFT CANADA,56118.770000000004
CONTRACT COMMUNITY,46669
APPLIED ELECTONICS,45798.26
LUMINA IT,44747
ADVANCED BUSINESS INTERIORS,35357.94
VMWARE,35147.729999999996
MAXSYS STAFFING AND CONSULTING,24998.97
TERAMACH TECHNOLOGIES,23533.089999999997
GARTNER,22188.786082191782
CANON,21857.684063526835
JIM PATTISON INDUSTRIES,21541.09
TEKNION,18433.629999999997
NISHA TECHONOLOGIES,16473.16
SOFTCHOICE,15456.675161290323
CANADIAN CORPS OF COMMISSIONAIRES,15211.710000000001
GRAND TOY,13342.65
BMC SOFTWARE CANADA,6749.424032846715
DECISIVE TECHNOLOGIES,3463.95785046729
CSDC SYSTEMS,2191.0699999999997
