d_vendor_name,overall_total
ZYCOM,311069.10
A NET SOLUTIONS,184284.67
ITEX,161943.28
EXCEL HUMAN RESOURCES,119782.68
QMR,108214.12
SOFTCHOICE,89117.73
APPLIED ELECTONICS,59175.20
MICROSOFT CANADA,56118.77
CONTRACT COMMUNITY,46669.00
LUMINA IT,44747.00
TAG HR,42589.24
ADVANCED BUSINESS INTERIORS,35357.94
VMWARE,35147.73
ECLIPSYS SOLUTIONS,32938.04
CANON,29561.19
PURESPIRIT SOLUTIONS,26283.28
MAXSYS STAFFING AND CONSULTING,24998.97
HUMANSCALE CANADA,24965.38
NORTHERN MICRO,24754.82
TERAMACH TECHNOLOGIES,23533.09
DECISIVE GROUP,23532.92
GARTNER,22188.79
JIM PATTISON INDUSTRIES,21541.09
TEKNION,18433.63
NISHA TECHONOLOGIES,16473.16
CANADIAN CORPS OF COMMISSIONAIRES,15211.71
BMC SOFTWARE CANADA,13480.41
GRAND TOY,13342.65
PURELOGIC,11766.26
CSDC SYSTEMS,2191.07
