d_vendor_name,overall_total
OTTAWA MARRIOTT HOTELS INNVEST HOTELS GP,4879956.3
MINDWIRE SYSTEMS,2179151.233072626
MAPLESOFT CONSULTING,1616676.0431916527
ORACLE CANADA,1608254.8934153754
CANADIAN CORPS OF COMMISSIONAIRES,1388840.36
SOFTCHOICE,1151212.4743497882
MICROSOFT CANADA,1039050.9821574381
ELSEVIER,1003261.6139989158
DELL COMPUTER,772875.7625698525
NISHA TECHONOLOGIES,671840.95
PROTAK CONSULTING GROUP,638275.98
PROCOM CONSULTANTS,335026.5145754119
GARTNER,323944.7075342466
MDOS CONSULTING,315474.9947199265
BDO CANADA,299638.7897216274
ERNST YOUNG,278602.41194439825
PRINTERS PLUS,272778.9884347845
INFO TECH RESEARCH GROUP,256819.06010928962
MANPOWER SERVICES CANADA,254381.27562642368
ADVANCED CHIPPEWA TECHNOLOGIES,239475.92269406392
SI SYSTEMS,237681
LIONBRIDGE,236659
FREEBALANCE,219979.52
NEWFOUND RECRUITING,219503
IBM CANADA,212805.52955273868
ZERNAM ENTERPRISE,202586.92211055275
GOSS GILROY,198739.42524698505
EXCEL HUMAN RESOURCES,177668.56130434782
TERAMACH TECHNOLOGIES,135191.220729927
ITEX,126315.79843835616
PRICEWATERHOUSE COOPERS,117656.21917808219
THE AIM GROUP,112061.88679245283
OPTIV CANADA FEDERAL,108474.2736338798
CNW GROUP,106220
DONNA CONA,101574
CONEXSYS,100392.65
ADVANCED BUSINESS INTERIORS,98516
TEKNION,94397
RANDSTAD,86788.69635627531
CGI,84903.0852328767
DELOITTE AND TOUCHE,72800
4 OFFICE AUTOMATION,63791.08100711548
IRON MOUNTAIN,60259.200000000004
GENESIS INTEGRATION,57197
ST JOSEPH PRINT GROUP,54931.94333333333
INSTRUX MEDIA,49720
FORD MOTOR COMPANY,34255
MISHKUMI TECHNOLOGIES,33315.24
BELL CANADA,33270.31
CBCI TELECOM,27155.556284153005
CONTRACT COMMUNITY,24973
EAGLE PROFESSIONAL RESOURCES,24578
QUINTET CONSULTING,24365.097
YORK UNIVERSITY,24013
BLACKBERRY,22582.788493150685
WORKDYNAMICS TECHNOLOGIES,21002
FAST FORWARD FRENCH,21000
EMPOWERED NETWORKS,20978.683333333334
CISTEL TECHNOLOGY,16075.41
DILIGENS,14918.024109589041
CAREWORX,14913.67700729927
HYPERTEC,14690
VERITAAQ TECHNOLOGY HOUSE,14125
AMAZON,13954.548238897396
OPENTEXT,13892.220000000001
COMPUCOM CANADA,11387.046575342465
"NATIONAL ARTS CENTRE",10074
INSA,5040.955835616438
