d_vendor_name,overall_total
OTTAWA MARRIOTT HOTELS INNVEST HOTELS GP,4879956.3
MINDWIRE SYSTEMS,2179151.233072626
MAPLESOFT CONSULTING,1616676.0431916527
ORACLE CANADA,1608254.8934153754
OTTAWA MARRIOTT,1514376
CANADIAN CORPS OF COMMISSIONAIRES,1388840.36
SOFTCHOICE,1151212.4743497882
MICROSOFT CANADA,1039050.9821574381
ELSEVIER,1003261.6139989158
DELL COMPUTER,772875.7625698525
NISHA TECHONOLOGIES,671840.95
PROTAK CONSULTING GROUP,638275.98
NORTHERN MICRO,558931.75
DELTA OTTAWA CITY CENTER,474543.74833333335
EDGAR,433060
CLARIVATE ANALYTICS,368473.6974885845
PROCOM CONSULTANTS,335026.5145754119
GARTNER,323944.7075342466
MDOS CONSULTING,315474.9947199265
LORD ELGIN HOTEL,309313.25
BDO CANADA,299638.7897216274
CORRECTOUT,295950
ERNST YOUNG,278602.41194439825
PRINTERS PLUS,272778.9884347845
INFO TECH RESEARCH GROUP,256819.06010928962
MANPOWER SERVICES CANADA,254381.27562642368
SERVICES LINGUISTIQUES VERSACOM,240038
ADVANCED CHIPPEWA TECHNOLOGIES,239475.92269406392
SI SYSTEMS,237681
LIONBRIDGE,236659
HOTEL PLAZA DE LA CHAUDIERE,220575
FREEBALANCE,219979.52
NEWFOUND RECRUITING,219503
IBM CANADA,212805.52955273868
ZERNAM ENTERPRISE,202586.92211055275
TRADUCTION G OUELLET,201628.81
GOSS GILROY,198739.42524698505
PATON ASSOCIATES MANAGEMENT CONSULTING,188399.25
ODGERS BERNDSTON OTTAWA,182191
EXCEL HUMAN RESOURCES,177668.56130434782
OTTAWA SECURITY SYSTEMS COMMUNICATIONS,175558.06
OPTRICS OPTRICS A PARTNERSHIP,154355.2788219178
TERAMACH TECHNOLOGIES,135191.220729927
HOTEL INDIGO,128520.72
ITEX,126315.79843835616
SMARTLAB,120398.36162790698
AUBUT ASSOCIATES,118650
INSTITUTE ON GOVERNANCE,118096.29999999999
PRICEWATERHOUSE COOPERS,117656.21917808219
THE AIM GROUP,112061.88679245283
OPTIV CANADA FEDERAL,108474.2736338798
CNW GROUP,106220
SERENA SOFTWARE,102380.92599817684
DONNA CONA,101574
CONEXSYS,100392.65
ADVANCED BUSINESS INTERIORS,98516
DYNAMIC PERSONNEL CONSULTANTS 1019837 ONTARIO,96516.59433962264
THE METCALFE HOTEL,96168.37
TEKNION,94397
PATON ASSOCIATES,91784.25
ACTION PERSONNEL,90079.59278350516
UNIVERSITE DU QUEBEC A MONTREAL,87361.5
OTTAWA SECURITY SYSTEMS COMMUNICATIONS BY GLOBATECH,87113.10510405258
RANDSTAD,86788.69635627531
CGI,84903.0852328767
SOCIETE GAMMA UBIQUS OTTAWA INC,84750
MAXSYS,83795.30692307693
SRDC SOCIAL RESEARCH AND DEMONSTRATION,82631.25
OTTAWA CONFERENCE AND EVENT CENTRE,80747
GESTALT COLLECTIVE,80628.1
UNANET TECHNOLOGIES,75770.71104109588
CANADIAN PRESS ENTERPRISES,74901.42123287672
DELOITTE AND TOUCHE,72800
DESFAITS ANNE CECILE,70512.00000000001
ST MICHAEL S HOSPITAL,70180
ROYAL MOVING STORAGE OTTAWA,67658.12980574666
PROGRAM EVALUATION AND BEYOND,63845
4 OFFICE AUTOMATION,63791.08100711548
IRON MOUNTAIN CANADA,60259.200000000004
GROUPE VOXCO,58948.333333333336
MRI SOFTWARE,58658
GENESIS INTEGRATION,57197
DRUIDE INFORMATIQUE,56067.12983823211
ST JOSEPH PRINT GROUP,54931.94333333333
FERENCE COMPANY,49833
R A MALATEST ASSOCIATES,49776.5
INSTRUX MEDIA,49720
STRACHAN TOMLINSON,49466.931707317075
BANG THE TABLE CANADA,48590
PRAIRIE RESEARCH ASSOCIATES IN,46259
ANTHONY MACAULEY ASSOCIATES,44307.800657534244
CODEWORK,43450
CARRIER LOUISE,39550
THE HALIFAX GROUP THE HALIFAX COMPUTER CONSULTING GROUP,39550
ALPHINAT,37625
OTTAWA SECURITY SYSTEMS,34518
FORD MOTOR COMPANY,34255
NEWLEAF PERFORMANCE,34137.3
8937753 CANADA,33657.16332378223
MISHKUMI TECHNOLOGIES,33315.24
