d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2020-2021,1896.38,1792.48
1_facilities_and_construction,2021-2022,19186.48,7692.07
2_professional_services,2017-2018,118226.86,120330.92
2_professional_services,2018-2019,2774063.80,2809326.14
2_professional_services,2019-2020,2604414.69,2599074.99
2_professional_services,2020-2021,2767280.82,2710674.15
2_professional_services,2021-2022,2735424.90,2059745.14
4_medical,2020-2021,24950.00,23583.02
6_industrial_products_and_services,2021-2022,15000.00,5911.41
9_human_capital,2017-2018,95700.00,97484.06
9_human_capital,2018-2019,52244.00,53104.85
9_human_capital,2019-2020,51647.21,51623.63
9_human_capital,2020-2021,52239.05,51839.64
9_human_capital,2021-2022,38051.31,19696.26
