d_vendor_name,overall_total
PROLINE ADVANTAGE,373182500
CAE,282500000
MUFACTOR,256160830.00000003
FTI PROFESSIONAL GRADE,237300000
THORNHILL MEDICAL,200451118.94000003
VIRTUAL POSSIBILITIES DIVISION,172977959.2
CANADIAN EMERGENCY VENTILATORS,169500000
CAMPBELL DRUG STORES,165206000
SPARTAN BIOSCIENCE,149048550
ISOPLEX,113564999.99999999
THE STEVENS COMPANY,108618985.23446389
LUMINULTRA TECHNOLOGIES,102986210.9660739
FLUID ENERGY GROUP,74641995.1546875
SUPERMAX HEALTHCARE CANADA,69305076.92750914
REDACTED,63047897.019999996
WAZANA CLOTHING,62951295.28210908
GLAXOSMITHKLINE,61624827.44585818
INKSMITH,56529832
LOGISTIK UNICORP,56291136.22148437
ESBE SCIENTIFIC INDUSTRIES,53302838.02275244
WINMAR CANADA INTERNATIONAL,53100000
BIO NUCLEAR DIAGNOSTICS,52229521.06660377
SWITCH HEALTH HOLDINGS,51683366.19313304
ROUDEL MEDICAL AND SURGICAL,48540881.82541087
PRIMED MEDICAL PRODUCTS,47675313.678053014
STRYKER CANADA,42495837.339999996
GEORGE COUREY,39664078.02
ROCHE DIAGNOSTICS,38900466.80931659
LIFE TECHNOLOGIES,33788570.17886809
WOOLLY MAMMOTH OUTERWEAR,33625034.34739704
BIOMERIEUX CANADA,31408898.460655198
J STERLING INDUSTRIES,27792616.911813647
TORONTO STAMP,27177969
JOSEPH RIBKOFF,26324893.091031466
METRO LOGISTICS,23832455.004491292
CANADIAN RED CROSS,20676702.033227943
SEQIRUS CANADA,19331897.29196441
MEDTRONIC CANADA,18754700.4
STANFIELDS,17639063.763066202
PALADIN GROUP,17629718.43253857
CALKO GROUP,17514455.974186413
FEDERAL EXPRESS CANADA,17322137.472283814
CANADIAN CORPS OF COMMISSIONAIRES,12991780.30826087
BAXTER,12597098.367123289
PRECISION ADM,12474475
MUSTANG SURVIVAL,12320236.522388058
DRAEGER CANADA,10962552.8
REACTOR ENGINEERING GROUP,10689319.148936171
AMD MEDICOM,10535762.766600285
GROUPE ROBERT,10125055.286073871
CANADIAN PAEDIATRIC SOCIETY,10056354.500240324
MICRONOSTYX,9943778.072302071
GENERAL MOTORS,9381476.712328767
ILLUMINA CANADA,9209513.806988852
GETINGE CANADA,8993753.401669433
BAYSHORE HEALTHCARE,8888313.034264706
BAVARIAN NORDIC,8810644.790380048
TRUDELL HEALTHCARE SOLUTIONS,8231263.870862329
CONFECTION AVENTURE,8102377.251184834
INTER MEDICO,7976278.432639009
HEWLETT PACKARD,7566480
URBAN VALLEY TRANSPORT,7445927.2727272725
VANRX PHARMASYSTEMS,7412039.8
BAUER HOCKEY,7345000
BOMIMED,7200601.9579493925
DELOITTE AND TOUCHE,6749528.19042808
TRIPLEWELL CANADA,6693622.091143912
WESTCOMB OUTERWEAR,6623720.167773972
EMERGENT BIOSOLUTIONS,6500019.312717206
FISHER PAYKEL HEALTHCARE,6448443.7
ICU MEDICAL CANADA,6439913.22
QIAGEN,6130285.133823309
SMITHS MEDICAL CANADA,5773417.99
THERMO FISHER SCIENTIFIC,5433542.560863031
AMAZON,5000000
VOYAGEUR TRANSPORTATION,4926792.4631923605
GARDA CANADA SECURITY,4733431.1992680635
QUARTZ NATURE,4698041.711403197
THERMO CRS,4690871.13
SEEGENE CANADA,4344376.9799999995
GREATER TORONTO AIRPORT AUTHORITY,4204721.113435115
GALENVS SCIENCES,4188092.2927461136
"NAV CANADA",4000000.0000000005
B BRAUN OF CANADA,3993774.2523287665
LOWE MARTIN COMPANY,3821260.1799999997
ACCENTURE,3712152.1409326424
D MARK BIOSCIENCES,3700709.4884946235
EXCEL HUMAN RESOURCES,3387200.363018556
ACKLANDS GRAINGER,3262069.459335394
MEDI SELECT,3236931.49
MERIDIAN MEDICAL TECHNOLOGIES,3152743.5750499
G4S SECURITY SERVICES,2912943.4782608696
DELL COMPUTER,2836426.8600000003
UNIVERSITY OF ALBERTA,2645385.8670302345
GRAND TOY,2320658.4
GARTNER,2263939.9041984733
FACTIVA,2259369.43
