d_vendor_name,d_fiscal_year,total
AVI SPL CANADA,2019-2020,184084.14
CANON,2019-2020,1231.4284292237444
CANON,2020-2021,14499.076666666666
ECOLE DE LANGUES ABCE,2017-2018,21911.772151898735
EXCEL HUMAN RESOURCES,2017-2018,19736.41
EXCEL HUMAN RESOURCES,2018-2019,24164.59
EXCEL HUMAN RESOURCES,2020-2021,103496.7
FACTIVA,2017-2018,4815.973315068493
FACTIVA,2018-2019,6825.286684931507
FACTIVA,2019-2020,5135.905573770492
FACTIVA,2020-2021,12812.854179654167
IFATHOM,2019-2020,144640
IFATHOM,2020-2021,30292.281954232323
INTEGRA NETWORKS,2017-2018,17984.826231057228
INTEGRA NETWORKS,2018-2019,24894.762397521597
INTEGRA NETWORKS,2019-2020,16283.944154751292
ORANGUTECH,2017-2018,51655.877791563275
ORANGUTECH,2018-2019,51655.877791563275
ORANGUTECH,2019-2020,51797.400744416875
SAS INSTITUTE,2017-2018,19123.658712328768
SAS INSTITUTE,2018-2019,18284.99128767123
SAS INSTITUTE,2020-2021,27514.37
THE AIM GROUP,2018-2019,12070.751445086706
THE AIM GROUP,2019-2020,12789.248554913294
THE RIGHT DOOR CONSULTING,2018-2019,102748.00000000001
TRM TECHNOLOGIES,2018-2019,5364.974117647059
TRM TECHNOLOGIES,2019-2020,33281.025882352944
