d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2017-2018,7008.12,7224.74
0_other,2018-2019,4108.87,4206.54
1_facilities_and_construction,2019-2020,15776.61,15416.51
10_office_management,2019-2020,7720.24,7646.97
10_office_management,2020-2021,40434.86,38898.56
10_office_management,2021-2022,44705.10,40412.70
2_professional_services,2017-2018,322622.91,332595.54
2_professional_services,2018-2019,358412.06,365245.16
2_professional_services,2019-2020,281478.20,276865.97
2_professional_services,2020-2021,444072.80,421400.56
2_professional_services,2021-2022,940001.71,875235.55
2_professional_services,2022-2023,589118.78,524963.67
