d_vendor_name,overall_total
CANADIAN BANK NOTE COMPANY,371548856.60171455
VFS GLOBAL,132320634.84619893
VERITAAQ TECHNOLOGY HOUSE,49876663.4042334
MINDWIRE SYSTEMS,47296066.85350461
MEDAVIE,38345633.24464193
FUJITSU,35673348.206960306
ORACLE CANADA,35397309.963935226
CANADIAN CORPS OF COMMISSIONAIRES,27681113.62
RANDSTAD,27170137.282959778
MODIS CANADA,27070839.48166133
MCKINSEY AND COMPANY CANADA,20311921.95652174
"NAV CANADA",19879082.46
MAPLESOFT CONSULTING,16093157.007387346
CGI,15720818.469257372
CORADIX TECHNOLOGY CONSULTING,13118039.04616876
EXCEL HUMAN RESOURCES,12430839.726419566
GARTNER,12112738.384544145
DALIAN ENTERPRISES,10425520.206225073
ADRM TECHNOLOGY CONSULTING,9822394.68087606
MICROSOFT CANADA,9263167.518709756
VISA SERVICES,8822120.370477568
COSSETTE COMMUNICATIONS,8621834.98
NISHA TECHONOLOGIES,7279740.892054794
ACCENTURE,7057795.551897605
DELOITTE AND TOUCHE,6986881.491567889
ST JOHN AMBULANCE THE PRIORY OF CANADA OF THE MOST VENERABLE ORDER OF THE HOSPITAL OF ST JOHN OF JERUSALEM,6294541.491198258
SI SYSTEMS,6224419.574225036
TT VISA SERVICES,5770780.838880849
IBM CANADA,5214070.385120274
ADVANCED CHIPPEWA TECHNOLOGIES,5034342.1054043155
MISHKUMI TECHNOLOGIES,5025112.77
THE CANADIAN RED CROSS SOCIETY,5005731.858514493
SAP,4778240.277329133
9053 9776 QUEBEC,4303351.366593407
ST JOHN AMBULANCE,4170556.780264817
RICOH,3731123.3796705515
PURESPIRIT SOLUTIONS,3676065.1000000006
CALIAN,3418135.017487989
MAKWA RESOURCING,3229058.7859930485
COMPUTER SCIENCES CANADA,3064145.148790507
DATA REPRO COM,3057159.9222762105
COFOMO,2882630
IRON MOUNTAIN CANADA OPERATIONS,2604656.0969024044
GILMORE REPRODUCTIONS,2588928.592079085
DYNABOOK CANADA,2503294.3401486925
IBISKA TELECOM,2350408.74156248
CGI INFORMATION SYSTEM AND MANAGEMENT CONSULTANTS,2311966.6796657457
PRICEWATERHOUSE COOPERS,2284426.3720877618
HYPERTEC,2204558.81
RANDSTAD INTERIM A DIVISION OF RANDSTAD INTERIM INC,2203015.9699999997
ADVANCED BUSINESS INTERIORS,2201862.322902299
SAS INSTITUTE,2092184.1142076503
RANDSTAD INTERIM C O SAPPHIRE CANADA A DIVISION OF RANDSTAD INTERIM INC,1975601.4636689222
PROCOM CONSULTANTS,1838235.4
2484401 ONTARIO,1832793.48
TEKNION,1666463.2856232834
CARAHSOFT TECHNOLOGY,1595700.4702237484
TAB PRODUCTS OF CANADA,1564974.9762254483
ST JOHN AMBULANCE THE PRIORY OF CANADA OF THE MOST VENERABLE ORDER OF THE HOPSITAL OF ST JOHN OF JERUSALEM,1556839.8800000001
OTTAWA CONVENTION CENTRE,1459425.23
TRM TECHNOLOGIES,1366135.4450128383
CBCI TELECOM CANADA,1350463.1900000002
FORRESTER RESEARCH,1347575.51
73719 NEWFOUNDLAND LABRADOR,1246539.59
DARE HR,1184308.9249904042
GRAYBRIDGE INTERNATIONAL CONSULTING,1171309.249324617
DATA COMMUNICATIONS MANAGEMENT,1102629.9152590875
MIREMS,1089320
LUMINA IT,972656.5352106742
WORLDREACH SOFTWARE,946091.3300000001
NITAM SOLUTIONS,916210.6482159625
SHRED IT,897692.8324733698
TPG TECHNOLOGY CONSULTANTS,870385.3882889698
ADSS 6175015 CANADA,847749.1189589041
ADGA GROUP,821050.5985948906
SYSTEMATIX SOLUTIONS,810806.207826875
XEROX,760432.643619996
CDW CANADA,749403.275114007
NORTHERN MICRO,743062.64
DATA COMMUNICATIONS MANAGEMENT GESTION DES COMMUNICAT IONS DATA CORP,713542.3355963303
CACHE COMPUTER CONSULTING,680230.346488924
H J HOTELS MARKHAM,656129.4400000001
ACTION PERSONNEL OF OTTAWA HULL,637993.5844764616
DONNA CONA,596640
2046766 OPERATING AS ASCA OFFICE SOLUTIONS,593241.9600000001
QUICK MESSENGER SERVICE,559845.1508213552
CSDC SYSTEMS,554079.6163561644
TIREE,546468.4214785069
KORAH,528723.0538516406
EMTEC INFRASTRUCTURE SERVICES,504371.05
IPSOS REID,495150.94
SYRENIS,485078.2823113538
TRICA CXM SOLUTIONS,481932.4442465753
THE AIM GROUP,469318.3531409168
ALTIS HUMAN RESOURCES,451709.8196915825
LOWE MARTIN COMPANY,449601.24852785503
LAURIER COMPUTERS,446360.24023816304
APPLIED ELECTONICS,444856.19999999995
PORTAGE PERSONNEL,404979.0124074074
PALADIN TECHNOLOGIES,403319.55
