d_vendor_name,d_fiscal_year,total
73719 NEWFOUNDLAND LABRADOR,2018-2019,1246539.59
9053 9776 QUEBEC,2019-2020,49974.98321428571
9053 9776 QUEBEC,2020-2021,6447254.213772016
A HUNDRED ANSWERS,2017-2018,10649.442857142858
A HUNDRED ANSWERS,2018-2019,14199.257142857145
ACART COMMUNICATIONS,2020-2021,284986
ACCENTURE,2020-2021,7057795.551897605
ADGA GROUP,2018-2019,59158.916279069774
ADGA GROUP,2019-2020,363616.0294017929
ADGA GROUP,2020-2021,397224.8129140279
ADOBE,2020-2021,39522.79493613139
ADRM TECHNOLOGY CONSULTING,2017-2018,189704.1014112154
ADRM TECHNOLOGY CONSULTING,2018-2019,1238981.9860885423
ADRM TECHNOLOGY CONSULTING,2019-2020,3293640.1590587827
ADRM TECHNOLOGY CONSULTING,2020-2021,5085518.85839614
ADVANCED BUSINESS INTERIORS,2017-2018,1171385.0278733291
ADVANCED BUSINESS INTERIORS,2018-2019,720284.1762193361
ADVANCED BUSINESS INTERIORS,2019-2020,211452.66757995676
ADVANCED BUSINESS INTERIORS,2020-2021,172918.97122967703
ADVANCED CHIPPEWA TECHNOLOGIES,2017-2018,1194124.3373001548
ADVANCED CHIPPEWA TECHNOLOGIES,2018-2019,1546416.7809070987
ADVANCED CHIPPEWA TECHNOLOGIES,2019-2020,1187384.3173425067
ADVANCED CHIPPEWA TECHNOLOGIES,2020-2021,1106617.357785058
ALTIS HUMAN RESOURCES,2017-2018,398849.551576725
ALTIS HUMAN RESOURCES,2018-2019,35200.10811485756
ALTIS HUMAN RESOURCES,2019-2020,17660.16
AON REED STENHOUSE,2018-2019,3648.4848484848485
AON REED STENHOUSE,2019-2020,10351.515151515152
APPLIED ELECTONICS,2017-2018,70397.68081081081
APPLIED ELECTONICS,2018-2019,217390.00951176984
APPLIED ELECTONICS,2019-2020,139022.31967741935
APPLIED ELECTONICS,2020-2021,18046.19
ARTEMP PERSONNEL SERVICES,2017-2018,74316.4778425656
ARTEMP PERSONNEL SERVICES,2020-2021,9193.58712328767
ATCO,2018-2019,5926.04203125
ATCO,2019-2020,36351.203652203236
ATCO,2020-2021,29485.566546762588
AVI SPL CANADA,2018-2019,8182.043859649121
AVI SPL CANADA,2019-2020,53928.546140350874
BDO CANADA,2018-2019,176619
BDO CANADA,2019-2020,107293.5
BDO CANADA,2020-2021,74530.10759003485
CACHE COMPUTER CONSULTING,2017-2018,37970.015849976655
CACHE COMPUTER CONSULTING,2018-2019,111452.98525036358
CACHE COMPUTER CONSULTING,2019-2020,146599.95249406176
CACHE COMPUTER CONSULTING,2020-2021,166237.39289452197
CALIAN,2017-2018,1282511.1973384465
CALIAN,2018-2019,1469608.0183686311
CALIAN,2019-2020,480582.92561652756
CANADIAN BANK NOTE COMPANY,2017-2018,40109155.90781114
CANADIAN BANK NOTE COMPANY,2018-2019,40109155.90781114
CANADIAN BANK NOTE COMPANY,2019-2020,107954473.65618871
CANADIAN BANK NOTE COMPANY,2020-2021,115427635.2709233
CANADIAN BUREAU FOR INTERNATIONAL EDUCATION,2017-2018,23065
CANADIAN BUREAU FOR INTERNATIONAL EDUCATION,2018-2019,26669.7
CANADIAN BUREAU FOR INTERNATIONAL EDUCATION,2019-2020,16453
CANADIAN BUREAU FOR INTERNATIONAL EDUCATION,2020-2021,20000
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,4481379.8
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,5140784.88
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,6438803.2
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,11357806.76
CANADIAN RED CROSS,2018-2019,4995000
CANADIAN RED CROSS,2020-2021,10731.858514492753
CANON,2017-2018,6495.573640510949
CARAHSOFT TECHNOLOGY,2017-2018,1163458.492497721
CARAHSOFT TECHNOLOGY,2018-2019,1074.7967213114753
CARAHSOFT TECHNOLOGY,2019-2020,403393.2290710382
CARAHSOFT TECHNOLOGY,2020-2021,27773.95193367767
CARLETON UNIVERSITY,2020-2021,54240
CBCI TELECOM,2018-2019,347118.09
CBCI TELECOM,2019-2020,897626.8250134473
CBCI TELECOM,2020-2021,123354.29498655276
CDW CANADA,2017-2018,459329.9199999999
CDW CANADA,2019-2020,42950.09950819672
CDW CANADA,2020-2021,247123.25560581026
CEDROM SNI,2017-2018,5149.81405479452
CEDROM SNI,2018-2019,26278.914575342467
CEDROM SNI,2019-2020,23599.221369863015
CGI,2017-2018,6286177.4951586565
CGI,2018-2019,3744431.717780555
