d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,61115.01,62988.14
2_professional_services,2018-2019,61115.01,62232.13
2_professional_services,2019-2020,71357.91,70785.25
2_professional_services,2020-2021,71162.94,67844.93
2_professional_services,2021-2022,145673.56,136315.65
4_medical,2017-2018,811898.63,836782.70
4_medical,2018-2019,811898.63,826739.30
4_medical,2019-2020,814123.00,807589.59
4_medical,2020-2021,811898.63,774043.42
4_medical,2021-2022,811898.63,759743.10
