d_vendor_name,overall_total
OKANAGAN AGGREGATES,102887040.57
WSP,70018589.86
MCELHANNEY ASSOCIATES,61935451.82
PCL CONSTRUCTORS,58098037.33
STANTEC,38028758.42
METRO PAVING AND ROAD BUILDING,35611051.57
DEXTER CONSTRUCTION,34509386.20
WILCO CONTRACTORS SOUTHWEST,30928463.61
JOHNSON S CONSTRUCTION,29494117.72
HAZELWOOD CONSTRUCTION SERVICES,28307309.53
EIFFAGE INNOVATIVE CANADA,28204031.98
ZUTPHEN CONTRACTOR,25495166.91
COWI NORTH AMERICA,24966510.21
DAWSON CONSTRUCTION,24225185.86
AECOM,24194681.91
CONSTRUCTION CYBCO,21194821.32
INTEROUTE CONSTRUCTION,20983504.81
EMIL ANDERSON CONSTRUCTION,19722916.84
GRAHAM CONSTRUCTION,19640359.85
BARRIE MACKAY CONTRACTING,19096043.53
PETERS CONSTRUCTION,18828140.86
VVI CONSTRUCTION,17978670.88
DCL CONSTRUCTION SERVICES,17295092.58
MCNALLY CONSTRUCTION,17188413.88
TISSEUR,16525393.29
CWP CONSTRUCTORS,15494009.91
FIRST PEOPLES INFRA,15363059.81
GREENFIELD CONSTRUCTION,14807632.95
SNC LAVALIN,13971940.67
MACONNERIE RAINVILLE ET FRERES,13847024.67
9090 5092 QUEBEC,13713766.32
ROSS AND ANGLIN,13416386.96
MASKIMO CONSTRUCTION,13265971.93
EMMANUEL CONSTRUCTION SERVICES,12916462.63
COSSETTE COMMUNICATIONS,12684635.90
CONSTRUCTION J R SAVARD,12427658.49
ROSCOE CONSTRUCTION,12299566.24
MASONTECH,12159455.74
CONSTRUCTION LFG,12000920.96
WILDSTONE CONSTRUCTION,11730588.68
CRANDALL ENGINEERING,11606712.09
CONSTRUCTION DEMATHIEU BARD,11602682.27
E CONSTRUCTION,11461594.95
COUGAR ENGINEERING CONSTRUCTION,11384331.18
EVEREST CONSTRUCTION MANAGEMENT,11294585.09
MARINE CONTRACTORS,11292219.64
FORD MOTOR COMPANY,11274078.43
EUROVIA QUEBEC CONSTRUCTION,11272803.84
9099 3593 QUEBEC INTER PROJE,11215782.50
MIKE KELLY SONS,10769065.34
KAYWAY INDUSTRIES,10577288.29
WOOD,10467445.73
CANADIAN CORPS OF COMMISSIONAIRES,10372006.15
NISHA TECHONOLOGIES,10269405.65
HARBOURSIDE ENGINEERING CONSULTANTS,10230118.71
TDI INTERNATIONAL,9960784.44
PIDHERNEY S,9933547.42
ALPINE HELICOPTERS,9880490.20
TETRA TECH,9546305.53
S W WEEKS CONSTRUCTION,9536869.10
CARMACKS ENTERPRISES,9192185.33
MUNICIPAL READY MIX,9122178.07
ALLEN HASTINGS,8818362.09
NORTHERN CONTRACTING,8634311.83
CANTEX OKANAGAN CONSTRUCTION,8578045.33
ASSOCIATED ENGINEERING,8388046.67
BIGHORN HELICOPTERS,8353652.08
JIM PATTISON INDUSTRIES,8255018.67
N P A,8239003.66
GEMTEC,7821264.78
MCKNIGHT ENTERPRISES,7800623.68
ENTREPRISE CLAVEAU,7789657.34
ATWILL MORIN,7556737.40
CONSTRUCTIONS BSL,7295788.89
PARKLAND INDUSTRIES,7278321.17
HORSESHOE HILL CONSTRUCTION,7034015.38
J 1 CONTRACTING,6977682.50
PIONEER CONSTRUCTION,6953121.07
9275 0181 QUEBEC,6893315.18
736902 ONTARIO,6748220.08
INDUSTRA CONSTRUCTION,6606673.77
MUSTANG HELICOPTERS,6562322.84
ARROW HELICOPTERS,6485681.38
COFOMO,6407430.86
FLOYD S CONSTRUCTION,6405527.53
DILLON CONSULTING,6368983.05
WYSSEN AVALANCHE CONTROL,6304224.13
GENERAL MOTORS,6286154.70
SUNCOR ENERGY,6267531.75
727619 ALBERTA O A ROUGHRIDER,6192473.04
H J R ASPHALT,6143681.25
BIGHORN CONSTRUCTION,6073219.42
CANADA COACH LINES GROUP,6036421.82
LES ENTREPRISES MICHAUDVILLE,5967749.10
IMPERIAL OIL,5836783.40
CEGERCO,5793471.62
"NAPPAQ DESIGN CONSTRUCTION",5762802.28
POMERLEAU,5666014.03
ALVA CONSTRUCTION,5550590.31
EDWARD COLLINS CONTRACTING,5405441.27
