d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,47912.00,48375.66
10_office_management,2017-2018,12365882.52,12595567.40
10_office_management,2018-2019,6908078.40,7011234.43
10_office_management,2019-2020,5955412.10,5935005.12
10_office_management,2020-2021,5530316.64,5308648.81
10_office_management,2021-2022,5485398.55,3046135.89
2_professional_services,2017-2018,4409269.54,4485619.75
2_professional_services,2018-2019,63425.14,64234.54
2_professional_services,2019-2020,63598.91,63468.64
2_professional_services,2020-2021,63425.14,62092.43
2_professional_services,2021-2022,26586.43,24433.41
6_industrial_products_and_services,2017-2018,102116.77,104843.26
6_industrial_products_and_services,2018-2019,107472.09,108835.55
6_industrial_products_and_services,2019-2020,155392.86,155074.57
6_industrial_products_and_services,2020-2021,104863.91,102660.49
6_industrial_products_and_services,2021-2022,112305.82,85001.58
