d_vendor_name,d_fiscal_year,total
ADVANCED BUSINESS INTERIORS,2019-2020,14169.06
ADVANCED CHIPPEWA TECHNOLOGIES,2019-2020,22954.372415730337
ADVANCED CHIPPEWA TECHNOLOGIES,2020-2021,95235.39703632447
ALTIS HUMAN RESOURCES,2018-2019,10816.60515788185
ALTIS HUMAN RESOURCES,2019-2020,447544.88584202837
ALTIS HUMAN RESOURCES,2020-2021,471166.86797743663
ARTEMP PERSONNEL SERVICES,2018-2019,1864.5774193548386
ARTEMP PERSONNEL SERVICES,2019-2020,5249.502580645161
BELL CANADA,2019-2020,127472.48999999999
BELL CANADA,2020-2021,159814.68
BGIS,2019-2020,45014.66
BLACKBERRY,2019-2020,34174.6225
BLACKBERRY,2020-2021,47196.93048630137
CALIAN,2020-2021,89244.60488454708
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,24814.70056234719
CBCI TELECOM,2019-2020,128220.6447702707
CBCI TELECOM,2020-2021,56436.0822771431
CISION CANADA,2020-2021,18549.3
CNW GROUP,2020-2021,29289.6
CSDC SYSTEMS,2019-2020,6364.098153214774
CSDC SYSTEMS,2020-2021,8446.8939124487
DONNA CONA,2019-2020,87381
EKOS RESEARCH ASSOCIATES,2019-2020,13797
EXCEL HUMAN RESOURCES,2018-2019,60865.560767836156
EXCEL HUMAN RESOURCES,2019-2020,153156.9113123152
EXCEL HUMAN RESOURCES,2020-2021,516369.1552983336
GARTNER,2019-2020,226.04399999999998
GARTNER,2020-2021,143747.55271232876
GRAYBRIDGE INTERNATIONAL CONSULTING,2020-2021,13149.658536585366
HEWLETT PACKARD,2020-2021,165394.5240547945
HYPERTEC,2019-2020,48426.16
IDS SYSTEMS CONSULTANTS,2020-2021,39091.5
ITEX,2019-2020,21866.869999999995
LIONBRIDGE,2019-2020,16000
LIONBRIDGE,2020-2021,110489.89898989898
MAPLESOFT CONSULTING,2019-2020,50090.26404624277
MAPLESOFT CONSULTING,2020-2021,55587.975953757224
MAXSYS STAFFING AND CONSULTING,2019-2020,3409.9817100371743
MAXSYS STAFFING AND CONSULTING,2020-2021,36471.97828996282
MEDIA Q,2019-2020,23067.010309278354
MEDIA Q,2020-2021,1932.9896907216496
MICROSOFT CANADA,2019-2020,28085.92978884135
MICROSOFT CANADA,2020-2021,49769.695795443586
MISHKUMI TECHNOLOGIES,2018-2019,72395.28
N12 CONSULTING,2018-2019,105586.57134909598
N12 CONSULTING,2019-2020,109475.02865090405
N12 CONSULTING,2020-2021,20284.49881081081
NEWFOUND RECRUITING,2019-2020,38847.17999999999
NEWFOUND RECRUITING,2020-2021,24506.23
PRINTERS PLUS,2020-2021,24849.1
PURESPIRIT SOLUTIONS,2019-2020,133960.93
PURESPIRIT SOLUTIONS,2020-2021,60879.259999999995
QMR,2018-2019,731.9146031746031
QMR,2019-2020,184600.1890218254
QMR,2020-2021,101299.006375
QUANTUM MANAGEMENT SERVICES,2020-2021,15866.9784375
SDL INTERNATIONAL CANADA,2019-2020,30353.4
SENSUS COMMUNICATION SOLUTIONS,2020-2021,30502.87
SOFTCHOICE,2019-2020,32722.077880248566
SOFTCHOICE,2020-2021,38464.34832664798
STRATOS,2020-2021,7783.269026548672
SYSTEMSCOPE,2019-2020,39953.810000000005
THE AIM GROUP,2020-2021,13813.37988764045
THE UNIVERSITY OF CALGARY,2020-2021,54428.61583561644
UBIQUS OTTAWA,2019-2020,25000
UBIQUS OTTAWA,2020-2021,225205.47945205477
UNIVERSITY OF NEW BRUNSWICK,2020-2021,40000
UNIVERSITY OF SASKATCHEWAN,2020-2021,24931.5
UNIVERSITY OF WATERLOO,2020-2021,15719.145199999997
UNIVERSITY OF WESTERN ONTARIO,2018-2019,20614.365507246377
UNIVERSITY OF WESTERN ONTARIO,2019-2020,28381.194492753624
XEROX,2018-2019,14382.387092050207
XEROX,2019-2020,17664.274079497904
XEROX,2020-2021,17616.01103556485
ZYCOM,2018-2019,192585.21000000002
ZYCOM,2019-2020,165033.3
ZYCOM,2020-2021,3750.339513381996
